Date:	Sun, Jan 26, 2014		
measured by:	Rotem		
Write here experiment description to be saved in the file header.			
Time [s]	CPD stream	Light	SPV
625.000000	-506.389000		
625.500000	-506.898000		
626.000000	-506.681000		
626.500000	-506.170000		
627.000000	-506.172000		
627.500000	-506.189000		
628.000000	-506.340000		
628.500000	-506.238000		
629.000000	-504.977000		
629.500000	-502.793000		
630.000000	-501.384000		
630.500000	-500.871000		
631.000000	-500.306000		
631.500000	-500.480000		
