Date:	Sun, Jan 26, 2014		
measured by:	Rotem		
Write here experiment description to be saved in the file header.			
Time [s]	CPD stream	Light	SPV
687.000000	-548.549000		
687.500000	-548.341000		
688.000000	-548.301000		
688.500000	-548.385000		
689.000000	-548.524000		
689.500000	-548.430000		
690.000000	-548.692000		
690.500000	-548.564000		
691.000000	-548.872000		
691.500000	-548.965000		
692.000000	-548.935000		
692.500000	-548.708000		
693.000000	-548.646000		
693.500000	-548.927000		
694.000000	-548.760000		
694.500000	-549.074000		
695.000000	-549.193000		
695.500000	-549.399000		
696.000000	-549.272000		
696.500000	-549.257000		
697.000000	-549.623000		
697.500000	-549.696000		
698.000000	-549.765000		
698.500000	-549.705000		
699.000000	-549.823000		
699.500000	-550.009000		
700.000000	-549.855000		
700.500000	-549.782000		
701.000000	-549.820000		
701.500000	-549.880000		
702.000000	-549.759000		
702.500000	-549.630000		
703.000000	-549.555000		
703.500000	-549.536000		
704.000000	-549.494000		
704.500000	-549.446000		
705.000000	-549.472000		
705.500000	-549.423000		
706.000000	-549.503000		
706.500000	-549.161000		
707.000000	-548.738000		
707.500000	-548.703000		
708.000000	-548.384000		
708.500000	-548.440000		
709.000000	-548.458000		
709.500000	-548.726000		
710.000000	-549.088000		
710.500000	-549.309000		
711.000000	-549.437000		
711.500000	-549.600000		
712.000000	-549.597000		
712.500000	-549.382000		
713.000000	-549.447000		
713.500000	-549.828000		
714.000000	-549.501000		
714.500000	-549.203000		
715.000000	-548.640000		
715.500000	-548.372000		
716.000000	-548.295000		
716.500000	-547.704000		
717.000000	-547.909000		
717.500000	-548.510000		
718.000000	-548.923000		
718.500000	-549.473000		
719.000000	-549.785000		
719.500000	-549.566000		
720.000000	-549.347000		
720.500000	-549.107000		
721.000000	-548.831000		
721.500000	-548.686000		
722.000000	-548.817000		
722.500000	-548.949000		
723.000000	-549.373000		
723.500000	-549.402000		
724.000000	-549.565000		
724.500000	-549.887000		
725.000000	-549.347000		
725.500000	-548.939000		
726.000000	-548.680000		
726.500000	-548.476000		
727.000000	-548.435000		
727.500000	-548.628000		
728.000000	-548.883000		
728.500000	-549.293000		
729.000000	-549.089000		
729.500000	-549.035000		
730.000000	-549.036000		
730.500000	-548.578000		
731.000000	-548.183000		
731.500000	-548.257000		
732.000000	-548.455000		
732.500000	-548.513000		
733.000000	-548.628000		
733.500000	-548.675000		
734.000000	-548.684000		
734.500000	-548.655000		
735.000000	-548.376000		
735.500000	-548.414000		
736.000000	-548.429000		
736.500000	-548.645000		
737.000000	-548.210000		
737.500000	-548.398000		
738.000000	-548.497000		
738.500000	-548.068000		
739.000000	-547.696000		
739.500000	-547.986000		
740.000000	-548.396000		
740.500000	-548.830000		
741.000000	-548.973000		
741.500000	-549.035000		
742.000000	-548.650000		
742.500000	-548.393000		
743.000000	-548.071000		
743.500000	-548.530000		
744.000000	-548.435000		
744.500000	-548.326000		
745.000000	-548.118000		
745.500000	-547.980000		
746.000000	-547.958000		
746.500000	-548.167000		
747.000000	-548.168000		
747.500000	-548.112000		
748.000000	-548.077000		
748.500000	-547.759000		
749.000000	-547.660000		
749.500000	-547.837000		
750.000000	-548.046000		
750.500000	-548.160000		
751.000000	-547.961000		
751.500000	-547.759000		
752.000000	-547.851000		
752.500000	-547.996000		
753.000000	-548.413000		
753.500000	-548.281000		
754.000000	-548.419000		
754.500000	-548.101000		
755.000000	-547.743000		
755.500000	-547.733000		
756.000000	-547.553000		
756.500000	-547.363000		
757.000000	-547.138000		
757.500000	-547.077000		
758.000000	-547.317000		
758.500000	-547.769000		
759.000000	-547.836000		
759.500000	-547.471000		
760.000000	-547.361000		
760.500000	-547.880000		
761.000000	-548.204000		
761.500000	-547.969000		
762.000000	-547.192000		
762.500000	-546.203000		
763.000000	-545.863000		
763.500000	-545.085000		
764.000000	-544.306000		
764.500000	-543.541000		
765.000000	-542.946000		
765.500000	-542.663000		
766.000000	-542.258000		
766.500000	-541.987000		
767.000000	-542.254000		
767.500000	-541.808000		
768.000000	-541.526000		
768.500000	-541.175000		
769.000000	-541.005000		
769.500000	-541.231000		
770.000000	-541.172000		
770.500000	-540.930000		
771.000000	-540.905000		
771.500000	-540.839000		
772.000000	-540.666000		
772.500000	-540.111000		
773.000000	-539.372000		
773.500000	-538.806000		
774.000000	-538.480000		
774.500000	-538.154000		
775.000000	-538.106000		
775.500000	-538.462000		
776.000000	-538.516000		
776.500000	-538.530000		
777.000000	-538.361000		
777.500000	-537.928000		
778.000000	-537.288000		
778.500000	-536.928000		
779.000000	-536.876000		
779.499000	-536.694000		
780.000000	-536.617000		
780.500000	-536.189000		
781.000000	-535.841000		
781.500000	-535.848000		
782.000000	-536.118000		
782.500000	-536.144000		
783.000000	-536.349000		
783.500000	-536.305000		
784.000000	-536.066000		
784.500000	-536.045000		
785.000000	-535.588000		
785.500000	-535.357000		
786.000000	-534.910000		
786.500000	-534.271000		
787.000000	-533.967000		
787.500000	-533.480000		
788.000000	-533.182000		
788.500000	-533.191000		
789.000000	-533.671000		
789.500000	-533.326000		
790.000000	-532.724000		
790.500000	-532.943000		
791.000000	-532.850000		
791.500000	-532.411000		
792.000000	-532.474000		
792.500000	-532.377000		
793.000000	-532.038000		
793.500000	-532.089000		
794.000000	-532.172000		
794.500000	-532.128000		
795.000000	-532.086000		
795.500000	-531.947000		
796.000000	-532.084000		
796.500000	-531.649000		
797.000000	-531.525000		
797.500000	-531.693000		
798.000000	-531.565000		
798.500000	-531.381000		
799.000000	-531.307000		
799.500000	-531.535000		
800.000000	-531.245000		
800.500000	-530.974000		
801.000000	-530.727000		
801.500000	-530.393000		
802.000000	-530.442000		
802.500000	-530.279000		
803.000000	-530.127000		
803.500000	-529.913000		
804.000000	-529.878000		
804.500000	-530.125000		
805.000000	-530.215000		
805.500000	-530.048000		
806.000000	-529.772000		
806.500000	-529.447000		
807.000000	-529.271000		
807.500000	-528.575000		
808.000000	-528.886000		
808.500000	-528.714000		
809.000000	-528.584000		
809.500000	-528.683000		
810.000000	-528.105000		
810.500000	-527.792000		
811.000000	-527.734000		
811.500000	-527.636000		
812.000000	-527.591000		
812.500000	-527.701000		
813.000000	-527.436000		
813.500000	-527.255000		
814.000000	-527.498000		
814.500000	-527.179000		
815.000000	-527.124000		
815.500000	-527.144000		
816.000000	-527.401000		
816.500000	-527.107000		
817.000000	-527.111000		
817.500000	-527.188000		
818.000000	-527.292000		
818.500000	-527.019000		
819.000000	-526.967000		
819.500000	-527.012000		
820.000000	-526.618000		
820.500000	-526.493000		
821.000000	-526.625000		
821.500000	-526.575000		
822.000000	-525.966000		
822.500000	-525.987000		
823.000000	-526.264000		
823.500000	-526.559000		
824.000000	-526.411000		
824.500000	-526.318000		
825.000000	-526.006000		
825.500000	-525.842000		
826.000000	-525.682000		
826.500000	-525.778000		
