Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH high resis. started 6 min 40 after etch, dropped			
Time [s]	CPD stream	Light	SPV
0.000000	-539.742000		
0.501000	-539.769000		
1.000000	-539.942000		
1.501000	-539.579000		
2.000000	-539.653000		
2.501000	-539.703000		
3.000000	-539.580000		
3.501000	-539.835000		
4.000000	-539.794000		
4.501000	-539.419000		
5.000000	-539.346000		
5.500000	-539.146000		
6.000000	-539.292000		
6.500000	-538.866000		
7.000000	-539.246000		
7.500000	-539.356000		
8.000000	-539.093000		
8.500000	-538.905000		
9.000000	-538.540000		
9.500000	-538.779000		
10.001000	-538.756000		
10.500000	-538.776000		
11.000000	-538.544000		
11.500000	-538.461000		
12.000000	-538.386000		
12.500000	-538.356000		
13.000000	-538.336000		
13.500000	-538.499000		
14.000000	-538.450000		
14.500000	-538.373000		
15.000000	-538.472000		
15.500000	-538.627000		
16.000000	-538.708000		
16.500000	-538.415000		
17.000000	-538.323000		
17.500000	-538.316000		
18.000000	-538.550000		
18.500000	-538.516000		
19.000000	-538.234000		
19.500000	-538.174000		
20.000000	-537.991000		
20.500000	-537.993000		
21.000000	-538.122000		
21.500000	-538.187000		
22.000000	-538.319000		
22.500000	-538.235000		
23.000000	-538.289000		
23.500000	-538.384000		
24.000000	-538.268000		
24.500000	-538.219000		
25.000000	-538.082000		
25.500000	-537.986000		
26.000000	-537.771000		
26.500000	-537.671000		
27.000000	-538.153000		
27.500000	-538.255000		
28.000000	-538.316000		
28.500000	-538.104000		
29.000000	-537.715000		
29.500000	-537.516000		
30.000000	-537.415000		
30.500000	-537.506000		
31.000000	-537.471000		
31.500000	-538.029000		
32.000000	-537.800000		
32.500000	-537.519000		
33.000000	-537.536000		
33.500000	-537.506000		
34.000000	-537.385000		
34.500000	-537.151000		
35.000000	-537.363000		
35.500000	-537.700000		
36.000000	-537.767000		
36.500000	-537.662000		
37.000000	-537.911000		
37.500000	-537.563000		
38.000000	-537.521000		
38.500000	-537.401000		
39.000000	-537.538000		
39.500000	-537.655000		
40.000000	-537.926000		
40.500000	-537.722000		
41.000000	-537.665000		
41.500000	-537.933000		
42.000000	-537.960000		
42.500000	-537.601000		
43.000000	-537.668000		
43.500000	-537.565000		
44.000000	-537.484000		
44.500000	-537.559000		
45.000000	-537.421000		
45.500000	-537.500000		
46.000000	-537.140000		
46.500000	-537.132000		
47.000000	-537.020000		
47.500000	-537.082000		
48.000000	-536.978000		
48.500000	-537.013000		
49.000000	-537.055000		
49.500000	-537.386000		
50.000000	-537.597000		
50.500000	-537.879000		
51.000000	-537.626000		
51.500000	-537.280000		
52.000000	-537.463000		
52.500000	-537.495000		
53.000000	-537.279000		
53.500000	-537.465000		
54.000000	-537.602000		
54.500000	-537.657000		
55.000000	-537.375000		
55.500000	-537.413000		
56.000000	-537.271000		
56.500000	-537.126000		
57.000000	-537.036000		
57.500000	-537.091000		
58.000000	-536.906000		
58.500000	-536.792000		
59.000000	-536.830000		
59.500000	-536.949000		
60.000000	-536.777000		
60.500000	-536.530000		
61.000000	-536.269000		
61.500000	-536.305000		
62.000000	-536.726000		
62.500000	-537.092000		
63.000000	-536.959000		
63.500000	-536.875000		
64.000000	-537.000000		
64.500000	-536.923000		
65.000000	-536.954000		
65.500000	-536.864000		
66.000000	-536.893000		
66.500000	-536.838000		
67.000000	-536.676000		
67.500000	-536.571000		
