Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
si mid res. 7 min 20 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-553.967000		
0.500000	-553.967000		
1.000000	-553.722000		
1.500000	-553.597000		
2.000000	-553.607000		
2.500000	-553.390000		
3.000000	-553.380000		
3.500000	-553.469000		
4.000000	-553.154000		
4.500000	-553.068000		
5.000000	-553.101000		
5.500000	-553.123000		
6.000000	-553.125000		
6.500000	-552.918000		
7.000000	-553.033000		
7.500000	-552.909000		
8.000000	-553.061000		
8.500000	-552.935000		
9.000000	-552.714000		
9.500000	-552.394000		
10.000000	-552.603000		
10.500000	-552.733000		
11.000000	-552.786000		
11.500000	-552.972000		
12.000000	-552.831000		
12.500000	-552.834000		
13.000000	-552.784000		
13.500000	-552.631000		
14.000000	-552.700000		
14.500000	-553.165000		
15.000000	-553.464000		
15.500000	-553.162000		
16.000000	-552.992000		
16.500000	-552.944000		
17.000000	-553.078000		
17.500000	-553.133000		
18.000000	-553.287000		
18.500000	-553.233000		
19.000000	-552.846000		
19.500000	-552.634000		
20.000000	-552.354000		
20.500000	-552.105000		
21.000000	-552.042000		
21.500000	-552.004000		
22.000000	-552.247000		
22.500000	-552.246000		
23.000000	-552.190000		
23.500000	-552.384000		
24.000000	-552.407000		
24.500000	-552.308000		
25.000000	-552.275000		
25.500000	-552.545000		
26.000000	-552.424000		
26.500000	-552.220000		
27.000000	-552.141000		
27.500000	-552.198000		
28.000000	-551.872000		
28.500000	-552.131000		
29.000000	-552.332000		
29.500000	-552.466000		
30.000000	-552.633000		
30.500000	-552.430000		
31.000000	-552.061000		
31.500000	-552.053000		
32.000000	-551.537000		
32.500000	-551.607000		
33.000000	-551.851000		
33.500000	-551.938000		
34.000000	-551.779000		
34.500000	-551.629000		
35.000000	-551.320000		
35.500000	-551.441000		
36.000000	-551.722000		
36.500000	-552.063000		
37.000000	-552.245000		
37.500000	-551.911000		
38.000000	-551.665000		
38.500000	-551.760000		
39.000000	-552.048000		
39.500000	-551.906000		
40.000000	-551.703000		
40.500000	-552.228000		
41.000000	-552.049000		
41.500000	-552.094000		
42.000000	-551.977000		
42.500000	-551.876000		
43.000000	-551.724000		
43.500000	-551.653000		
44.000000	-551.500000		
44.500000	-551.417000		
45.000000	-551.626000		
45.500000	-551.693000		
46.000000	-551.712000		
46.500000	-551.826000		
47.000000	-551.619000		
47.500000	-551.489000		
48.000000	-551.764000		
