Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH mid resis. started 2 min 40 after etch			
Time [s]	CPD stream	Light	SPV
113.500000	-559.655000		
114.000000	-559.761000		
114.500000	-559.749000		
115.000000	-559.694000		
115.500000	-559.826000		
116.000000	-559.906000		
116.500000	-559.594000		
117.000000	-559.237000		
117.500000	-559.404000		
118.000000	-559.853000		
118.500000	-560.164000		
119.000000	-560.186000		
119.500000	-560.450000		
120.000000	-560.234000		
120.500000	-559.998000		
121.000000	-559.980000		
121.500000	-559.901000		
122.000000	-559.591000		
122.500000	-559.788000		
123.000000	-560.068000		
123.500000	-559.774000		
124.000000	-560.191000		
124.500000	-560.047000		
125.000000	-559.941000		
125.500000	-559.919000		
126.000000	-559.925000		
126.500000	-559.829000		
127.000000	-559.890000		
127.500000	-559.919000		
128.000000	-559.931000		
128.500000	-559.938000		
129.000000	-560.081000		
129.500000	-560.352000		
129.999000	-560.488000		
130.500000	-560.437000		
131.000000	-560.376000		
131.500000	-560.283000		
132.000000	-560.198000		
132.500000	-560.002000		
133.000000	-560.011000		
133.500000	-559.849000		
134.000000	-559.932000		
134.500000	-559.828000		
135.000000	-559.725000		
135.500000	-559.847000		
136.000000	-559.949000		
136.500000	-560.182000		
137.000000	-560.023000		
137.500000	-560.154000		
138.000000	-560.465000		
138.500000	-560.217000		
139.000000	-560.043000		
139.500000	-560.109000		
140.000000	-560.044000		
140.500000	-559.985000		
141.000000	-559.948000		
141.500000	-559.886000		
142.000000	-559.625000		
142.500000	-559.452000		
143.000000	-559.478000		
143.500000	-559.615000		
144.000000	-559.647000		
144.500000	-559.574000		
145.000000	-559.930000		
145.500000	-559.768000		
146.000000	-560.022000		
146.500000	-560.051000		
147.000000	-559.879000		
147.500000	-559.879000		
148.000000	-559.894000		
148.500000	-559.749000		
149.000000	-559.793000		
149.500000	-559.932000		
150.000000	-559.879000		
150.500000	-559.998000		
151.000000	-559.869000		
151.500000	-559.968000		
152.000000	-560.064000		
152.500000	-559.846000		
153.000000	-559.420000		
153.500000	-559.576000		
154.000000	-559.638000		
154.500000	-559.595000		
155.000000	-559.837000		
155.500000	-559.692000		
156.000000	-559.945000		
156.500000	-559.894000		
157.000000	-560.044000		
157.500000	-559.819000		
158.000000	-559.797000		
158.500000	-559.464000		
159.000000	-559.576000		
159.500000	-559.347000		
160.000000	-559.276000		
160.500000	-559.393000		
161.000000	-559.619000		
161.500000	-559.273000		
162.000000	-559.477000		
162.500000	-559.687000		
163.000000	-559.781000		
163.500000	-559.614000		
164.000000	-559.532000		
164.500000	-559.543000		
165.000000	-559.679000		
165.500000	-559.826000		
166.000000	-559.857000		
166.500000	-560.043000		
167.000000	-559.912000		
167.500000	-559.939000		
168.000000	-559.795000		
168.500000	-559.747000		
169.000000	-559.705000		
169.500000	-559.478000		
170.000000	-559.981000		
170.500000	-559.862000		
171.000000	-559.714000		
171.500000	-559.701000		
