Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH high resis. started 2 min 20 after etch, dropped			
Time [s]	CPD stream	Light	SPV
0.000000	-527.906000		
0.501000	-527.868000		
1.000000	-527.704000		
1.500000	-527.686000		
2.000000	-527.799000		
2.500000	-527.540000		
3.000000	-527.274000		
3.500000	-527.508000		
4.001000	-527.532000		
4.500000	-527.215000		
5.000000	-527.125000		
5.500000	-527.034000		
6.000000	-527.495000		
6.500000	-527.402000		
7.000000	-527.215000		
7.500000	-526.927000		
8.000000	-527.032000		
8.500000	-526.974000		
9.000000	-527.047000		
9.500000	-527.305000		
10.000000	-527.292000		
10.500000	-526.941000		
11.000000	-526.889000		
11.500000	-527.176000		
12.000000	-527.306000		
12.500000	-527.331000		
13.000000	-527.321000		
13.500000	-527.112000		
14.000000	-527.301000		
14.500000	-527.250000		
15.000000	-527.201000		
15.500000	-527.374000		
16.000000	-527.382000		
16.500000	-527.342000		
17.000000	-527.240000		
17.500000	-527.125000		
18.000000	-526.866000		
18.500000	-526.859000		
19.000000	-526.996000		
19.500000	-526.614000		
20.000000	-526.492000		
20.500000	-526.519000		
21.000000	-526.596000		
21.500000	-526.566000		
22.000000	-526.439000		
22.500000	-526.404000		
23.000000	-525.977000		
23.500000	-525.847000		
24.000000	-525.936000		
24.500000	-526.199000		
25.000000	-526.211000		
25.500000	-526.072000		
26.000000	-526.111000		
26.500000	-526.193000		
27.000000	-526.436000		
27.500000	-526.215000		
28.000000	-526.202000		
28.500000	-526.319000		
29.000000	-526.404000		
29.500000	-526.353000		
30.000000	-526.367000		
30.500000	-526.729000		
31.000000	-526.648000		
31.500000	-526.156000		
32.000000	-525.861000		
32.500000	-525.871000		
33.000000	-526.292000		
33.500000	-526.471000		
34.000000	-526.201000		
34.500000	-526.182000		
35.000000	-525.829000		
35.500000	-525.839000		
36.000000	-525.850000		
36.500000	-525.671000		
37.000000	-525.779000		
37.500000	-525.698000		
38.000000	-525.742000		
38.500000	-525.556000		
39.000000	-525.943000		
39.500000	-526.335000		
40.000000	-526.265000		
40.500000	-526.035000		
41.000000	-525.928000		
41.500000	-525.752000		
42.000000	-525.688000		
42.500000	-525.743000		
43.000000	-525.703000		
43.500000	-525.576000		
44.000000	-525.727000		
44.500000	-525.555000		
45.000000	-525.632000		
45.500000	-525.683000		
46.000000	-525.615000		
46.500000	-525.821000		
47.000000	-525.767000		
47.500000	-525.879000		
48.000000	-525.730000		
48.500000	-526.040000		
49.000000	-526.073000		
49.500000	-526.114000		
50.000000	-526.113000		
50.500000	-525.983000		
51.000000	-526.024000		
51.500000	-525.880000		
52.000000	-525.798000		
52.500000	-525.858000		
53.000000	-526.240000		
53.500000	-525.982000		
54.000000	-525.899000		
54.500000	-525.821000		
55.000000	-525.597000		
55.500000	-525.402000		
56.000000	-525.345000		
56.500000	-525.306000		
57.000000	-525.042000		
57.500000	-525.406000		
58.000000	-525.433000		
58.500000	-525.248000		
59.000000	-525.064000		
59.500000	-524.885000		
60.000000	-524.958000		
60.500000	-524.968000		
61.000000	-525.531000		
61.500000	-525.493000		
62.000000	-525.247000		
62.500000	-524.980000		
63.000000	-524.818000		
63.500000	-525.428000		
64.000000	-525.245000		
64.500000	-525.322000		
65.000000	-525.141000		
65.500000	-525.001000		
66.000000	-525.245000		
66.500000	-525.031000		
67.000000	-524.808000		
67.500000	-524.536000		
68.000000	-524.812000		
68.500000	-525.067000		
