Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH mid resis. started 7 min after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-546.918000		
0.500000	-546.839000		
1.000000	-546.965000		
1.500000	-546.822000		
2.000000	-546.576000		
2.500000	-546.449000		
3.001000	-546.364000		
3.500000	-546.335000		
4.000000	-546.491000		
4.500000	-546.525000		
5.000000	-546.435000		
5.500000	-546.360000		
6.000000	-546.650000		
6.500000	-546.670000		
7.000000	-546.679000		
7.500000	-546.789000		
8.000000	-546.952000		
8.501000	-546.695000		
9.000000	-546.346000		
9.501000	-546.315000		
10.000000	-546.518000		
10.501000	-546.603000		
11.000000	-546.603000		
11.500000	-546.538000		
12.000000	-546.453000		
12.500000	-546.539000		
13.000000	-546.247000		
13.500000	-545.901000		
14.000000	-545.943000		
14.500000	-546.071000		
15.000000	-546.074000		
15.500000	-545.705000		
16.000000	-545.978000		
16.501000	-545.874000		
17.001000	-546.013000		
17.500000	-546.218000		
18.000000	-546.108000		
18.500000	-546.295000		
19.000000	-546.137000		
19.500000	-546.264000		
20.000000	-546.289000		
20.500000	-546.091000		
21.000000	-546.071000		
21.501000	-545.863000		
22.001000	-546.176000		
22.501000	-546.238000		
23.001000	-546.491000		
23.501000	-546.418000		
24.001000	-546.009000		
24.500000	-545.758000		
25.000000	-545.700000		
25.500000	-545.575000		
26.000000	-545.860000		
26.500000	-546.233000		
27.000000	-546.387000		
27.500000	-546.585000		
28.000000	-546.604000		
28.500000	-546.620000		
29.000000	-546.425000		
29.500000	-546.187000		
30.000000	-546.435000		
30.500000	-546.341000		
31.000000	-546.094000		
31.500000	-546.653000		
32.000000	-546.641000		
32.500000	-546.898000		
33.000000	-546.888000		
33.500000	-546.781000		
34.000000	-546.497000		
34.500000	-546.284000		
35.000000	-546.450000		
35.500000	-546.473000		
36.000000	-546.169000		
36.500000	-546.136000		
37.000000	-545.785000		
37.500000	-545.693000		
38.000000	-545.887000		
38.500000	-546.094000		
39.000000	-546.231000		
39.500000	-546.291000		
40.000000	-546.176000		
40.500000	-546.040000		
41.000000	-545.995000		
41.500000	-546.055000		
42.000000	-545.675000		
42.500000	-545.934000		
43.000000	-545.872000		
43.500000	-546.066000		
44.000000	-546.031000		
44.500000	-546.124000		
45.000000	-545.939000		
45.500000	-545.692000		
46.000000	-545.885000		
46.500000	-546.193000		
47.000000	-546.358000		
47.500000	-546.212000		
48.000000	-545.918000		
48.500000	-545.896000		
49.000000	-545.982000		
49.500000	-545.834000		
50.000000	-545.862000		
50.500000	-545.739000		
51.000000	-545.486000		
51.500000	-545.724000		
52.000000	-545.672000		
52.500000	-546.013000		
53.000000	-546.149000		
53.500000	-546.522000		
54.000000	-546.543000		
54.500000	-546.510000		
55.000000	-546.338000		
55.500000	-546.625000		
56.000000	-546.666000		
56.500000	-546.386000		
57.000000	-546.755000		
57.500000	-546.728000		
58.000000	-546.418000		
58.500000	-546.281000		
59.000000	-546.547000		
59.500000	-546.349000		
60.000000	-546.454000		
60.500000	-546.351000		
61.000000	-546.366000		
61.500000	-546.430000		
62.000000	-546.303000		
62.500000	-546.229000		
63.000000	-546.330000		
63.500000	-546.239000		
64.000000	-546.012000		
64.500000	-546.017000		
65.000000	-545.806000		
