Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
si mid res. 5 min 20 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-567.091000		
0.499000	-567.064000		
0.999000	-566.792000		
1.500000	-566.837000		
1.999000	-566.702000		
2.499000	-566.591000		
2.999000	-566.635000		
3.499000	-566.539000		
3.999000	-566.489000		
4.499000	-566.441000		
4.999000	-566.610000		
5.499000	-566.672000		
5.999000	-566.739000		
6.499000	-566.548000		
6.999000	-566.613000		
7.499000	-566.440000		
7.999000	-566.534000		
8.499000	-566.710000		
8.999000	-566.642000		
9.499000	-566.618000		
10.000000	-566.578000		
10.499000	-566.623000		
11.000000	-566.602000		
11.500000	-566.142000		
12.000000	-566.194000		
12.500000	-566.224000		
13.000000	-566.614000		
13.500000	-566.507000		
14.000000	-566.382000		
14.500000	-566.519000		
15.000000	-566.701000		
15.500000	-566.948000		
16.000000	-567.104000		
16.500000	-567.224000		
17.000000	-567.201000		
17.500000	-567.316000		
18.000000	-567.378000		
18.500000	-567.281000		
19.000000	-566.960000		
19.500000	-566.850000		
20.000000	-566.865000		
20.500000	-566.954000		
21.000000	-566.899000		
21.500000	-566.907000		
22.000000	-566.816000		
22.500000	-567.002000		
23.000000	-566.754000		
23.500000	-566.711000		
24.000000	-566.817000		
24.500000	-566.691000		
25.000000	-566.741000		
25.500000	-566.913000		
26.000000	-567.149000		
26.500000	-566.884000		
27.000000	-566.857000		
27.500000	-566.897000		
28.000000	-566.898000		
28.500000	-567.199000		
29.000000	-567.281000		
29.500000	-566.867000		
30.000000	-567.091000		
30.500000	-566.898000		
31.000000	-566.791000		
31.500000	-566.880000		
32.000000	-567.025000		
32.500000	-566.780000		
33.000000	-566.862000		
33.500000	-566.763000		
34.000000	-566.758000		
34.500000	-566.923000		
35.000000	-567.018000		
35.500000	-566.778000		
36.000000	-566.896000		
36.500000	-566.883000		
37.000000	-566.527000		
37.500000	-566.555000		
38.000000	-566.350000		
38.500000	-566.613000		
39.000000	-566.415000		
39.500000	-566.574000		
40.000000	-566.797000		
40.500000	-566.822000		
41.000000	-566.949000		
41.500000	-566.895000		
42.000000	-566.863000		
42.500000	-566.928000		
43.000000	-566.742000		
43.500000	-567.048000		
44.000000	-566.767000		
44.500000	-566.418000		
45.000000	-566.763000		
45.500000	-566.840000		
46.000000	-566.844000		
46.500000	-567.028000		
47.000000	-567.029000		
47.500000	-567.204000		
48.000000	-566.994000		
48.500000	-566.878000		
49.000000	-566.691000		
49.500000	-566.671000		
50.000000	-566.622000		
50.500000	-566.514000		
51.000000	-566.567000		
51.500000	-566.807000		
52.000000	-566.921000		
52.500000	-567.025000		
53.000000	-567.171000		
53.500000	-567.162000		
54.000000	-566.851000		
54.500000	-566.647000		
55.000000	-566.430000		
55.500000	-566.692000		
56.000000	-566.500000		
56.500000	-566.660000		
57.000000	-566.590000		
57.500000	-566.876000		
58.000000	-566.954000		
58.500000	-566.800000		
59.000000	-566.896000		
59.500000	-567.191000		
60.000000	-566.917000		
60.500000	-566.749000		
61.000000	-566.469000		
61.500000	-566.228000		
62.000000	-566.333000		
62.500000	-566.445000		
63.000000	-566.430000		
63.500000	-566.417000		
