Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH mid resis. started 8 min 40 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-552.990000		
0.499000	-552.995000		
1.000000	-553.015000		
1.499000	-552.625000		
1.999000	-552.677000		
2.499000	-552.811000		
2.999000	-553.202000		
3.499000	-553.146000		
4.000000	-553.193000		
4.499000	-552.955000		
4.999000	-552.803000		
5.499000	-552.655000		
5.999000	-552.722000		
6.499000	-552.729000		
6.999000	-552.792000		
7.499000	-552.675000		
7.999000	-552.437000		
8.499000	-552.212000		
8.999000	-551.832000		
9.499000	-552.103000		
9.999000	-552.377000		
10.499000	-552.729000		
10.999000	-552.572000		
11.499000	-552.691000		
11.999000	-552.720000		
12.499000	-552.590000		
12.999000	-552.691000		
13.499000	-552.520000		
13.999000	-552.566000		
14.499000	-552.554000		
14.999000	-552.434000		
15.499000	-552.133000		
15.999000	-551.926000		
16.499000	-551.866000		
16.999000	-551.769000		
17.499000	-551.718000		
17.999000	-551.694000		
18.499000	-551.687000		
18.999000	-552.012000		
19.499000	-552.119000		
19.999000	-552.122000		
20.499000	-551.936000		
20.999000	-551.993000		
21.499000	-552.114000		
21.999000	-552.251000		
22.499000	-552.045000		
22.999000	-551.670000		
23.499000	-551.855000		
23.999000	-551.594000		
24.499000	-551.427000		
24.999000	-551.550000		
25.499000	-551.728000		
25.999000	-551.803000		
26.499000	-551.999000		
26.999000	-551.968000		
27.499000	-551.975000		
27.999000	-551.763000		
28.499000	-551.650000		
28.999000	-551.841000		
29.499000	-552.214000		
29.999000	-552.345000		
30.499000	-552.214000		
30.999000	-552.285000		
31.499000	-551.905000		
31.999000	-551.956000		
32.499000	-552.068000		
32.999000	-551.788000		
33.499000	-551.565000		
33.999000	-551.482000		
34.499000	-551.315000		
34.999000	-551.531000		
35.499000	-551.423000		
35.999000	-551.142000		
36.499000	-551.276000		
36.999000	-551.438000		
37.499000	-551.800000		
37.999000	-551.715000		
38.499000	-551.853000		
38.999000	-551.633000		
39.499000	-551.429000		
39.999000	-551.555000		
40.499000	-551.110000		
40.999000	-551.309000		
41.499000	-551.347000		
41.999000	-551.318000		
42.499000	-551.365000		
42.999000	-551.534000		
43.499000	-551.494000		
43.999000	-551.777000		
44.499000	-551.630000		
44.999000	-551.739000		
45.499000	-551.662000		
45.999000	-551.552000		
46.499000	-551.429000		
46.999000	-551.428000		
47.499000	-551.523000		
47.999000	-551.708000		
48.499000	-551.716000		
48.999000	-551.427000		
49.499000	-551.226000		
49.999000	-551.171000		
50.499000	-551.179000		
50.999000	-551.045000		
51.499000	-551.252000		
51.999000	-551.166000		
52.499000	-550.890000		
52.999000	-551.071000		
53.499000	-551.224000		
53.999000	-551.212000		
54.499000	-551.278000		
54.999000	-551.205000		
55.499000	-551.097000		
55.999000	-551.469000		
56.499000	-551.356000		
56.999000	-551.466000		
57.499000	-551.429000		
57.999000	-550.878000		
58.499000	-550.657000		
58.999000	-550.673000		
59.499000	-550.731000		
59.999000	-550.759000		
60.499000	-550.725000		
60.999000	-550.974000		
61.499000	-551.131000		
61.999000	-551.398000		
62.499000	-551.312000		
62.999000	-551.244000		
63.499000	-551.092000		
63.999000	-551.062000		
64.499000	-551.011000		
64.999000	-551.091000		
65.499000	-550.903000		
65.999000	-551.199000		
66.499000	-550.997000		
66.999000	-550.965000		
67.499000	-550.982000		
67.999000	-551.018000		
68.499000	-550.760000		
68.999000	-550.615000		
69.499000	-550.378000		
69.999000	-550.506000		
70.499000	-550.802000		
70.999000	-551.018000		
71.499000	-551.100000		
71.999000	-550.762000		
72.499000	-550.613000		
72.999000	-550.731000		
73.499000	-550.738000		
73.999000	-550.711000		
74.499000	-550.684000		
74.999000	-550.592000		
