Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH high resis. started 2 min 20 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-522.632000		
0.500000	-522.589000		
1.001000	-522.594000		
1.500000	-522.504000		
2.000000	-522.309000		
2.500000	-522.287000		
3.000000	-522.409000		
3.500000	-522.281000		
4.000000	-522.577000		
4.500000	-522.447000		
5.000000	-522.080000		
5.500000	-522.046000		
6.000000	-522.103000		
6.500000	-522.226000		
7.000000	-521.977000		
7.500000	-522.427000		
8.000000	-522.632000		
8.500000	-522.150000		
9.000000	-521.575000		
9.500000	-521.306000		
10.000000	-521.356000		
10.500000	-521.714000		
11.000000	-521.781000		
11.500000	-521.845000		
12.000000	-521.714000		
12.500000	-521.919000		
13.000000	-521.832000		
13.500000	-521.791000		
14.000000	-522.027000		
14.500000	-522.041000		
15.000000	-521.784000		
15.500000	-521.807000		
16.000000	-521.966000		
16.500000	-521.795000		
17.000000	-521.718000		
17.500000	-521.545000		
18.000000	-521.473000		
18.500000	-521.594000		
19.000000	-521.508000		
19.500000	-521.702000		
20.000000	-521.446000		
20.500000	-521.670000		
21.000000	-521.675000		
21.500000	-521.547000		
22.000000	-521.430000		
22.500000	-521.391000		
23.000000	-521.108000		
23.500000	-521.245000		
24.000000	-521.239000		
24.500000	-521.441000		
25.000000	-521.500000		
25.500000	-521.262000		
26.000000	-521.229000		
26.500000	-521.275000		
27.000000	-521.377000		
27.500000	-521.578000		
28.000000	-521.446000		
28.500000	-521.475000		
29.000000	-521.287000		
29.500000	-520.882000		
30.000000	-520.691000		
30.500000	-520.841000		
31.000000	-521.179000		
31.500000	-521.336000		
32.000000	-521.127000		
32.500000	-521.338000		
33.000000	-521.266000		
33.500000	-521.685000		
34.000000	-521.880000		
34.500000	-521.707000		
35.000000	-521.403000		
35.500000	-521.523000		
36.000000	-521.806000		
36.500000	-521.568000		
37.000000	-521.517000		
37.500000	-521.824000		
38.000000	-521.834000		
38.500000	-521.547000		
39.000000	-521.467000		
39.500000	-521.236000		
40.000000	-521.379000		
40.500000	-521.666000		
41.000000	-522.067000		
41.500000	-521.959000		
42.000000	-521.567000		
42.500000	-521.293000		
43.000000	-521.128000		
43.500000	-521.210000		
44.000000	-521.130000		
44.500000	-521.216000		
45.000000	-521.020000		
45.500000	-521.090000		
46.000000	-520.907000		
46.500000	-520.797000		
47.000000	-521.160000		
47.500000	-521.243000		
48.000000	-521.703000		
48.500000	-521.354000		
49.000000	-521.242000		
49.500000	-521.123000		
50.000000	-521.013000		
50.500000	-521.066000		
51.000000	-521.331000		
51.500000	-521.136000		
52.000000	-521.034000		
52.500000	-521.105000		
53.000000	-521.143000		
53.500000	-521.255000		
54.000000	-521.245000		
54.500000	-520.922000		
55.000000	-521.210000		
55.500000	-521.143000		
56.000000	-521.258000		
56.500000	-521.363000		
57.000000	-521.332000		
57.500000	-521.432000		
58.000000	-521.485000		
58.500000	-521.522000		
59.000000	-521.489000		
59.500000	-521.501000		
60.000000	-521.312000		
60.500000	-521.372000		
61.000000	-521.305000		
61.500000	-521.102000		
62.000000	-520.985000		
62.500000	-520.978000		
63.000000	-521.418000		
63.500000	-521.434000		
64.000000	-521.282000		
