Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
si low res. 7 min 10 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-606.940000		
0.500000	-606.872000		
1.000000	-606.862000		
1.500000	-606.957000		
2.000000	-606.836000		
2.500000	-606.660000		
3.000000	-606.905000		
3.500000	-606.639000		
4.000000	-606.797000		
4.500000	-606.678000		
5.000000	-606.501000		
5.500000	-606.513000		
6.000000	-606.829000		
6.500000	-606.770000		
7.000000	-606.706000		
7.500000	-606.695000		
8.000000	-606.801000		
8.500000	-606.860000		
9.000000	-606.655000		
9.500000	-606.626000		
10.000000	-606.505000		
10.500000	-606.508000		
11.000000	-606.740000		
11.500000	-606.522000		
12.000000	-606.555000		
12.500000	-606.636000		
13.000000	-606.546000		
13.500000	-606.606000		
14.000000	-606.608000		
14.500000	-606.723000		
15.000000	-606.843000		
15.500000	-606.864000		
16.000000	-606.900000		
16.500000	-606.947000		
17.000000	-607.089000		
17.500000	-607.246000		
18.000000	-607.192000		
18.500000	-607.045000		
19.000000	-607.303000		
19.500000	-607.451000		
20.000000	-607.434000		
20.500000	-607.535000		
21.000000	-607.109000		
21.500000	-606.965000		
22.000000	-607.165000		
22.500000	-607.435000		
23.000000	-607.356000		
23.500000	-607.252000		
24.000000	-607.015000		
24.500000	-607.090000		
25.000000	-607.047000		
25.500000	-606.976000		
26.000000	-606.891000		
26.500000	-606.859000		
27.000000	-606.943000		
27.500000	-607.293000		
28.000000	-607.170000		
28.500000	-607.007000		
29.000000	-607.159000		
29.500000	-607.231000		
30.000000	-607.305000		
30.500000	-607.535000		
31.000000	-607.639000		
31.500000	-607.428000		
32.000000	-607.254000		
32.500000	-607.195000		
33.000000	-606.841000		
33.500000	-606.909000		
34.000000	-607.201000		
34.500000	-607.163000		
35.000000	-607.018000		
35.500000	-607.028000		
36.000000	-606.904000		
36.500000	-606.927000		
37.000000	-606.744000		
37.500000	-606.982000		
38.000000	-607.426000		
38.500000	-607.265000		
39.000000	-607.339000		
39.500000	-607.183000		
40.000000	-607.283000		
40.500000	-607.125000		
41.000000	-607.170000		
41.500000	-606.770000		
42.000000	-606.517000		
42.500000	-606.605000		
43.000000	-606.701000		
43.500000	-606.754000		
44.000000	-607.006000		
44.500000	-606.918000		
45.000000	-606.964000		
45.500000	-606.862000		
46.000000	-606.841000		
46.500000	-606.903000		
47.000000	-607.132000		
47.500000	-606.902000		
48.000000	-606.855000		
48.500000	-606.873000		
49.000000	-606.770000		
49.500000	-606.314000		
50.000000	-606.174000		
50.500000	-606.192000		
51.000000	-606.151000		
51.500000	-606.069000		
52.000000	-606.068000		
52.500000	-606.316000		
53.000000	-606.141000		
53.500000	-605.933000		
54.000000	-606.206000		
54.500000	-606.474000		
55.000000	-606.303000		
55.500000	-606.333000		
56.000000	-606.539000		
56.500000	-606.411000		
57.000000	-606.334000		
57.500000	-606.447000		
58.000000	-606.596000		
58.500000	-606.570000		
59.000000	-606.196000		
59.500000	-606.399000		
60.000000	-606.621000		
60.500000	-606.579000		
61.000000	-606.543000		
61.500000	-606.558000		
62.000000	-606.504000		
62.500000	-606.828000		
63.000000	-606.738000		
63.500000	-606.774000		
64.000000	-606.616000		
64.500000	-606.648000		
65.000000	-606.449000		
65.500000	-606.749000		
