Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH low resis. started 2 min 30 after etch			
Time [s]	CPD stream	Light	SPV
116.000000	-600.888000		
116.501000	-600.662000		
117.000000	-600.496000		
117.500000	-600.557000		
118.000000	-600.368000		
118.500000	-600.328000		
119.000000	-600.294000		
119.500000	-600.420000		
120.000000	-600.518000		
120.500000	-600.587000		
121.000000	-600.420000		
121.500000	-600.340000		
122.000000	-600.419000		
122.500000	-600.291000		
123.001000	-600.094000		
123.500000	-599.949000		
124.000000	-600.146000		
124.500000	-600.344000		
125.000000	-600.377000		
125.500000	-600.240000		
126.000000	-600.397000		
126.500000	-600.470000		
127.000000	-600.345000		
127.500000	-600.426000		
128.000000	-600.463000		
128.501000	-600.459000		
129.000000	-600.373000		
129.501000	-600.043000		
130.001000	-599.898000		
130.501000	-599.570000		
131.001000	-599.649000		
131.501000	-599.887000		
132.001000	-599.861000		
132.501000	-599.747000		
133.001000	-599.987000		
133.501000	-600.024000		
134.001000	-599.993000		
134.501000	-599.691000		
135.001000	-599.568000		
135.501000	-599.676000		
136.001000	-599.585000		
136.501000	-599.673000		
137.001000	-599.300000		
137.501000	-599.429000		
138.001000	-599.337000		
138.501000	-599.547000		
139.001000	-599.588000		
139.501000	-599.416000		
140.001000	-599.220000		
140.501000	-598.915000		
141.001000	-598.991000		
141.501000	-599.091000		
142.001000	-599.339000		
142.501000	-599.847000		
143.001000	-599.600000		
143.501000	-599.407000		
144.001000	-599.569000		
144.501000	-599.746000		
145.001000	-599.661000		
145.501000	-599.657000		
146.001000	-599.594000		
146.501000	-599.721000		
147.001000	-599.610000		
147.501000	-599.513000		
148.001000	-599.562000		
148.501000	-599.501000		
149.001000	-599.385000		
149.501000	-598.979000		
150.001000	-598.963000		
150.501000	-599.277000		
151.001000	-599.042000		
151.501000	-599.095000		
152.001000	-599.002000		
152.501000	-599.220000		
153.001000	-599.329000		
