Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
HOPG 1-2			
Time [s]	CPD stream	Light	SPV
0.000000	-293.537000		
0.500000	-293.462000		
1.001000	-293.366000		
1.500000	-293.279000		
2.001000	-293.387000		
2.500000	-293.191000		
3.001000	-293.270000		
3.500000	-293.309000		
4.001000	-293.567000		
4.500000	-293.776000		
5.000000	-293.449000		
5.500000	-293.534000		
6.000000	-293.288000		
6.500000	-293.393000		
7.000000	-293.650000		
7.500000	-293.728000		
8.000000	-293.473000		
8.500000	-293.366000		
9.000000	-293.106000		
9.501000	-293.128000		
10.000000	-293.334000		
10.500000	-293.127000		
11.000000	-293.207000		
11.500000	-293.309000		
12.000000	-293.084000		
12.500000	-293.027000		
13.000000	-293.513000		
13.500000	-293.308000		
14.000000	-293.486000		
14.500000	-293.245000		
15.000000	-293.433000		
15.500000	-293.183000		
16.000000	-293.386000		
16.500000	-293.281000		
17.000000	-293.350000		
17.500000	-293.584000		
18.000000	-293.474000		
18.500000	-293.479000		
19.000000	-293.802000		
19.500000	-293.381000		
20.000000	-293.355000		
20.500000	-293.092000		
21.000000	-293.007000		
21.500000	-293.225000		
22.000000	-293.277000		
22.500000	-293.489000		
23.000000	-293.513000		
23.500000	-293.349000		
24.000000	-293.090000		
24.500000	-292.948000		
25.000000	-292.740000		
25.500000	-292.955000		
26.000000	-292.891000		
26.500000	-293.130000		
27.000000	-293.051000		
27.500000	-293.049000		
28.000000	-292.953000		
28.500000	-292.921000		
29.000000	-292.843000		
29.500000	-292.887000		
30.000000	-292.992000		
30.500000	-292.948000		
31.000000	-293.129000		
31.500000	-292.874000		
32.000000	-292.825000		
32.500000	-292.888000		
33.000000	-292.643000		
33.500000	-292.710000		
34.000000	-292.889000		
34.500000	-293.092000		
35.000000	-293.135000		
35.500000	-293.296000		
