Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH high resis. started 4 min 30 after etch, dropped			
Time [s]	CPD stream	Light	SPV
0.000000	-535.266000		
0.500000	-535.327000		
1.001000	-535.090000		
1.500000	-535.008000		
2.001000	-535.029000		
2.500000	-534.964000		
3.001000	-535.030000		
3.500000	-535.010000		
4.001000	-535.050000		
4.500000	-535.012000		
5.000000	-535.083000		
5.500000	-534.748000		
6.000000	-534.502000		
6.500000	-534.550000		
7.000000	-534.693000		
7.500000	-534.928000		
8.000000	-534.916000		
8.500000	-535.117000		
9.000000	-534.910000		
9.500000	-534.952000		
10.000000	-534.775000		
10.500000	-534.627000		
11.000000	-534.810000		
11.500000	-534.760000		
12.000000	-534.471000		
12.500000	-534.256000		
13.000000	-534.440000		
13.500000	-534.631000		
14.000000	-534.816000		
14.500000	-534.439000		
15.000000	-534.362000		
15.500000	-534.460000		
16.000000	-534.220000		
16.500000	-534.156000		
17.000000	-533.934000		
17.500000	-533.873000		
18.000000	-533.949000		
18.500000	-533.986000		
19.000000	-533.975000		
19.500000	-533.756000		
20.000000	-533.787000		
20.500000	-533.520000		
21.000000	-533.623000		
21.500000	-533.676000		
22.000000	-533.567000		
22.500000	-533.394000		
23.000000	-533.401000		
23.500000	-533.086000		
24.000000	-533.099000		
24.500000	-533.276000		
25.000000	-533.589000		
25.500000	-533.813000		
26.000000	-533.751000		
26.500000	-533.533000		
27.000000	-533.503000		
27.500000	-533.485000		
28.000000	-533.102000		
28.500000	-533.134000		
29.000000	-533.091000		
29.500000	-532.947000		
30.000000	-533.213000		
30.500000	-533.249000		
31.000000	-533.226000		
31.500000	-533.607000		
32.000000	-533.546000		
32.500000	-533.472000		
33.000000	-533.480000		
33.500000	-533.306000		
34.000000	-533.241000		
34.500000	-533.279000		
35.000000	-533.194000		
35.500000	-532.813000		
36.000000	-532.573000		
36.500000	-533.085000		
37.000000	-533.065000		
37.500000	-533.231000		
38.000000	-533.484000		
38.500000	-533.302000		
39.000000	-533.323000		
39.500000	-533.099000		
40.000000	-533.127000		
40.500000	-533.016000		
41.000000	-532.901000		
41.500000	-532.816000		
42.000000	-532.725000		
42.500000	-532.837000		
43.000000	-532.685000		
43.500000	-532.713000		
44.000000	-532.648000		
44.500000	-532.463000		
45.000000	-532.328000		
45.500000	-532.432000		
46.000000	-532.465000		
46.500000	-532.476000		
47.000000	-532.372000		
47.500000	-532.419000		
48.000000	-532.371000		
48.500000	-532.553000		
49.000000	-532.575000		
49.500000	-532.284000		
50.000000	-532.120000		
50.500000	-532.437000		
51.000000	-532.288000		
51.500000	-531.960000		
52.000000	-532.120000		
52.500000	-532.263000		
53.000000	-532.506000		
53.500000	-532.292000		
54.000000	-532.239000		
54.500000	-532.452000		
55.000000	-532.337000		
55.500000	-532.432000		
56.000000	-532.593000		
56.500000	-532.793000		
57.000000	-532.991000		
57.500000	-532.761000		
58.000000	-532.925000		
58.500000	-533.144000		
59.000000	-532.952000		
59.500000	-532.826000		
60.000000	-532.862000		
60.500000	-532.566000		
61.000000	-532.313000		
61.500000	-532.375000		
62.000000	-532.135000		
62.500000	-532.239000		
63.000000	-532.099000		
63.500000	-532.212000		
64.000000	-532.053000		
64.500000	-532.169000		
65.000000	-532.240000		
65.500000	-532.041000		
66.000000	-532.256000		
66.500000	-532.437000		
67.000000	-532.340000		
67.500000	-532.421000		
68.000000	-532.634000		
68.500000	-532.723000		
69.000000	-532.746000		
69.500000	-532.648000		
