Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
si mid res. 2 min 40 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-572.504000		
0.500000	-572.487000		
1.000000	-572.397000		
1.500000	-572.378000		
2.000000	-572.384000		
2.500000	-572.073000		
3.000000	-571.986000		
3.500000	-572.346000		
4.000000	-572.294000		
4.501000	-572.384000		
5.000000	-572.093000		
5.501000	-571.852000		
6.000000	-571.963000		
6.501000	-572.074000		
7.000000	-571.873000		
7.501000	-571.888000		
8.000000	-571.761000		
8.501000	-571.833000		
9.000000	-572.003000		
9.501000	-572.250000		
10.000000	-572.251000		
10.500000	-572.203000		
11.000000	-572.223000		
11.500000	-572.132000		
12.000000	-571.637000		
12.500000	-571.555000		
13.000000	-571.749000		
13.500000	-571.605000		
14.000000	-571.835000		
14.500000	-571.771000		
15.000000	-571.948000		
15.500000	-571.692000		
16.000000	-571.650000		
16.500000	-571.710000		
17.000000	-571.913000		
17.500000	-571.972000		
18.000000	-571.630000		
18.500000	-571.306000		
19.000000	-571.130000		
19.500000	-571.146000		
20.000000	-571.477000		
20.500000	-571.483000		
21.000000	-571.256000		
21.500000	-571.065000		
22.000000	-570.908000		
22.500000	-571.091000		
23.000000	-571.557000		
23.500000	-571.759000		
24.000000	-571.793000		
24.500000	-571.832000		
25.000000	-572.000000		
25.500000	-571.886000		
26.000000	-571.490000		
26.500000	-571.327000		
27.000000	-571.247000		
27.500000	-571.142000		
28.000000	-571.177000		
28.500000	-571.223000		
29.000000	-571.412000		
29.500000	-571.543000		
30.000000	-571.449000		
30.500000	-571.397000		
31.000000	-571.818000		
31.500000	-571.606000		
32.000000	-571.506000		
32.500000	-571.372000		
33.000000	-571.347000		
33.500000	-571.226000		
34.000000	-571.165000		
34.500000	-571.545000		
35.000000	-571.538000		
35.500000	-571.426000		
36.000000	-571.160000		
36.500000	-571.032000		
37.000000	-571.186000		
37.500000	-570.973000		
38.000000	-571.160000		
38.500000	-571.263000		
39.000000	-571.156000		
39.500000	-571.225000		
40.000000	-571.433000		
40.500000	-571.333000		
41.000000	-571.505000		
41.500000	-571.559000		
42.000000	-571.238000		
42.500000	-571.418000		
43.000000	-571.650000		
43.500000	-571.436000		
44.000000	-571.268000		
44.500000	-571.030000		
45.000000	-570.966000		
45.500000	-570.978000		
46.000000	-571.085000		
46.500000	-571.219000		
47.000000	-571.080000		
47.500000	-571.019000		
48.000000	-571.069000		
48.500000	-570.826000		
49.000000	-570.782000		
49.500000	-570.878000		
50.000000	-571.070000		
50.500000	-571.155000		
51.000000	-571.078000		
51.500000	-570.989000		
52.000000	-571.242000		
52.500000	-571.447000		
53.000000	-571.528000		
53.500000	-571.421000		
54.000000	-571.415000		
54.500000	-571.168000		
55.000000	-571.495000		
55.500000	-571.320000		
56.000000	-570.982000		
56.500000	-570.879000		
57.000000	-571.083000		
57.500000	-571.172000		
58.000000	-571.399000		
58.500000	-571.189000		
59.000000	-571.203000		
59.500000	-571.247000		
60.000000	-571.558000		
60.500000	-571.747000		
61.000000	-571.654000		
61.500000	-571.584000		
62.000000	-571.698000		
62.500000	-571.506000		
63.000000	-571.360000		
63.500000	-571.162000		
64.000000	-571.247000		
64.500000	-571.532000		
65.000000	-571.399000		
65.500000	-571.377000		
66.000000	-571.151000		
66.500000	-571.206000		
67.000000	-571.170000		
67.500000	-571.210000		
68.000000	-571.018000		
68.500000	-571.109000		
69.000000	-571.096000		
69.500000	-570.879000		
70.000000	-570.917000		
70.500000	-570.932000		
71.000000	-570.890000		
71.500000	-571.086000		
72.000000	-570.774000		
72.500000	-570.800000		
73.000000	-570.853000		
73.500000	-570.846000		
74.000000	-570.943000		
74.500000	-570.886000		
75.000000	-570.986000		
75.500000	-570.975000		
76.000000	-571.053000		
76.500000	-570.900000		
