Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
si low res. 2 min 45 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-611.646000		
0.500000	-611.652000		
1.000000	-611.817000		
1.500000	-611.729000		
2.000000	-611.577000		
2.500000	-611.424000		
3.000000	-611.321000		
3.500000	-610.997000		
4.000000	-611.026000		
4.500000	-611.034000		
5.000000	-611.232000		
5.500000	-611.434000		
6.000000	-611.747000		
6.500000	-611.662000		
7.000000	-611.882000		
7.500000	-612.016000		
8.000000	-612.038000		
8.500000	-611.945000		
9.000000	-612.035000		
9.500000	-611.973000		
10.000000	-612.167000		
10.500000	-612.005000		
11.000000	-611.884000		
11.500000	-611.836000		
12.000000	-611.416000		
12.500000	-611.411000		
13.000000	-611.204000		
13.500000	-611.095000		
14.000000	-610.881000		
14.500000	-610.719000		
15.000000	-610.895000		
15.500000	-610.861000		
16.000000	-610.949000		
16.500000	-611.011000		
17.000000	-611.370000		
17.500000	-611.197000		
18.000000	-611.074000		
18.500000	-610.919000		
19.000000	-611.147000		
19.500000	-611.171000		
20.000000	-611.077000		
20.500000	-611.224000		
21.000000	-610.968000		
21.500000	-610.998000		
22.000000	-610.971000		
22.500000	-610.971000		
23.000000	-610.807000		
23.500000	-610.872000		
24.000000	-611.028000		
24.500000	-611.293000		
25.000000	-611.378000		
25.500000	-611.384000		
26.000000	-611.363000		
26.500000	-611.056000		
27.000000	-610.713000		
27.500000	-610.311000		
28.000000	-610.456000		
28.500000	-611.043000		
29.000000	-611.333000		
29.500000	-611.064000		
30.000000	-611.000000		
30.500000	-610.941000		
31.000000	-610.565000		
31.500000	-610.212000		
32.000000	-610.258000		
32.500000	-610.417000		
33.000000	-610.366000		
33.500000	-610.259000		
34.000000	-610.440000		
34.500000	-610.568000		
35.000000	-610.694000		
35.500000	-610.440000		
36.000000	-610.205000		
36.500000	-610.422000		
37.000000	-610.218000		
37.500000	-610.141000		
38.000000	-610.087000		
38.500000	-610.385000		
39.000000	-610.761000		
39.500000	-610.809000		
40.000000	-610.393000		
40.500000	-610.305000		
41.000000	-610.399000		
41.500000	-610.240000		
42.000000	-610.114000		
42.500000	-610.056000		
43.000000	-609.863000		
43.500000	-609.760000		
44.000000	-609.971000		
44.500000	-609.980000		
45.000000	-609.986000		
45.500000	-609.967000		
46.000000	-610.151000		
46.500000	-609.984000		
47.000000	-610.179000		
47.500000	-610.241000		
48.000000	-610.365000		
48.500000	-610.362000		
49.000000	-610.247000		
49.500000	-610.044000		
50.000000	-609.890000		
50.500000	-610.136000		
51.000000	-610.001000		
51.500000	-609.828000		
52.000000	-609.465000		
52.500000	-609.597000		
53.000000	-609.866000		
53.500000	-609.908000		
54.000000	-610.042000		
54.500000	-610.103000		
55.000000	-609.932000		
55.500000	-609.794000		
56.000000	-609.573000		
56.500000	-609.258000		
57.000000	-609.414000		
57.500000	-609.233000		
58.000000	-609.331000		
58.500000	-609.498000		
59.000000	-609.295000		
59.500000	-609.490000		
60.000000	-609.681000		
60.500000	-609.632000		
61.000000	-609.432000		
61.500000	-609.415000		
62.000000	-609.495000		
62.500000	-609.644000		
63.000000	-609.528000		
63.500000	-609.678000		
64.000000	-609.580000		
64.500000	-609.687000		
65.000000	-609.504000		
65.500000	-609.276000		
66.000000	-609.359000		
66.500000	-609.352000		
67.000000	-609.455000		
67.500000	-609.757000		
68.000000	-609.528000		
68.500000	-609.387000		
69.000000	-609.008000		
69.500000	-609.053000		
70.000000	-608.955000		
70.500000	-609.020000		
71.000000	-609.221000		
71.500000	-609.306000		
72.000000	-609.239000		
72.500000	-609.169000		
73.000000	-609.124000		
73.500000	-609.261000		
74.000000	-609.229000		
74.500000	-609.239000		
75.000000	-608.926000		
75.500000	-608.984000		
76.000000	-609.163000		
76.500000	-609.347000		
77.000000	-609.311000		
77.500000	-609.331000		
78.000000	-609.549000		
78.500000	-609.442000		
79.000000	-609.128000		
79.500000	-608.980000		
80.000000	-608.782000		
80.500000	-609.222000		
81.000000	-609.219000		
81.500000	-608.979000		
82.000000	-608.814000		
