Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH low resis. started 6 min 30 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-619.102000		
0.500000	-619.102000		
1.001000	-619.223000		
1.500000	-619.399000		
2.001000	-619.564000		
2.500000	-619.763000		
3.001000	-619.774000		
3.500000	-619.621000		
4.001000	-619.523000		
4.500000	-619.249000		
5.000000	-619.296000		
5.500000	-619.449000		
6.000000	-619.528000		
6.501000	-619.375000		
7.000000	-619.575000		
7.501000	-619.612000		
8.000000	-619.847000		
8.501000	-619.595000		
9.000000	-619.544000		
9.501000	-619.255000		
10.000000	-619.303000		
10.500000	-619.148000		
11.000000	-619.068000		
11.500000	-619.183000		
12.000000	-619.181000		
12.500000	-619.233000		
13.000000	-619.219000		
13.500000	-619.623000		
14.000000	-619.929000		
14.500000	-619.756000		
15.000000	-619.526000		
15.500000	-619.080000		
16.000000	-619.198000		
16.500000	-619.411000		
17.000000	-619.318000		
17.500000	-618.995000		
18.000000	-618.757000		
18.500000	-618.970000		
19.000000	-618.991000		
19.500000	-618.949000		
20.000000	-619.465000		
20.500000	-619.234000		
21.000000	-618.595000		
21.500000	-618.676000		
22.000000	-618.830000		
22.500000	-618.484000		
23.000000	-618.533000		
23.500000	-618.708000		
24.000000	-618.661000		
24.500000	-618.592000		
25.000000	-618.774000		
25.500000	-619.029000		
26.000000	-618.916000		
26.500000	-618.617000		
27.000000	-618.763000		
27.500000	-618.491000		
28.000000	-618.817000		
28.500000	-618.323000		
29.000000	-618.222000		
29.500000	-618.489000		
30.000000	-618.928000		
30.500000	-619.051000		
31.000000	-619.173000		
31.500000	-619.209000		
32.000000	-618.878000		
32.500000	-618.657000		
33.000000	-618.308000		
33.500000	-618.551000		
34.000000	-618.710000		
34.500000	-618.884000		
35.000000	-618.886000		
35.500000	-619.050000		
36.000000	-618.797000		
36.500000	-618.768000		
37.000000	-618.810000		
37.500000	-618.834000		
38.000000	-618.782000		
38.500000	-618.705000		
39.000000	-618.972000		
39.500000	-618.815000		
40.000000	-618.787000		
40.500000	-618.686000		
41.000000	-618.921000		
41.500000	-618.725000		
42.000000	-618.461000		
42.500000	-618.277000		
43.000000	-618.141000		
43.500000	-618.236000		
44.000000	-618.432000		
44.500000	-618.425000		
45.000000	-618.664000		
45.500000	-618.602000		
46.000000	-618.552000		
46.500000	-618.538000		
47.000000	-618.468000		
47.500000	-618.281000		
48.000000	-618.281000		
48.500000	-618.682000		
49.000000	-618.383000		
49.500000	-618.287000		
50.000000	-618.140000		
50.500000	-618.074000		
51.000000	-618.239000		
51.500000	-618.528000		
52.000000	-618.544000		
52.500000	-618.598000		
53.000000	-618.404000		
53.500000	-618.093000		
54.000000	-617.991000		
54.500000	-617.949000		
55.000000	-617.899000		
55.500000	-617.948000		
56.000000	-618.262000		
56.500000	-618.215000		
57.000000	-618.345000		
57.500000	-618.265000		
58.000000	-618.344000		
58.500000	-618.193000		
59.000000	-618.290000		
59.500000	-618.166000		
60.000000	-618.357000		
60.500000	-618.114000		
61.001000	-618.059000		
61.500000	-618.092000		
62.000000	-618.206000		
62.500000	-618.119000		
63.001000	-617.977000		
63.500000	-618.077000		
64.000000	-618.083000		
64.500000	-618.044000		
65.000000	-617.513000		
65.500000	-617.350000		
