Date:	Wed, Nov 20, 2013		
measured by:	Rotem		
SiH high resis. started 6 min 40 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-529.867000		
0.500000	-529.575000		
0.999000	-529.623000		
1.499000	-529.762000		
1.999000	-529.660000		
2.499000	-529.625000		
2.999000	-529.586000		
3.499000	-529.018000		
3.999000	-528.899000		
4.499000	-528.783000		
4.999000	-529.019000		
5.499000	-529.073000		
5.999000	-528.531000		
6.499000	-528.403000		
6.999000	-528.437000		
7.499000	-528.487000		
7.999000	-528.280000		
8.499000	-527.953000		
8.999000	-527.719000		
9.499000	-527.650000		
9.999000	-527.991000		
10.499000	-528.451000		
10.999000	-528.314000		
11.499000	-528.336000		
11.999000	-527.811000		
12.499000	-527.968000		
12.999000	-528.057000		
13.499000	-527.771000		
13.999000	-527.502000		
14.499000	-527.258000		
14.999000	-526.971000		
15.499000	-527.143000		
15.999000	-527.359000		
16.499000	-527.205000		
16.999000	-527.254000		
17.499000	-527.494000		
17.999000	-527.306000		
18.499000	-527.401000		
18.999000	-527.130000		
19.499000	-527.206000		
19.999000	-527.198000		
20.499000	-527.011000		
20.999000	-526.838000		
21.499000	-526.757000		
21.999000	-526.596000		
22.499000	-526.819000		
22.999000	-526.596000		
23.499000	-526.525000		
23.999000	-526.625000		
24.499000	-526.506000		
24.999000	-526.246000		
25.499000	-526.314000		
25.999000	-526.510000		
26.499000	-526.575000		
26.999000	-526.416000		
27.499000	-526.386000		
27.999000	-526.315000		
28.499000	-526.450000		
28.999000	-526.496000		
29.499000	-526.223000		
29.999000	-525.950000		
30.499000	-526.031000		
30.999000	-525.957000		
31.499000	-525.973000		
31.999000	-525.991000		
32.499000	-526.048000		
32.999000	-526.070000		
33.499000	-525.825000		
33.999000	-525.732000		
34.499000	-525.538000		
34.999000	-525.703000		
35.499000	-525.835000		
35.999000	-526.000000		
36.499000	-526.135000		
36.999000	-526.157000		
37.499000	-525.977000		
37.999000	-525.896000		
38.499000	-525.524000		
38.999000	-525.248000		
39.499000	-525.102000		
39.999000	-524.944000		
40.499000	-525.320000		
40.999000	-525.201000		
41.499000	-525.077000		
41.999000	-525.358000		
42.499000	-525.456000		
42.999000	-525.289000		
43.499000	-525.192000		
43.999000	-525.167000		
44.499000	-525.170000		
44.999000	-525.239000		
45.499000	-524.977000		
45.999000	-524.658000		
46.499000	-524.761000		
46.999000	-524.929000		
47.499000	-525.040000		
47.999000	-525.289000		
48.499000	-525.487000		
48.999000	-525.460000		
49.499000	-525.291000		
49.999000	-525.215000		
50.499000	-524.937000		
50.999000	-524.938000		
51.499000	-525.002000		
51.999000	-525.228000		
52.499000	-525.098000		
52.999000	-524.962000		
53.499000	-525.032000		
