5447.638	0.1355
5449.226	0.1368
5451.02	0.1362
5452.573	0.1371
5454.163	0.1367
5455.778	0.1362
5457.388	0.1355
5458.995	0.1361
5460.604	0.1373
5462.233	0.1363
5463.81	0.1351
5465.437	0.1367
5467.067	0.1364
5468.635	0.138
5470.233	0.1372
5471.859	0.1385
5473.49	0.1368
5475.094	0.1379
5476.691	0.1376
5478.329	0.1389
5479.979	0.1384
5481.61	0.1386
5483.227	0.1387
5484.803	0.14
5486.443	0.1386
5488.052	0.1396
5489.692	0.1396
5491.306	0.1392
5492.919	0.1399
5494.556	0.139
5496.186	0.1411
5497.778	0.1404
5499.334	0.1409
5500.983	0.1396
5502.609	0.1393
5504.205	0.1407
5505.853	0.1406
5507.448	0.141
5509.081	0.1404
5510.72	0.1398
5512.681	0.1386
5514.26	0.1391
5515.834	0.1374
5517.414	0.1387
5518.974	0.1395
5520.551	0.1389
5522.158	0.1391
5523.751	0.1385
5525.331	0.1377
5526.938	0.1386
5528.476	0.1394
5530.054	0.1398
5531.632	0.1401
5533.231	0.1397
5534.786	0.1399
5536.399	0.1398
5537.935	0.1405
5539.527	0.1406
5541.423	0.1409
5550.152	0.1442
5552.092	0.1484
5553.711	0.1457
5555.258	0.1454
5556.869	0.1467
5558.459	0.1454
5559.985	0.1458
5561.53	0.1449
5563.111	0.1444
5564.664	0.1446
5566.241	0.1454
5567.783	0.1437
5569.398	0.1442
5570.973	0.1451
5572.551	0.1456
5574.178	0.1439
5575.79	0.1445
5577.384	0.1445
5579.228	0.1461
5580.854	0.1476
5582.479	0.1475
5584.071	0.1477
5585.678	0.1488
5587.303	0.1479
5588.913	0.1485
5590.553	0.1483
5592.178	0.1492
5593.844	0.1487
5595.459	0.1495
5597.06	0.1489
5598.722	0.1493
5600.379	0.1483
5602.026	0.1509
5603.651	0.15
5605.291	0.1502
5606.956	0.1524
5608.595	0.1513
5610.206	0.1523
5611.832	0.1519
5613.456	0.1527
5615.119	0.1513
5616.773	0.1512
5618.334	0.1506
5619.922	0.1507
5621.486	0.151
5623.075	0.1507
5624.669	0.1499
5626.267	0.1502
5627.894	0.1499
5629.492	0.1489
5631.096	0.1496
5632.685	0.1492
5634.296	0.1495
5635.884	0.1476
5637.498	0.1489
5639.076	0.1489
5640.689	0.148
5642.328	0.1475
5643.92	0.1478
5645.545	0.1469
5647.173	0.147
5648.786	0.148
5650.372	0.1484
5651.969	0.1476
5653.564	0.1476
5655.204	0.1479
5656.815	0.1474
5658.423	0.1489
5660.017	0.1492
5661.605	0.1496
5663.196	0.1508
5664.813	0.152
5666.435	0.1534
5668.045	0.1546
5669.672	0.1526
5671.33	0.1522
5672.975	0.1519
5674.602	0.1512
5676.216	0.1503
5677.812	0.1497
5679.435	0.1492
5681.059	0.1499
5682.684	0.1513
5684.324	0.1523
5685.934	0.1542
5687.574	0.1545
5689.184	0.1546
5690.773	0.155
5692.411	0.1537
5694.048	0.153
5695.693	0.1531
5697.367	0.1498
5698.943	0.1511
5700.55	0.1496
5702.18	0.1485
5703.751	0.1504
5705.345	0.1523
5706.923	0.1552
5708.522	0.1544
5710.125	0.1553
5711.722	0.1526
5713.329	0.1514
5714.954	0.1512
5716.542	0.1478
5718.157	0.1508
5719.685	0.1529
5721.274	0.1539
5722.884	0.1564
5724.483	0.1544
5726.086	0.1537
5727.673	0.152
5729.285	0.151
5730.911	0.1504
5732.521	0.15
5734.128	0.1513
5735.763	0.1542
5737.365	0.1543
5738.971	0.1566
5740.567	0.1549
5742.193	0.1534
5743.82	0.1525
5745.48	0.1514
5747.12	0.1514
5748.712	0.1521
5750.343	0.1525
5751.98	0.1566
5753.553	0.1552
5755.222	0.157
5756.862	0.1562
5758.497	0.1556
5760.126	0.1533
5761.741	0.1521
5763.383	0.1542
5765.009	0.1552
5766.635	0.1569
5768.283	0.157
5769.888	0.1574
5771.513	0.1547
5773.137	0.156
5774.777	0.1558
5776.439	0.1564
5778.065	0.1558
5779.689	0.1527
5781.278	0.1537
5782.871	0.1531
5784.501	0.1537
5786.131	0.1535
5787.743	0.1505
5789.345	0.1522
5790.892	0.1522
5792.496	0.1514
5794.093	0.1531
5795.749	0.1526
5797.361	0.1526
5798.967	0.1522
5800.56	0.1523
5802.153	0.1554
5803.763	0.1537
5805.41	0.1529
5807.035	0.1553
5808.66	0.1538
5810.285	0.1546
5811.909	0.1538
5813.498	0.1554
5815.123	0.1543
5816.737	0.1545
5818.326	0.1532
5819.937	0.1537
5821.562	0.1532
5823.171	0.153
5824.768	0.1542
5826.407	0.1525
5828.051	0.1532
5829.708	0.1542
5831.336	0.1546
5833	0.1544
5834.626	0.1554
5836.235	0.1554
5837.865	0.1561
5839.457	0.1564
5841.085	0.1556
5842.711	0.1555
5844.335	0.1583
5845.946	0.1585
5847.574	0.159
5849.156	0.1579
5850.782	0.1604
5852.394	0.1601
5854.031	0.1587
5855.657	0.1569
5857.317	0.1552
5858.953	0.1539
5860.566	0.154
5862.161	0.1555
5863.734	0.1553
5865.328	0.1574
5866.904	0.1577
5868.511	0.1595
5870.106	0.158
5871.696	0.1574
5873.31	0.1546
5874.937	0.1539
5876.517	0.1542
5878.146	0.1534
5879.72	0.1538
5881.294	0.1552
5882.901	0.1557
5884.496	0.1566
5886.085	0.1572
5887.695	0.158
5889.285	0.1591
5890.866	0.1592
5892.495	0.1588
5894.16	0.1598
5895.77	0.1592
5897.393	0.1592
5899.007	0.1575
5900.618	0.1585
5902.257	0.1553
5903.868	0.156
5905.514	0.1544
5907.136	0.1533
5908.761	0.1541
5910.425	0.1545
5912.05	0.154
5913.711	0.1559
5915.32	0.156
5916.963	0.155
5918.613	0.155
5920.238	0.1561
5921.877	0.1566
5923.494	0.1572
5925.116	0.1569
5926.742	0.1575
5928.402	0.1576
5930.008	0.157
5931.617	0.1569
5933.247	0.1566
5934.895	0.157
5936.551	0.1556
5938.212	0.1568
5939.875	0.1556
5941.445	0.1541
5943.056	0.1542
5944.681	0.1531
5946.285	0.1539
5947.885	0.1547
5949.458	0.1559
5951.087	0.1559
5952.68	0.1583
5954.315	0.158
5955.915	0.1596
5957.541	0.1613
5959.133	0.1608
5960.707	0.1604
5962.332	0.1593
5963.958	0.1593
5965.552	0.1577
5967.198	0.1562
5968.812	0.1558
5970.458	0.1555
5972.085	0.156
5973.711	0.1549
5975.339	0.1583
5976.966	0.1587
5978.594	0.1599
5980.27	0.1603
5981.855	0.1609
5983.489	0.1602
5985.132	0.1601
5986.777	0.1579
5988.404	0.1569
5989.994	0.156
5991.624	0.1559
5993.249	0.1566
5994.885	0.1561
5996.49	0.1592
5998.116	0.1607
5999.759	0.1604
6001.402	0.1623
6003.032	0.1627
6004.722	0.1604
6006.345	0.1591
6007.986	0.157
6009.647	0.1576
6011.286	0.1557
6012.897	0.1577
6014.537	0.1597
6016.147	0.1622
6017.787	0.1631
6019.452	0.1602
6021.092	0.1604
6022.705	0.1575
6024.305	0.1561
6025.943	0.1576
6027.546	0.1594
6029.16	0.16
6030.766	0.1614
6032.36	0.1598
6033.948	0.1571
6035.561	0.1577
6037.165	0.1619
6038.779	0.1616
6040.39	0.1609
6041.967	0.1613
6043.565	0.1599
6045.181	0.1577
6046.806	0.1555
6048.398	0.1572
6049.995	0.1595
6051.57	0.1613
6053.199	0.1625
6054.825	0.1611
6056.414	0.162
6058.025	0.1586
6059.616	0.1583
6061.242	0.1565
6062.856	0.157
6064.531	0.1569
6066.143	0.1588
6067.776	0.1601
6069.407	0.1629
6071.046	0.1615
6072.658	0.1612
6074.248	0.1592
6075.859	0.1593
6077.499	0.1582
6079.16	0.1571
6080.74	0.1589
6082.369	0.1588
6083.997	0.1606
6085.672	0.1617
6087.301	0.1622
6088.93	0.164
6090.593	0.1637
6092.225	0.1625
6093.81	0.1612
6095.449	0.1615
6097.06	0.1606
6098.685	0.1589
6100.308	0.1605
6101.949	0.1585
6103.574	0.1588
6105.133	0.1566
6106.707	0.1572
6108.285	0.158
6109.875	0.1588
6111.439	0.162
6113.068	0.162
6114.675	0.1627
6116.284	0.1643
6117.899	0.1627
6119.487	0.1621
6121.102	0.161
6122.681	0.1606
6124.292	0.1607
6125.887	0.1609
6127.516	0.1606
6129.133	0.1608
6130.771	0.1605
6132.396	0.1595
6134.003	0.1597
6135.616	0.1586
6137.253	0.1581
6138.9	0.1586
6140.476	0.1581
6142.1	0.158
6143.745	0.1571
6145.403	0.158
6147.031	0.1601
6148.671	0.16
6150.298	0.1597
6151.908	0.1624
6153.548	0.1627
6155.16	0.163
6156.8	0.1636
6158.416	0.1628
6160.042	0.1626
6161.67	0.1634
6163.313	0.163
6164.924	0.162
6166.55	0.1624
6168.189	0.1628
6169.826	0.1627
6171.428	0.163
6173.068	0.1629
6174.733	0.1619
6176.411	0.162
6178.055	0.1625
6179.703	0.164
6181.357	0.1621
6183.019	0.1645
6184.607	0.163
6186.198	0.1633
6187.798	0.1637
6189.427	0.1634
6191.052	0.1634
6192.664	0.163
6194.252	0.1647
6195.828	0.1637
6197.426	0.1633
6199.064	0.1633
6200.677	0.1633
6202.298	0.1623
6203.897	0.1637
6205.538	0.163
6207.164	0.1625
6208.774	0.1617
6210.369	0.1629
6211.958	0.1621
6213.57	0.1633
6215.208	0.1637
6216.873	0.1642
6218.483	0.1624
6220.131	0.164
6221.719	0.1629
6223.33	0.1615
6224.958	0.1603
6226.565	0.1586
6228.186	0.1588
6229.786	0.162
