Date:	Wed, Jan 15, 2014		
measured by:	Rotem		
Sample 2 SPV: 			
Time [s]	CPD stream	Light	SPV
110.500000	-593.830000		
111.000000	-594.303000		
111.500000	-594.096000		
112.000000	-593.847000		
112.500000	-593.836000		
113.000000	-593.741000		
113.500000	-593.695000		
114.000000	-593.859000		
114.500000	-593.953000		
115.000000	-593.948000		
115.500000	-593.889000		
116.000000	-593.711000		
116.500000	-593.806000		
117.000000	-593.767000		
117.500000	-593.451000		
118.000000	-593.617000		
118.500000	-593.549000		
119.000000	-593.754000		
119.500000	-593.980000		
120.000000	-593.908000		
120.500000	-593.828000		
121.000000	-593.912000		
121.500000	-593.846000		
122.000000	-593.865000		
122.500000	-593.793000		
123.000000	-593.551000		
123.500000	-593.771000		
124.000000	-593.571000		
124.500000	-593.620000		
125.000000	-593.536000		
125.500000	-593.520000		
126.000000	-593.307000		
126.500000	-593.271000		
127.000000	-593.148000		
127.500000	-593.506000		
128.000000	-593.543000		
128.500000	-593.603000		
129.000000	-593.582000		
129.500000	-593.423000		
130.000000	-593.343000		
130.500000	-593.089000		
131.000000	-593.115000		
131.500000	-593.630000		
132.000000	-593.500000		
132.500000	-593.430000		
133.000000	-593.222000		
133.500000	-593.151000		
134.000000	-592.973000		
134.500000	-593.222000		
135.000000	-593.006000		
135.500000	-593.017000		
136.000000	-593.156000		
136.500000	-593.310000		
137.000000	-593.241000		
137.500000	-593.063000		
138.000000	-593.068000		
138.500000	-593.326000		
139.000000	-593.436000		
139.500000	-593.043000		
140.000000	-593.171000		
140.500000	-593.188000		
141.000000	-592.983000		
141.500000	-592.860000		
142.000000	-593.161000		
142.500000	-593.337000		
143.000000	-593.010000		
143.500000	-593.218000		
144.000000	-593.188000		
144.500000	-593.039000		
145.000000	-592.867000		
145.500000	-592.968000		
146.000000	-592.980000		
146.500000	-592.708000		
147.000000	-592.550000		
147.500000	-592.605000		
148.000000	-592.794000		
148.500000	-592.927000		
149.000000	-592.992000		
149.500000	-592.979000		
150.000000	-593.010000		
150.500000	-593.039000		
151.000000	-592.845000		
151.500000	-592.752000		
152.000000	-592.509000		
152.500000	-592.467000		
153.000000	-592.523000		
153.500000	-592.481000		
154.000000	-592.677000		
154.500000	-592.772000		
155.000000	-592.638000		
155.500000	-592.468000		
156.000000	-592.628000		
156.500000	-592.639000		
157.000000	-592.262000		
157.500000	-592.368000		
158.000000	-592.501000		
158.500000	-592.179000		
159.000000	-592.387000		
159.500000	-592.532000		
160.000000	-592.323000		
160.500000	-592.112000		
161.000000	-592.272000		
161.500000	-592.576000		
162.000000	-592.575000		
162.500000	-592.326000		
163.000000	-592.414000		
163.500000	-592.600000		
164.000000	-592.518000		
164.500000	-592.863000		
165.000000	-592.531000		
165.500000	-592.477000		
166.000000	-592.511000		
166.500000	-592.556000		
167.000000	-591.836000		
167.500000	-591.730000		
168.000000	-592.355000		
168.500000	-592.311000		
169.000000	-592.343000		
169.500000	-592.207000		
170.000000	-592.626000		
170.500000	-592.543000		
171.000000	-592.512000		
171.500000	-592.044000		
172.000000	-591.887000		
172.500000	-592.244000		
173.000000	-591.981000		
173.500000	-592.205000		
174.000000	-592.530000		
174.500000	-592.515000		
175.000000	-592.555000		
175.500000	-592.792000		
176.000000	-592.724000		
176.500000	-592.495000		
177.000000	-592.266000		
177.500000	-592.001000		
178.000000	-592.203000		
178.500000	-592.416000		
179.000000	-592.447000		
179.500000	-592.241000		
180.000000	-592.307000		
180.500000	-592.087000		
181.000000	-592.138000		
181.500000	-592.250000		
182.000000	-592.072000		
182.500000	-592.073000		
183.000000	-592.234000		
183.500000	-592.311000		
184.000000	-592.380000		
184.500000	-592.462000		
185.000000	-592.095000		
185.500000	-592.155000		
186.000000	-592.377000		
186.500000	-592.143000		
187.000000	-591.851000		
187.500000	-591.578000		
188.000000	-591.418000		
188.500000	-591.525000		
189.000000	-591.750000		
189.500000	-591.827000		
190.000000	-592.055000		
190.500000	-592.563000		
191.000000	-592.228000		
191.500000	-591.982000		
192.000000	-591.886000		
192.500000	-591.666000		
193.000000	-591.606000		
193.500000	-591.765000		
194.000000	-592.075000		
194.500000	-592.217000		
195.000000	-591.756000		
195.500000	-591.497000		
196.000000	-591.525000		
196.500000	-591.668000		
197.000000	-591.666000		
197.500000	-591.865000		
198.000000	-591.492000		
198.500000	-591.675000		
199.000000	-591.686000		
199.500000	-591.794000		
200.000000	-591.785000		
200.500000	-592.146000		
201.000000	-591.957000		
201.500000	-591.800000		
202.000000	-591.661000		
202.500000	-591.580000		
203.000000	-591.706000		
203.500000	-591.616000		
204.000000	-591.500000		
204.500000	-591.420000		
205.000000	-591.396000		
205.500000	-591.545000		
206.000000	-591.526000		
206.500000	-591.464000		
207.000000	-591.349000		
207.500000	-591.398000		
208.000000	-591.274000		
208.500000	-591.321000		
209.000000	-591.572000		
209.500000	-591.809000		
210.000000	-591.772000		
210.500000	-591.744000		
211.000000	-591.522000		
211.500000	-591.224000		
212.000000	-591.463000		
212.500000	-591.545000		
213.000000	-591.616000		
213.500000	-591.634000		
214.000000	-591.641000		
214.500000	-591.699000		
215.000000	-591.926000		
215.500000	-591.878000		
216.000000	-591.957000		
216.500000	-591.699000		
217.000000	-591.466000		
217.500000	-591.188000		
218.000000	-591.493000		
218.500000	-591.587000		
219.000000	-591.732000		
219.500000	-591.553000		
220.000000	-591.524000		
220.500000	-591.430000		
221.000000	-591.297000		
221.500000	-591.714000		
222.000000	-591.402000		
222.500000	-591.283000		
223.000000	-591.652000		
223.500000	-591.669000		
224.000000	-591.411000		
224.500000	-591.338000		
225.000000	-591.339000		
225.500000	-591.202000		
226.000000	-591.292000		
226.500000	-591.366000		
227.000000	-591.361000		
227.500000	-591.403000		
228.000000	-591.327000		
228.500000	-591.337000		
229.000000	-591.228000		
229.500000	-591.188000		
230.000000	-591.058000		
230.500000	-591.160000		
231.000000	-591.051000		
231.500000	-591.148000		
232.000000	-591.049000		
232.500000	-591.397000		
233.000000	-591.502000		
233.500000	-591.223000		
234.000000	-591.045000		
234.500000	-591.289000		
235.000000	-590.844000		
235.500000	-590.879000		
236.000000	-590.940000		
236.500000	-590.819000		
237.000000	-590.542000		
237.500000	-590.398000		
238.000000	-590.533000		
238.500000	-590.825000		
239.000000	-590.983000		
239.500000	-591.338000		
240.000000	-591.414000		
240.500000	-591.548000		
241.000000	-591.338000		
241.500000	-591.512000		
242.000000	-591.584000		
242.500000	-591.352000		
243.000000	-591.305000		
243.500000	-590.971000		
244.000000	-591.249000		
244.500000	-591.696000		
245.000000	-591.588000		
245.500000	-591.448000		
246.000000	-591.261000		
246.500000	-590.847000		
247.000000	-590.729000		
247.500000	-590.759000		
248.000000	-590.676000		
248.500000	-590.709000		
249.000000	-590.996000		
249.500000	-590.932000		
250.000000	-590.997000		
250.500000	-591.049000		
251.000000	-590.960000		
251.500000	-591.095000		
252.000000	-591.141000		
252.500000	-590.974000		
253.000000	-591.131000		
253.500000	-591.097000		
254.000000	-590.846000		
254.500000	-590.896000		
255.000000	-591.058000		
255.500000	-591.223000		
256.000000	-591.237000		
256.500000	-591.045000		
257.000000	-591.185000		
257.500000	-591.290000		
258.000000	-591.167000		
258.500000	-591.192000		
259.000000	-591.444000		
259.500000	-591.270000		
260.000000	-590.965000		
260.500000	-591.242000		
261.000000	-590.980000		
261.500000	-590.693000		
262.000000	-590.700000		
262.500000	-590.967000		
263.000000	-590.947000		
263.500000	-590.790000		
264.000000	-590.677000		
264.500000	-591.021000		
265.000000	-591.350000		
265.500000	-590.918000		
266.000000	-590.727000		
266.500000	-590.903000		
267.000000	-591.059000		
267.500000	-591.038000		
268.000000	-591.032000		
268.500000	-590.677000		
269.000000	-590.695000		
269.500000	-590.755000		
270.000000	-590.708000		
270.500000	-590.521000		
271.000000	-590.841000		
271.500000	-591.167000		
272.000000	-591.088000		
272.500000	-591.234000		
273.000000	-591.133000		
273.500000	-590.725000		
274.000000	-590.578000		
274.500000	-591.071000		
275.000000	-590.913000		
275.500000	-591.236000		
276.000000	-590.962000		
276.500000	-590.565000		
277.000000	-590.500000		
277.500000	-590.486000		
278.000000	-590.711000		
278.500000	-590.653000		
279.000000	-590.638000		
279.500000	-590.582000		
280.000000	-590.771000		
280.500000	-590.622000		
281.000000	-590.636000		
281.500000	-590.516000		
282.000000	-590.693000		
282.500000	-590.424000		
283.000000	-590.316000		
283.500000	-589.827000		
284.000000	-589.791000		
284.500000	-590.036000		
285.000000	-590.349000		
285.500000	-590.500000		
286.000000	-590.558000		
286.500000	-590.722000		
287.000000	-590.735000		
287.500000	-590.604000		
288.000000	-590.594000		
288.500000	-590.467000		
289.000000	-590.250000		
289.500000	-590.096000		
290.000000	-590.580000		
290.500000	-590.582000		
291.000000	-590.688000		
291.500000	-590.940000		
292.000000	-590.729000		
292.500000	-590.166000		
293.000000	-590.467000		
293.500000	-590.682000		
294.000000	-590.469000		
294.500000	-590.517000		
295.000000	-590.941000		
295.500000	-590.697000		
296.000000	-590.465000		
296.500000	-590.421000		
297.000000	-590.590000		
297.500000	-590.338000		
298.000000	-589.898000		
298.500000	-590.144000		
299.000000	-590.132000		
299.500000	-590.316000		
300.000000	-590.546000		
300.500000	-590.853000		
301.000000	-590.507000		
301.500000	-590.229000		
302.000000	-590.393000		
302.500000	-590.634000		
303.000000	-590.614000		
303.500000	-590.342000		
304.000000	-590.561000		
304.500000	-590.305000		
305.000000	-590.052000		
305.500000	-590.060000		
306.000000	-590.216000		
306.500000	-590.081000		
307.000000	-590.514000		
307.500000	-590.352000		
308.000000	-590.444000		
308.500000	-590.567000		
309.000000	-590.599000		
309.500000	-590.360000		
310.000000	-590.202000		
310.500000	-590.153000		
311.000000	-590.017000		
311.500000	-590.012000		
312.000000	-590.371000		
312.500000	-590.175000		
313.000000	-590.390000		
313.500000	-590.574000		
314.000000	-590.525000		
314.500000	-590.432000		
315.000000	-589.961000		
315.500000	-589.984000		
316.000000	-589.915000		
316.500000	-590.069000		
317.000000	-590.014000		
317.500000	-590.232000		
318.000000	-589.957000		
318.500000	-590.205000		
319.000000	-590.104000		
319.500000	-590.129000		
320.000000	-590.256000		
320.500000	-589.965000		
321.000000	-589.994000		
321.500000	-589.878000		
322.000000	-589.660000		
322.500000	-589.583000		
323.000000	-589.799000		
323.500000	-589.754000		
324.000000	-589.945000		
324.500000	-589.708000		
325.000000	-589.724000		
325.500000	-589.772000		
326.000000	-590.076000		
326.500000	-590.084000		
327.000000	-590.091000		
327.500000	-589.937000		
328.000000	-589.644000		
328.500000	-589.767000		
329.000000	-589.947000		
329.500000	-590.028000		
330.000000	-589.885000		
330.500000	-589.597000		
331.000000	-589.569000		
331.500000	-589.618000		
332.000000	-590.143000		
332.500000	-590.196000		
333.000000	-590.159000		
333.500000	-589.783000		
334.000000	-589.995000		
334.500000	-590.013000		
335.000000	-589.774000		
335.500000	-589.943000		
336.000000	-590.064000		
336.500000	-589.969000		
337.000000	-590.201000		
337.500000	-589.928000		
338.000000	-589.893000		
338.500000	-589.692000		
339.000000	-589.818000		
339.500000	-590.042000		
340.000000	-589.790000		
340.500000	-589.584000		
341.000000	-589.667000		
341.500000	-589.574000		
342.000000	-589.527000		
342.500000	-589.576000		
343.000000	-589.748000		
343.500000	-589.862000		
344.000000	-589.690000		
344.500000	-589.899000		
345.000000	-589.891000		
345.500000	-590.146000		
346.000000	-590.204000		
346.500000	-590.037000		
347.000000	-589.716000		
347.500000	-589.753000		
348.000000	-589.951000		
348.500000	-589.604000		
349.000000	-589.637000		
349.500000	-589.559000		
350.000000	-589.676000		
350.500000	-590.064000		
351.000000	-590.015000		
351.500000	-590.175000		
352.000000	-589.982000		
352.500000	-589.880000		
353.000000	-589.683000		
353.500000	-589.887000		
354.000000	-590.065000		
354.500000	-590.136000		
355.000000	-590.164000		
355.500000	-589.792000		
356.000000	-589.610000		
356.500000	-589.572000		
357.000000	-589.802000		
357.500000	-589.827000		
358.000000	-589.551000		
358.500000	-589.649000		
359.000000	-589.900000		
359.500000	-590.292000		
360.000000	-590.011000		
360.500000	-590.070000		
361.000000	-589.743000		
361.500000	-589.812000		
362.000000	-589.966000		
362.500000	-589.810000		
363.000000	-589.904000		
363.500000	-589.675000		
364.000000	-589.711000		
364.500000	-589.760000		
365.000000	-589.969000		
365.500000	-590.198000		
366.000000	-590.267000		
366.500000	-589.825000		
367.000000	-589.873000		
367.500000	-590.017000		
368.000000	-589.823000		
368.500000	-589.965000		
369.000000	-590.029000		
369.500000	-589.588000		
370.000000	-589.491000		
370.500000	-589.626000		
371.000000	-589.838000		
371.500000	-589.487000		
372.000000	-589.293000		
372.500000	-589.480000		
373.000000	-589.332000		
373.500000	-589.223000		
374.000000	-589.410000		
374.500000	-589.302000		
375.000000	-589.319000		
375.500000	-589.186000		
376.000000	-589.149000		
376.500000	-589.359000		
377.000000	-589.231000		
377.500000	-589.588000		
378.000000	-589.614000		
378.500000	-589.439000		
379.000000	-589.301000		
379.500000	-589.517000		
380.000000	-589.594000		
380.500000	-589.440000		
381.000000	-589.655000		
381.500000	-589.593000		
382.000000	-589.671000		
382.500000	-589.185000		
383.000000	-589.358000		
383.500000	-589.487000		
384.000000	-589.444000		
384.500000	-589.671000		
385.000000	-589.529000		
385.500000	-589.702000		
386.000000	-589.740000		
386.500000	-589.654000		
387.000000	-589.370000		
387.500000	-589.363000		
388.000000	-589.108000		
388.500000	-589.054000		
389.000000	-589.308000		
389.500000	-589.306000		
390.000000	-589.178000		
390.500000	-589.225000		
391.000000	-589.199000		
391.500000	-589.407000		
392.000000	-589.424000		
392.500000	-589.581000		
393.000000	-589.762000		
393.500000	-589.461000		
394.000000	-589.343000		
394.500000	-589.542000		
395.000000	-589.783000		
395.500000	-589.511000		
396.000000	-589.535000		
396.500000	-589.130000		
397.000000	-589.276000		
397.500000	-589.510000		
398.000000	-589.480000		
398.500000	-589.563000		
399.000000	-589.011000		
399.500000	-588.929000		
400.000000	-588.990000		
400.500000	-589.236000		
401.000000	-589.509000		
401.500000	-589.216000		
402.000000	-589.551000		
402.500000	-589.366000		
403.000000	-589.034000		
403.500000	-589.189000		
404.000000	-589.187000		
404.500000	-589.275000		
405.000000	-589.187000		
405.500000	-589.306000		
406.000000	-589.067000		
406.500000	-589.242000		
407.000000	-589.390000		
407.500000	-589.130000		
408.000000	-588.723000		
408.500000	-589.084000		
409.000000	-589.267000		
409.500000	-588.908000		
410.000000	-588.755000		
410.500000	-588.927000		
411.000000	-589.003000		
411.500000	-589.048000		
412.000000	-589.101000		
412.500000	-588.933000		
413.000000	-589.146000		
413.500000	-589.251000		
414.000000	-589.322000		
414.500000	-589.125000		
415.000000	-589.075000		
415.500000	-588.785000		
416.000000	-588.964000		
416.500000	-588.972000		
417.000000	-589.073000		
417.500000	-589.079000		
418.000000	-589.126000		
418.500000	-588.988000		
419.000000	-588.954000		
419.500000	-588.987000		
420.000000	-589.244000		
420.500000	-589.223000		
421.000000	-589.124000		
421.500000	-588.781000		
422.000000	-588.315000		
422.500000	-588.791000		
423.000000	-588.989000		
423.500000	-589.242000		
424.000000	-589.346000		
424.500000	-589.339000		
425.000000	-589.274000		
425.500000	-588.937000		
426.000000	-589.014000		
426.500000	-588.928000		
427.000000	-589.087000		
427.500000	-589.370000		
428.000000	-589.185000		
428.500000	-588.923000		
429.000000	-588.719000		
429.500000	-588.810000		
430.000000	-589.044000		
430.500000	-588.871000		
431.000000	-589.082000		
431.500000	-588.951000		
432.000000	-588.982000		
432.500000	-588.960000		
433.000000	-588.878000		
433.500000	-588.751000		
434.000000	-588.612000		
434.500000	-588.522000		
435.000000	-588.844000		
435.500000	-589.030000		
436.000000	-588.642000		
436.500000	-588.629000		
437.000000	-588.925000		
437.500000	-588.809000		
438.000000	-588.584000		
438.500000	-588.835000		
439.000000	-588.901000		
439.500000	-589.042000		
440.000000	-589.029000		
440.500000	-588.949000		
441.000000	-588.889000		
441.500000	-589.104000		
442.000000	-588.603000		
442.500000	-588.401000		
443.000000	-588.695000		
443.500000	-588.422000		
444.000000	-588.625000		
444.500000	-588.562000		
445.000000	-588.667000		
445.500000	-588.527000		
446.000000	-588.632000		
446.500000	-588.655000		
447.000000	-588.545000		
447.500000	-588.391000		
448.000000	-588.621000		
448.500000	-588.761000		
449.000000	-588.745000		
449.500000	-588.567000		
450.000000	-588.821000		
450.500000	-588.743000		
451.000000	-588.679000		
451.500000	-588.521000		
452.000000	-588.348000		
452.500000	-588.563000		
453.000000	-588.700000		
453.500000	-588.675000		
454.000000	-588.592000		
454.500000	-588.674000		
455.000000	-588.823000		
455.500000	-588.919000		
456.000000	-589.078000		
456.500000	-589.098000		
457.000000	-589.163000		
457.500000	-588.717000		
458.000000	-588.701000		
458.500000	-588.996000		
459.000000	-589.040000		
459.500000	-588.946000		
460.000000	-588.819000		
460.500000	-588.754000		
461.000000	-588.532000		
461.500000	-588.387000		
462.000000	-588.538000		
462.500000	-588.826000		
463.000000	-588.576000		
463.500000	-588.297000		
464.000000	-588.276000		
464.500000	-588.558000		
465.000000	-588.668000		
465.500000	-588.678000		
466.000000	-588.697000		
466.500000	-588.950000		
467.000000	-588.797000		
467.500000	-588.867000		
468.000000	-588.997000		
468.500000	-588.722000		
469.000000	-588.464000		
469.500000	-588.337000		
470.000000	-588.355000		
470.500000	-588.119000		
471.000000	-588.129000		
471.500000	-588.233000		
472.000000	-588.329000		
472.500000	-588.481000		
473.000000	-588.458000		
473.500000	-588.399000		
474.000000	-588.646000		
474.500000	-588.618000		
475.000000	-588.720000		
475.500000	-588.768000		
476.000000	-588.818000		
476.500000	-588.695000		
477.000000	-588.758000		
477.500000	-588.722000		
478.000000	-588.695000		
478.500000	-588.617000		
479.000000	-588.387000		
479.500000	-588.628000		
480.000000	-588.502000		
480.500000	-588.454000		
481.000000	-588.444000		
481.500000	-588.914000		
482.000000	-588.606000		
482.500000	-588.460000		
483.000000	-588.267000		
483.500000	-588.246000		
484.000000	-588.668000		
484.500000	-588.828000		
485.000000	-588.749000		
485.500000	-588.485000		
486.000000	-588.423000		
486.500000	-588.268000		
487.000000	-588.031000		
487.500000	-588.228000		
488.000000	-588.225000		
488.500000	-588.188000		
489.000000	-588.133000		
489.500000	-588.179000		
490.000000	-588.063000		
490.500000	-588.162000		
491.000000	-588.373000		
491.500000	-588.233000		
492.000000	-588.057000		
492.500000	-587.991000		
493.000000	-588.133000		
493.500000	-588.274000		
494.000000	-588.372000		
494.500000	-588.255000		
495.000000	-587.959000		
495.500000	-587.834000		
496.000000	-587.923000		
496.500000	-587.965000		
497.000000	-588.133000		
497.500000	-588.259000		
498.000000	-588.254000		
498.500000	-588.063000		
499.000000	-588.210000		
499.500000	-588.329000		
500.000000	-588.415000		
500.500000	-588.298000		
501.000000	-588.264000		
501.500000	-588.074000		
502.000000	-588.052000		
502.500000	-588.252000		
503.000000	-588.460000		
503.500000	-588.541000		
504.000000	-588.192000		
504.500000	-588.364000		
505.000000	-588.379000		
505.500000	-588.289000		
506.000000	-588.098000		
506.500000	-588.156000		
507.000000	-588.602000		
507.500000	-588.501000		
508.000000	-588.130000		
508.500000	-588.060000		
509.000000	-588.385000		
509.500000	-588.360000		
510.000000	-588.298000		
510.500000	-588.181000		
511.000000	-588.174000		
511.500000	-588.308000		
512.000000	-588.138000		
512.500000	-588.075000		
513.000000	-588.220000		
513.500000	-588.018000		
514.000000	-588.094000		
514.500000	-588.236000		
515.000000	-588.146000		
515.500000	-588.024000		
516.000000	-588.416000		
516.500000	-588.418000		
517.000000	-588.003000		
517.500000	-587.850000		
518.000000	-587.854000		
518.500000	-587.895000		
519.000000	-587.871000		
519.500000	-588.114000		
520.000000	-588.038000		
520.500000	-587.851000		
521.000000	-588.123000		
521.500000	-588.021000		
522.000000	-588.116000		
522.500000	-588.088000		
523.000000	-587.796000		
523.500000	-587.749000		
524.000000	-587.842000		
524.500000	-588.202000		
525.000000	-588.205000		
525.500000	-587.876000		
526.000000	-587.982000		
526.500000	-588.106000		
527.000000	-588.284000		
527.500000	-588.161000		
528.000000	-587.844000		
528.500000	-587.625000		
529.000000	-587.862000		
529.500000	-587.897000		
530.000000	-587.947000		
530.500000	-587.926000		
531.000000	-587.835000		
531.500000	-587.825000		
532.000000	-587.797000		
532.500000	-587.917000		
533.000000	-588.121000		
533.500000	-588.309000		
534.000000	-588.196000		
534.500000	-587.996000		
535.000000	-587.905000		
535.500000	-588.086000		
536.000000	-588.000000		
536.500000	-587.937000		
537.000000	-587.854000		
537.500000	-587.819000		
538.000000	-588.000000		
538.500000	-587.739000		
539.000000	-587.623000		
539.500000	-587.827000		
540.000000	-587.628000		
540.500000	-587.614000		
541.000000	-587.941000		
541.500000	-588.085000		
542.000000	-587.854000		
542.500000	-587.901000		
543.000000	-587.891000		
543.500000	-588.006000		
544.000000	-587.542000		
544.500000	-587.554000		
545.000000	-587.785000		
545.500000	-588.219000		
546.000000	-588.356000		
546.500000	-588.287000		
547.000000	-588.056000		
547.500000	-587.852000		
548.000000	-587.925000		
548.500000	-588.078000		
549.000000	-588.014000		
549.500000	-588.003000		
550.000000	-587.948000		
550.500000	-587.799000		
551.000000	-587.776000		
551.500000	-587.775000		
552.000000	-587.888000		
552.500000	-587.676000		
553.000000	-587.713000		
553.500000	-587.815000		
554.000000	-587.988000		
554.500000	-587.860000		
555.000000	-587.722000		
555.500000	-587.421000		
556.000000	-587.604000		
556.500000	-587.963000		
557.000000	-587.964000		
557.500000	-587.826000		
558.000000	-587.893000		
558.500000	-587.777000		
559.000000	-587.460000		
559.500000	-587.901000		
560.000000	-587.960000		
560.500000	-587.897000		
561.000000	-587.858000		
561.500000	-587.678000		
562.000000	-587.619000		
562.500000	-587.553000		
563.000000	-587.179000		
563.500000	-587.491000		
564.000000	-587.383000		
564.500000	-587.326000		
565.000000	-587.488000		
565.500000	-587.712000		
566.000000	-587.870000		
566.500000	-587.916000		
567.000000	-587.988000		
567.500000	-587.639000		
568.000000	-587.662000		
568.500000	-587.669000		
569.000000	-587.787000		
569.500000	-587.894000		
570.000000	-588.202000		
570.500000	-587.696000		
571.000000	-587.666000		
571.500000	-587.602000		
572.000000	-587.308000		
572.500000	-587.456000		
573.000000	-587.812000		
573.500000	-587.725000		
574.000000	-587.723000		
574.500000	-587.915000		
575.000000	-587.694000		
575.500000	-587.544000		
576.000000	-587.542000		
576.500000	-587.996000		
577.000000	-587.686000		
577.500000	-587.792000		
