Date:	Fri, Apr 04, 2014		
measured by:	Rotem		
Write here experiment description to be saved in the file header.			
Time [s]	CPD stream	Light	SPV
109.501000	-725.073000		
110.001000	-640.871000		
110.501000	-638.361000		
111.001000	-644.835000		
111.501000	-645.890000		
112.001000	-645.877000		
112.501000	-645.537000		
113.001000	-645.498000		
113.501000	-645.739000		
114.001000	-645.528000		
114.501000	-645.825000		
115.001000	-645.826000		
