Date:	Fri, Apr 04, 2014		
measured by:	Rotem		
Write here experiment description to be saved in the file header.			
Time [s]	CPD stream	Light	SPV
0.000000	-647.408000		
0.500000	-647.342000		
0.999000	-647.427000		
1.499000	-647.349000		
2.000000	-647.366000		
2.499000	-647.247000		
3.000000	-647.267000		
3.499000	-647.040000		
4.000000	-647.201000		
4.499000	-647.134000		
5.000000	-647.502000		
5.499000	-647.680000		
5.999000	-647.348000		
6.499000	-646.822000		
6.999000	-647.235000		
7.500000	-647.337000		
7.999000	-647.209000		
8.500000	-647.503000		
8.999000	-647.618000		
9.500000	-647.358000		
9.999000	-647.239000		
10.500000	-646.970000		
11.000000	-647.845000		
11.500000	-647.458000		
12.000000	-647.376000		
12.500000	-647.199000		
13.000000	-647.703000		
13.500000	-647.485000		
14.000000	-647.576000		
14.500000	-647.762000		
15.000000	-647.431000		
15.500000	-647.489000		
16.000000	-647.475000		
16.500000	-647.545000		
17.000000	-647.768000		
17.500000	-647.884000		
18.000000	-647.883000		
18.500000	-647.562000		
19.000000	-647.637000		
19.500000	-647.618000		
20.000000	-647.806000		
20.500000	-648.170000		
21.000000	-647.853000		
21.500000	-647.663000		
22.000000	-647.777000		
22.500000	-647.309000		
23.000000	-647.680000		
23.500000	-647.860000		
24.000000	-647.928000		
24.500000	-647.918000		
25.000000	-647.986000		
25.500000	-648.167000		
26.000000	-648.323000		
26.500000	-648.123000		
27.000000	-648.133000		
27.500000	-647.871000		
28.000000	-648.199000		
28.500000	-648.300000		
29.000000	-648.113000		
29.500000	-848.688000		
30.000000	-1129.325000		
30.500000	-1194.244000		
31.000000	-1195.594000		
31.500000	-1190.478000		
32.000000	-1189.486000		
32.500000	-1189.476000		
33.000000	-1189.470000		
33.500000	-1189.492000		
34.000000	-1189.362000		
34.500000	-1189.288000		
35.000000	-1189.366000		
35.500000	-1189.203000		
36.000000	-1189.483000		
36.500000	-1189.179000		
37.000000	-1188.896000		
37.500000	-1188.841000		
38.000000	-1189.240000		
38.500000	-1188.826000		
39.000000	-1188.893000		
39.500000	-1188.998000		
40.000000	-1188.471000		
40.500000	-1188.363000		
41.000000	-1188.061000		
41.500000	-1188.298000		
42.000000	-1188.138000		
42.500000	-1188.533000		
43.000000	-1188.225000		
43.500000	-1187.965000		
44.000000	-1188.169000		
44.500000	-1187.923000		
45.000000	-1187.834000		
45.500000	-1188.031000		
46.000000	-1188.032000		
46.500000	-1187.882000		
47.000000	-1187.810000		
47.500000	-1187.661000		
48.000000	-1188.085000		
48.500000	-1188.217000		
49.000000	-1187.480000		
49.500000	-1187.304000		
50.000000	-1187.148000		
50.500000	-1187.234000		
51.000000	-1187.580000		
51.500000	-1187.005000		
52.000000	-1186.974000		
52.500000	-1173.016000		
53.000000	-1118.287000		
53.500000	-1022.076000		
54.000000	-846.285000		
54.500000	-741.104000		
54.999000	-690.170000		
