Date:	Mon, Nov 18, 2013		
measured by:	Rotem		
HOPG spot 1			
Time [s]	CPD stream	Light	SPV
0.000000	-478.363000		
0.500000	-478.284000		
1.000000	-477.952000		
1.501000	-477.816000		
2.000000	-477.509000		
2.501000	-477.365000		
3.000000	-477.388000		
3.501000	-477.579000		
4.000000	-477.752000		
4.500000	-477.672000		
5.000000	-477.446000		
5.500000	-477.403000		
6.000000	-477.770000		
6.500000	-478.218000		
7.000000	-478.391000		
7.500000	-478.194000		
8.000000	-478.167000		
8.500000	-477.724000		
9.000000	-477.729000		
9.500000	-477.873000		
10.001000	-478.023000		
10.500000	-478.143000		
11.000000	-478.394000		
11.500000	-478.412000		
12.000000	-478.187000		
12.500000	-477.953000		
13.000000	-477.662000		
13.500000	-477.721000		
14.000000	-478.082000		
14.500000	-478.452000		
15.000000	-478.570000		
15.500000	-478.581000		
16.000000	-478.340000		
16.500000	-478.129000		
17.000000	-477.853000		
17.500000	-477.648000		
18.000000	-477.834000		
18.500000	-477.690000		
19.000000	-478.001000		
19.500000	-478.675000		
20.000000	-478.820000		
20.500000	-478.878000		
21.000000	-478.200000		
21.500000	-478.075000		
22.000000	-477.854000		
22.500000	-477.722000		
23.000000	-477.701000		
23.500000	-477.890000		
24.000000	-478.163000		
24.500000	-478.481000		
25.000000	-478.630000		
25.500000	-478.779000		
26.000000	-478.493000		
26.500000	-478.649000		
27.000000	-478.686000		
27.500000	-478.509000		
28.000000	-478.381000		
28.500000	-478.361000		
29.000000	-478.308000		
29.500000	-478.192000		
30.000000	-478.461000		
30.500000	-478.551000		
31.000000	-478.520000		
31.500000	-478.085000		
32.000000	-477.729000		
32.500000	-477.385000		
33.000000	-477.533000		
33.500000	-477.463000		
34.000000	-477.646000		
34.500000	-478.014000		
35.000000	-478.078000		
35.500000	-478.303000		
36.000000	-478.959000		
36.500000	-478.997000		
37.000000	-478.810000		
37.500000	-478.733000		
38.000000	-478.792000		
38.500000	-478.677000		
39.000000	-478.724000		
39.500000	-478.614000		
40.000000	-478.302000		
40.500000	-478.138000		
41.000000	-478.056000		
41.500000	-478.350000		
42.000000	-478.155000		
42.500000	-478.325000		
43.000000	-478.414000		
43.500000	-478.519000		
44.000000	-478.636000		
44.500000	-478.842000		
45.000000	-478.493000		
45.500000	-478.507000		
46.000000	-478.488000		
46.500000	-478.660000		
47.000000	-478.499000		
47.500000	-478.482000		
48.000000	-478.597000		
48.500000	-478.580000		
49.000000	-478.458000		
49.500000	-478.468000		
50.000000	-478.748000		
50.500000	-478.939000		
51.000000	-479.185000		
51.500000	-479.322000		
52.000000	-478.995000		
52.500000	-479.025000		
53.000000	-479.123000		
53.500000	-479.116000		
54.000000	-479.207000		
