Date:	Mon, Nov 18, 2013		
measured by:	Rotem		
HOPG spot 3			
Time [s]	CPD stream	Light	SPV
0.000000	-484.583000		
0.501000	-484.629000		
1.000000	-484.622000		
1.500000	-484.460000		
2.000000	-484.478000		
2.500000	-484.594000		
3.000000	-484.700000		
3.500000	-484.628000		
4.000000	-484.381000		
4.500000	-484.160000		
5.000000	-484.179000		
5.500000	-484.148000		
6.000000	-484.150000		
6.500000	-484.170000		
7.000000	-484.532000		
7.500000	-484.979000		
8.000000	-484.768000		
8.500000	-484.768000		
9.000000	-484.513000		
9.500000	-484.553000		
10.000000	-484.850000		
10.500000	-484.614000		
11.000000	-484.415000		
11.500000	-484.343000		
12.000000	-484.451000		
12.500000	-484.414000		
13.000000	-484.296000		
13.500000	-484.079000		
14.000000	-484.371000		
14.500000	-484.601000		
15.000000	-484.751000		
15.500000	-484.513000		
16.000000	-484.878000		
16.500000	-484.969000		
17.000000	-485.104000		
17.500000	-485.034000		
18.000000	-484.814000		
18.500000	-484.775000		
19.000000	-484.434000		
19.500000	-484.480000		
20.000000	-484.572000		
20.500000	-484.390000		
21.000000	-484.597000		
21.500000	-484.516000		
22.000000	-484.714000		
22.500000	-484.674000		
23.000000	-484.881000		
23.500000	-485.010000		
24.000000	-485.293000		
24.500000	-484.999000		
25.000000	-484.422000		
25.500000	-484.263000		
26.000000	-484.193000		
26.500000	-484.148000		
27.000000	-484.470000		
27.500000	-484.429000		
28.000000	-484.543000		
28.500000	-484.689000		
29.000000	-484.455000		
29.500000	-484.227000		
30.000000	-484.438000		
30.500000	-484.532000		
31.000000	-484.114000		
31.500000	-483.983000		
32.000000	-483.731000		
32.500000	-483.818000		
33.000000	-484.097000		
33.500000	-484.437000		
34.000000	-484.890000		
34.500000	-484.963000		
35.000000	-484.824000		
35.500000	-484.981000		
36.000000	-484.780000		
36.500000	-484.175000		
37.000000	-483.685000		
37.500000	-483.466000		
38.000000	-483.580000		
38.500000	-483.840000		
39.000000	-484.125000		
39.500000	-484.275000		
40.000000	-484.579000		
40.500000	-484.910000		
41.000000	-484.669000		
