Date:	Mon, Nov 18, 2013		
measured by:	Rotem		
HOPG 2 spot 3			
Time [s]	CPD stream	Light	SPV
0.000000	-473.702000		
0.499000	-473.700000		
0.999000	-473.948000		
1.499000	-473.985000		
1.999000	-474.194000		
2.499000	-474.667000		
2.999000	-474.836000		
3.499000	-474.880000		
3.999000	-474.610000		
4.499000	-474.157000		
4.999000	-474.231000		
5.499000	-474.623000		
5.999000	-474.816000		
6.499000	-474.733000		
6.999000	-474.256000		
7.499000	-474.162000		
7.999000	-474.107000		
8.499000	-474.322000		
8.999000	-474.734000		
9.499000	-474.834000		
9.999000	-474.758000		
10.499000	-474.095000		
10.999000	-473.818000		
11.499000	-474.181000		
11.999000	-474.430000		
12.499000	-474.455000		
12.999000	-474.266000		
13.499000	-473.872000		
13.999000	-473.638000		
14.499000	-473.794000		
14.999000	-474.452000		
15.499000	-474.583000		
15.999000	-474.128000		
16.499000	-473.617000		
16.999000	-473.599000		
17.499000	-474.092000		
17.999000	-474.554000		
18.499000	-474.732000		
18.999000	-474.336000		
19.499000	-473.975000		
19.999000	-473.875000		
20.499000	-474.096000		
20.999000	-474.173000		
21.499000	-474.345000		
21.999000	-474.310000		
22.499000	-473.950000		
22.999000	-473.760000		
23.499000	-473.759000		
23.999000	-473.761000		
24.499000	-474.006000		
24.999000	-473.804000		
25.499000	-473.526000		
25.999000	-473.371000		
26.499000	-473.304000		
26.999000	-474.095000		
27.499000	-474.273000		
27.999000	-473.864000		
28.499000	-473.639000		
28.999000	-473.993000		
29.499000	-474.388000		
29.999000	-474.326000		
30.499000	-474.554000		
30.999000	-474.344000		
31.499000	-473.840000		
31.999000	-473.927000		
32.499000	-474.245000		
32.999000	-473.987000		
33.499000	-473.610000		
33.999000	-473.064000		
34.499000	-473.152000		
34.999000	-473.307000		
35.499000	-473.595000		
35.999000	-473.706000		
36.499000	-473.681000		
36.999000	-473.394000		
37.499000	-473.668000		
37.999000	-474.030000		
38.499000	-474.161000		
38.999000	-473.891000		
39.499000	-473.344000		
39.999000	-473.303000		
40.499000	-473.414000		
40.999000	-473.481000		
41.499000	-473.424000		
41.999000	-473.285000		
42.499000	-473.386000		
42.999000	-473.660000		
43.499000	-473.980000		
43.999000	-474.258000		
44.499000	-474.184000		
44.999000	-473.992000		
45.499000	-473.990000		
45.999000	-474.361000		
46.499000	-474.234000		
46.999000	-474.109000		
47.499000	-473.769000		
47.999000	-473.880000		
48.499000	-474.195000		
48.999000	-474.461000		
49.499000	-474.563000		
49.999000	-474.182000		
50.499000	-473.913000		
50.999000	-473.776000		
51.499000	-473.810000		
51.999000	-473.877000		
52.499000	-474.055000		
52.999000	-473.842000		
53.499000	-474.175000		
53.999000	-474.432000		
54.499000	-474.055000		
55.000000	-473.758000		
55.499000	-473.755000		
55.999000	-474.315000		
56.499000	-474.690000		
56.999000	-474.593000		
57.499000	-474.294000		
57.999000	-473.913000		
58.499000	-473.942000		
58.999000	-474.001000		
59.499000	-474.398000		
59.999000	-474.359000		
60.499000	-474.049000		
60.999000	-474.021000		
61.499000	-474.085000		
61.999000	-473.984000		
62.499000	-474.071000		
62.999000	-473.997000		
63.499000	-474.117000		
63.999000	-474.459000		
64.499000	-474.639000		
64.999000	-474.323000		
65.499000	-474.261000		
65.999000	-474.366000		
66.499000	-474.739000		
66.999000	-474.840000		
67.499000	-474.500000		
67.999000	-474.100000		
68.499000	-474.205000		
68.999000	-474.588000		
69.499000	-474.519000		
70.000000	-473.878000		
70.499000	-473.809000		
70.999000	-474.925000		
71.499000	-475.225000		
71.999000	-474.977000		
72.499000	-474.596000		
72.999000	-474.298000		
73.500000	-474.412000		
73.999000	-474.606000		
74.499000	-474.625000		
