Date:	Mon, Nov 18, 2013		
measured by:	Rotem		
3-5mOhm Si-H, started 2min 50s after etch
32W, 36W jump			
Time [s]	CPD stream	Light	SPV
0.000000	-774.237000		
0.499000	-774.152000		
0.999000	-774.118000		
1.499000	-774.333000		
1.999000	-774.579000		
2.499000	-774.666000		
2.999000	-774.533000		
3.500000	-774.406000		
4.000000	-774.597000		
4.499000	-774.640000		
4.999000	-775.056000		
5.499000	-775.699000		
5.999000	-775.858000		
6.499000	-774.952000		
7.000000	-774.450000		
7.500000	-774.323000		
8.000000	-774.391000		
8.500000	-774.907000		
9.000000	-774.728000		
9.500000	-774.240000		
10.000000	-773.938000		
10.499000	-773.935000		
10.999000	-774.104000		
11.499000	-774.401000		
11.999000	-774.660000		
12.499000	-774.736000		
12.999000	-774.288000		
13.499000	-774.047000		
13.999000	-774.207000		
14.499000	-774.255000		
14.999000	-774.167000		
15.499000	-774.226000		
15.999000	-774.154000		
16.499000	-773.731000		
16.999000	-773.866000		
17.499000	-774.444000		
17.999000	-774.059000		
18.499000	-774.248000		
19.000000	-774.006000		
19.500000	-773.810000		
20.000000	-773.967000		
20.500000	-774.167000		
21.000000	-774.034000		
21.500000	-773.593000		
22.000000	-773.727000		
22.500000	-773.757000		
23.000000	-774.063000		
23.500000	-774.081000		
24.000000	-774.065000		
24.500000	-773.523000		
25.000000	-773.461000		
25.500000	-773.567000		
26.000000	-773.775000		
26.500000	-773.962000		
27.000000	-773.921000		
27.500000	-773.501000		
28.000000	-773.492000		
28.500000	-773.990000		
29.000000	-774.311000		
29.500000	-773.962000		
30.000000	-773.717000		
30.500000	-773.451000		
31.000000	-773.623000		
31.500000	-773.507000		
32.000000	-773.369000		
32.500000	-773.199000		
33.000000	-772.838000		
33.500000	-773.027000		
34.000000	-773.158000		
34.500000	-772.884000		
35.000000	-772.161000		
35.500000	-772.004000		
36.000000	-772.129000		
36.500000	-772.363000		
37.000000	-772.300000		
37.500000	-772.157000		
38.000000	-772.015000		
38.500000	-772.489000		
39.000000	-772.753000		
39.500000	-772.993000		
40.000000	-772.824000		
40.500000	-772.967000		
41.000000	-773.072000		
41.500000	-773.615000		
42.000000	-773.722000		
42.500000	-773.038000		
43.000000	-773.053000		
43.500000	-773.539000		
44.000000	-773.648000		
44.500000	-773.561000		
45.000000	-773.461000		
45.500000	-773.274000		
46.000000	-773.617000		
46.500000	-773.797000		
47.000000	-773.589000		
47.500000	-773.002000		
48.000000	-773.309000		
48.500000	-773.446000		
49.000000	-773.623000		
49.500000	-773.523000		
50.000000	-773.191000		
50.500000	-773.557000		
51.000000	-773.665000		
51.500000	-773.372000		
52.000000	-772.879000		
52.500000	-773.037000		
53.000000	-773.233000		
53.500000	-773.253000		
54.000000	-773.304000		
54.500000	-773.306000		
55.000000	-773.551000		
55.500000	-773.686000		
56.000000	-773.245000		
56.500000	-772.957000		
57.000000	-773.018000		
57.500000	-772.966000		
58.000000	-772.734000		
58.500000	-772.437000		
59.000000	-772.677000		
59.500000	-773.019000		
60.000000	-773.331000		
60.500000	-773.032000		
61.000000	-773.201000		
61.500000	-773.345000		
62.000000	-773.079000		
62.500000	-772.879000		
63.000000	-772.715000		
63.500000	-772.877000		
64.000000	-772.963000		
64.500000	-772.995000		
65.000000	-773.057000		
65.500000	-773.044000		
66.000000	-773.394000		
66.500000	-772.931000		
67.000000	-772.568000		
67.500000	-772.849000		
68.000000	-772.680000		
68.500000	-772.257000		
69.000000	-772.281000		
69.500000	-772.583000		
70.000000	-772.472000		
70.500000	-772.369000		
71.000000	-772.423000		
71.500000	-772.797000		
72.000000	-772.681000		
72.500000	-772.293000		
73.000000	-772.254000		
73.500000	-772.623000		
74.000000	-772.170000		
74.500000	-771.709000		
75.000000	-771.724000		
75.500000	-772.122000		
76.000000	-772.588000		
76.500000	-772.212000		
77.000000	-772.412000		
77.500000	-772.666000		
78.000000	-772.340000		
78.500000	-772.463000		
79.000000	-772.689000		
79.500000	-772.914000		
80.000000	-772.533000		
80.500000	-772.753000		
81.000000	-772.615000		
81.500000	-772.477000		
82.000000	-772.552000		
82.500000	-772.414000		
83.000000	-772.378000		
83.500000	-772.395000		
84.000000	-772.325000		
84.500000	-772.650000		
85.000000	-772.802000		
85.500000	-772.402000		
86.000000	-772.047000		
86.500000	-772.257000		
87.000000	-772.259000		
87.500000	-772.158000		
88.000000	-772.178000		
88.500000	-772.699000		
89.000000	-772.720000		
89.500000	-772.456000		
90.000000	-772.725000		
90.500000	-773.166000		
91.000000	-772.892000		
91.500000	-773.277000		
92.000000	-773.722000		
92.500000	-773.569000		
93.000000	-773.192000		
93.500000	-773.205000		
94.000000	-773.051000		
94.500000	-772.897000		
95.000000	-773.137000		
95.500000	-773.450000		
96.000000	-773.156000		
96.500000	-772.624000		
97.000000	-772.849000		
97.500000	-772.543000		
98.000000	-772.626000		
98.500000	-772.367000		
99.000000	-772.377000		
99.500000	-771.911000		
100.000000	-772.009000		
100.500000	-772.596000		
101.000000	-772.487000		
