Date:	Mon, Nov 18, 2013		
measured by:	Rotem		
HOPG spot 2			
Time [s]	CPD stream	Light	SPV
0.000000	-491.524000		
0.500000	-491.596000		
1.000000	-491.834000		
1.500000	-491.934000		
2.000000	-491.613000		
2.500000	-491.569000		
3.000000	-491.799000		
3.501000	-491.841000		
4.000000	-491.770000		
4.501000	-491.957000		
5.000000	-491.816000		
5.500000	-491.476000		
6.000000	-491.510000		
6.500000	-491.708000		
7.000000	-492.082000		
7.500000	-492.266000		
8.000000	-492.502000		
8.500000	-492.511000		
9.000000	-492.237000		
9.500000	-492.071000		
10.001000	-491.816000		
10.500000	-491.806000		
11.000000	-491.878000		
11.500000	-491.633000		
12.000000	-491.834000		
12.500000	-491.822000		
13.000000	-491.553000		
13.500000	-491.682000		
14.000000	-491.630000		
14.500000	-491.650000		
15.000000	-491.774000		
15.500000	-491.899000		
16.000000	-491.584000		
16.500000	-491.706000		
17.000000	-491.377000		
17.500000	-491.231000		
18.000000	-491.684000		
18.500000	-491.909000		
19.000000	-492.089000		
19.500000	-492.012000		
20.000000	-491.838000		
20.500000	-492.083000		
21.000000	-492.206000		
21.500000	-492.191000		
22.000000	-492.151000		
22.500000	-491.774000		
23.000000	-491.533000		
23.500000	-491.572000		
24.000000	-491.457000		
24.500000	-491.316000		
25.000000	-491.184000		
25.500000	-491.138000		
26.000000	-491.276000		
26.500000	-491.198000		
27.000000	-491.322000		
27.500000	-491.423000		
28.000000	-491.618000		
28.500000	-491.919000		
29.000000	-492.219000		
29.500000	-492.238000		
30.000000	-492.114000		
30.500000	-492.144000		
31.000000	-491.541000		
31.500000	-491.721000		
32.000000	-492.074000		
32.500000	-492.196000		
33.000000	-491.764000		
33.500000	-491.236000		
34.000000	-491.229000		
34.500000	-491.223000		
35.000000	-491.340000		
35.500000	-491.461000		
36.000000	-491.833000		
36.500000	-491.899000		
37.000000	-492.102000		
37.500000	-492.317000		
38.000000	-492.314000		
38.500000	-492.153000		
39.000000	-492.121000		
39.500000	-491.967000		
40.000000	-492.078000		
