Date:	Sun, Nov 03, 2013		
88.500000	-614.626000		
89.000000	-614.613000		
89.500000	-614.213000		
90.000000	-614.299000		
90.500000	-614.591000		
91.000000	-614.388000		
91.500000	-614.660000		
92.000000	-614.849000		
92.500000	-614.527000		
93.000000	-614.600000		
93.500000	-614.804000		
94.000000	-614.586000		
94.500000	-614.829000		
95.000000	-614.698000		
95.500000	-614.426000		
96.000000	-614.987000		
96.500000	-614.595000		
97.000000	-614.782000		
97.500000	-614.926000		
98.000000	-614.819000		
98.500000	-614.644000		
99.000000	-614.748000		
99.500000	-614.919000		
100.000000	-615.074000		
100.500000	-614.654000		
101.000000	-614.670000		
101.500000	-614.549000		
102.000000	-614.679000		
102.500000	-614.815000		
103.000000	-614.696000		
103.500000	-614.631000		
104.000000	-614.499000		
104.500000	-614.662000		
105.000000	-614.782000		
105.500000	-614.790000		
106.000000	-614.655000		
106.500000	-614.893000		
107.000000	-614.551000		
107.500000	-614.609000		
108.000000	-614.598000		
108.500000	-614.457000		
109.000000	-614.599000		
109.500000	-614.414000		
110.000000	-614.383000		
110.500000	-614.621000		
111.000000	-614.696000		
111.500000	-614.867000		
112.000000	-614.790000		
112.500000	-614.403000		
113.000000	-614.720000		
113.500000	-614.255000		
114.000000	-614.512000		
114.500000	-614.601000		
115.000000	-614.475000		
115.500000	-614.335000		
116.000000	-614.337000		
116.500000	-614.291000		
117.000000	-614.359000		
117.500000	-614.806000		
118.000000	-614.612000		
118.500000	-614.563000		
119.000000	-614.216000		
119.500000	-614.158000		
120.000000	-614.692000		
120.500000	-614.536000		
121.000000	-614.469000		
121.500000	-614.657000		
122.000000	-614.620000		
122.500000	-614.443000		
123.000000	-614.554000		
123.500000	-614.289000		
124.000000	-614.563000		
124.500000	-614.494000		
125.000000	-614.526000		
125.500000	-614.667000		
126.000000	-614.620000		
126.500000	-614.478000		
127.000000	-614.312000		
127.500000	-614.184000		
128.000000	-614.287000		
128.500000	-614.580000		
129.000000	-614.518000		
129.500000	-614.568000		
130.000000	-614.664000		
130.500000	-614.458000		
131.000000	-614.343000		
131.500000	-614.463000		
132.000000	-614.425000		
132.500000	-614.455000		
133.000000	-614.305000		
133.500000	-614.600000		
134.000000	-614.820000		
134.500000	-614.784000		
135.000000	-615.217000		
135.500000	-614.660000		
136.000000	-614.449000		
136.500000	-614.835000		
137.000000	-614.566000		
137.500000	-614.488000		
138.000000	-614.765000		
138.500000	-614.479000		
139.000000	-614.610000		
139.500000	-614.674000		
140.000000	-614.483000		
140.500000	-614.585000		
141.000000	-614.316000		
141.500000	-614.706000		
142.000000	-614.970000		
142.500000	-614.543000		
143.000000	-614.844000		
143.500000	-614.307000		
144.000000	-614.431000		
144.500000	-614.631000		
145.000000	-614.501000		
145.500000	-614.560000		
146.000000	-614.396000		
146.500000	-614.021000		
147.000000	-614.468000		
147.500000	-614.558000		
148.000000	-614.643000		
148.500000	-614.738000		
149.000000	-614.334000		
149.500000	-614.337000		
150.000000	-614.347000		
150.500000	-614.212000		
151.000000	-614.261000		
151.500000	-614.374000		
152.000000	-614.289000		
152.500000	-614.657000		
153.000000	-614.424000		
153.500000	-614.235000		
154.000000	-614.211000		
154.500000	-614.267000		
155.000000	-614.703000		
155.500000	-614.364000		
156.000000	-614.312000		
156.500000	-614.585000		
157.000000	-614.330000		
157.500000	-614.348000		
158.000000	-614.426000		
158.500000	-614.609000		
159.000000	-614.520000		
159.500000	-614.208000		
160.000000	-613.860000		
160.500000	-614.394000		
161.000000	-614.452000		
161.500000	-614.293000		
162.000000	-614.131000		
162.500000	-614.116000		
163.000000	-614.186000		
163.500000	-614.205000		
164.000000	-614.373000		
164.500000	-614.512000		
165.000000	-614.312000		
165.500000	-614.118000		
166.000000	-614.238000		
166.500000	-614.483000		
167.000000	-614.449000		
167.500000	-614.637000		
168.000000	-614.477000		
168.500000	-614.245000		
169.000000	-614.339000		
169.500000	-614.574000		
170.000000	-614.386000		
170.500000	-614.369000		
171.000000	-614.615000		
171.500000	-614.635000		
172.000000	-614.577000		
172.500000	-614.373000		
173.000000	-614.460000		
173.500000	-614.406000		
174.000000	-614.214000		
174.500000	-614.220000		
175.000000	-614.104000		
175.500000	-614.158000		
176.000000	-614.436000		
176.500000	-614.443000		
177.000000	-614.728000		
177.500000	-614.729000		
178.000000	-614.341000		
178.500000	-614.363000		
179.000000	-614.385000		
179.500000	-614.609000		
180.000000	-614.327000		
180.500000	-614.394000		
181.000000	-614.573000		
181.500000	-614.305000		
182.000000	-614.637000		
182.500000	-614.150000		
183.000000	-614.509000		
183.500000	-614.876000		
184.000000	-614.306000		
184.500000	-614.379000		
185.000000	-614.210000		
185.500000	-614.232000		
186.000000	-614.613000		
186.500000	-614.405000		
187.000000	-614.257000		
187.500000	-614.477000		
188.000000	-614.174000		
188.500000	-614.323000		
189.000000	-614.317000		
189.500000	-614.485000		
190.000000	-614.462000		
190.500000	-614.193000		
191.000000	-614.587000		
191.500000	-614.536000		
192.000000	-614.272000		
192.500000	-614.230000		
193.000000	-614.309000		
193.500000	-614.509000		
194.000000	-614.379000		
194.500000	-614.342000		
195.000000	-613.995000		
195.500000	-614.634000		
196.000000	-614.572000		
196.500000	-614.227000		
197.000000	-614.344000		
197.500000	-614.340000		
198.000000	-614.069000		
198.500000	-614.492000		
199.000000	-614.451000		
199.500000	-614.147000		
200.000000	-614.357000		
200.500000	-613.983000		
201.000000	-613.975000		
201.500000	-614.477000		
202.000000	-614.524000		
202.500000	-614.014000		
203.000000	-614.160000		
203.500000	-614.498000		
204.000000	-614.372000		
204.500000	-614.373000		
205.000000	-614.391000		
205.500000	-614.156000		
206.000000	-614.563000		
206.500000	-614.514000		
207.000000	-614.387000		
207.500000	-614.528000		
208.000000	-614.525000		
208.500000	-614.452000		
209.000000	-614.491000		
209.500000	-614.444000		
210.000000	-614.254000		
210.500000	-614.416000		
211.000000	-614.646000		
211.500000	-614.110000		
212.000000	-614.357000		
212.500000	-614.447000		
213.000000	-614.372000		
213.500000	-614.762000		
214.000000	-614.332000		
214.500000	-614.360000		
215.000000	-614.254000		
215.500000	-614.681000		
216.000000	-614.697000		
216.500000	-614.334000		
217.000000	-614.498000		
217.500000	-614.525000		
218.000000	-614.324000		
218.500000	-614.549000		
219.000000	-614.386000		
219.500000	-614.532000		
220.000000	-614.618000		
220.500000	-614.506000		
221.000000	-614.370000		
221.500000	-614.499000		
222.000000	-614.565000		
222.500000	-614.437000		
223.000000	-614.759000		
223.500000	-614.176000		
224.000000	-614.289000		
224.500000	-614.597000		
225.000000	-614.220000		
225.500000	-614.210000		
226.000000	-614.661000		
226.500000	-614.455000		
227.000000	-614.629000		
227.500000	-614.570000		
228.000000	-614.428000		
228.500000	-614.354000		
229.000000	-614.491000		
229.500000	-614.462000		
230.000000	-614.217000		
230.500000	-614.327000		
231.000000	-614.425000		
231.500000	-614.237000		
232.000000	-614.200000		
232.500000	-613.911000		
233.000000	-614.240000		
233.500000	-614.321000		
234.000000	-614.366000		
234.500000	-614.480000		
235.000000	-614.263000		
235.500000	-614.239000		
236.000000	-613.737000		
236.500000	-613.978000		
237.000000	-614.160000		
237.500000	-614.275000		
238.000000	-614.138000		
238.500000	-613.980000		
239.000000	-614.345000		
239.500000	-613.857000		
240.000000	-614.039000		
240.500000	-614.071000		
241.000000	-614.131000		
241.500000	-614.456000		
242.000000	-614.474000		
242.500000	-614.315000		
243.000000	-614.047000		
243.500000	-614.202000		
244.000000	-614.401000		
244.500000	-614.236000		
245.000000	-614.295000		
245.500000	-614.147000		
246.000000	-614.011000		
246.500000	-614.080000		
247.000000	-614.363000		
247.500000	-614.325000		
248.000000	-614.031000		
248.500000	-614.471000		
249.000000	-614.124000		
249.500000	-614.291000		
250.000000	-614.480000		
250.500000	-614.399000		
251.000000	-614.213000		
251.500000	-614.053000		
252.000000	-614.077000		
252.500000	-614.233000		
253.000000	-614.482000		
253.500000	-614.380000		
254.000000	-614.196000		
254.500000	-614.125000		
255.000000	-614.474000		
255.500000	-614.619000		
256.000000	-614.466000		
256.500000	-614.591000		
257.000000	-614.263000		
257.500000	-614.356000		
258.000000	-614.241000		
258.500000	-614.198000		
259.000000	-614.646000		
259.500000	-614.250000		
260.000000	-614.315000		
260.500000	-614.533000		
261.000000	-614.074000		
261.500000	-614.074000		
262.000000	-614.191000		
262.500000	-614.331000		
263.000000	-614.226000		
263.500000	-614.261000		
264.000000	-614.319000		
264.500000	-614.105000		
265.000000	-614.460000		
265.500000	-614.081000		
266.000000	-614.101000		
266.500000	-614.083000		
267.000000	-614.009000		
267.500000	-614.386000		
268.000000	-614.340000		
268.500000	-614.098000		
269.000000	-613.972000		
269.500000	-614.024000		
270.000000	-614.121000		
270.500000	-614.089000		
271.000000	-614.534000		
271.500000	-614.310000		
272.000000	-614.277000		
272.500000	-614.112000		
273.000000	-614.093000		
273.500000	-614.193000		
274.000000	-614.485000		
274.500000	-614.358000		
275.000000	-614.178000		
275.500000	-614.093000		
276.000000	-613.949000		
276.500000	-614.180000		
277.000000	-614.356000		
277.500000	-614.304000		
278.000000	-614.365000		
278.500000	-614.293000		
279.000000	-614.223000		
279.500000	-614.218000		
280.000000	-614.408000		
280.500000	-614.056000		
281.000000	-614.399000		
281.500000	-614.324000		
282.000000	-614.051000		
282.500000	-614.170000		
283.000000	-614.339000		
283.500000	-614.610000		
284.000000	-614.209000		
284.500000	-614.254000		
285.000000	-614.273000		
285.500000	-614.373000		
286.000000	-614.205000		
286.500000	-614.307000		
287.000000	-614.431000		
287.500000	-614.305000		
288.000000	-614.258000		
288.500000	-614.071000		
289.000000	-614.174000		
289.500000	-614.271000		
290.000000	-613.963000		
290.500000	-614.400000		
291.000000	-614.382000		
291.500000	-614.402000		
292.000000	-614.468000		
292.500000	-614.368000		
293.000000	-614.520000		
293.500000	-614.340000		
294.000000	-614.347000		
294.500000	-614.364000		
295.000000	-614.649000		
295.500000	-614.423000		
296.000000	-614.428000		
296.500000	-614.500000		
297.000000	-614.230000		
297.500000	-614.173000		
298.000000	-614.105000		
298.500000	-614.359000		
299.000000	-613.983000		
299.500000	-614.300000		
300.000000	-614.308000		
300.500000	-613.953000		
301.000000	-614.076000		
301.500000	-614.241000		
302.000000	-614.146000		
302.500000	-614.055000		
303.000000	-614.125000		
303.500000	-614.322000		
304.000000	-614.341000		
304.500000	-614.092000		
305.000000	-613.831000		
305.500000	-614.182000		
306.000000	-614.103000		
306.500000	-614.276000		
307.000000	-614.290000		
307.500000	-614.231000		
308.000000	-614.279000		
308.500000	-614.471000		
309.000000	-614.328000		
309.500000	-614.246000		
310.000000	-614.446000		
310.500000	-614.183000		
311.000000	-614.286000		
311.500000	-614.011000		
312.000000	-614.357000		
312.500000	-614.120000		
313.000000	-614.456000		
313.500000	-614.204000		
314.000000	-614.005000		
314.500000	-614.517000		
315.000000	-614.223000		
315.500000	-614.355000		
316.000000	-614.335000		
316.500000	-614.262000		
317.000000	-614.118000		
317.500000	-614.438000		
318.000000	-614.463000		
318.500000	-614.320000		
319.000000	-614.536000		
319.500000	-614.337000		
320.000000	-614.537000		
320.500000	-614.485000		
321.000000	-614.329000		
321.500000	-614.283000		
322.000000	-614.342000		
322.500000	-614.369000		
323.000000	-614.014000		
323.500000	-614.462000		
324.000000	-614.328000		
324.500000	-614.337000		
325.000000	-614.710000		
325.500000	-614.389000		
326.000000	-614.323000		
326.500000	-614.245000		
327.000000	-614.511000		
327.500000	-614.661000		
328.000000	-614.534000		
328.500000	-614.280000		
329.000000	-614.448000		
329.500000	-614.360000		
330.000000	-614.724000		
330.500000	-614.412000		
331.000000	-614.344000		
331.500000	-614.339000		
332.000000	-614.135000		
332.500000	-614.556000		
333.000000	-614.221000		
333.500000	-614.555000		
334.000000	-614.316000		
334.500000	-614.339000		
335.000000	-614.292000		
335.500000	-614.210000		
336.000000	-614.642000		
336.500000	-614.598000		
337.000000	-614.512000		
337.500000	-614.273000		
338.000000	-614.312000		
338.500000	-614.271000		
339.000000	-614.402000		
339.500000	-614.155000		
340.000000	-614.324000		
340.500000	-614.434000		
341.000000	-614.538000		
341.500000	-614.284000		
342.000000	-613.968000		
342.500000	-614.479000		
343.000000	-613.937000		
343.500000	-614.240000		
344.000000	-614.025000		
344.500000	-614.121000		
345.000000	-614.309000		
345.500000	-614.420000		
346.000000	-614.369000		
346.500000	-614.316000		
347.000000	-614.412000		
347.500000	-614.289000		
348.000000	-614.383000		
348.500000	-614.478000		
349.000000	-614.461000		
349.500000	-614.276000		
350.000000	-614.613000		
350.500000	-614.382000		
351.000000	-613.894000		
351.500000	-614.472000		
352.000000	-614.397000		
352.500000	-614.287000		
353.000000	-614.146000		
353.500000	-614.260000		
354.000000	-614.324000		
354.500000	-614.308000		
355.000000	-613.989000		
355.500000	-614.328000		
356.000000	-614.389000		
356.500000	-614.222000		
357.000000	-614.192000		
357.500000	-614.480000		
358.000000	-614.553000		
358.500000	-614.486000		
359.000000	-614.359000		
359.500000	-614.313000		
360.000000	-614.576000		
360.500000	-614.506000		
361.000000	-614.341000		
361.500000	-614.439000		
362.000000	-614.444000		
362.500000	-614.535000		
363.000000	-614.288000		
363.500000	-614.179000		
364.000000	-614.133000		
364.500000	-614.362000		
365.000000	-614.410000		
365.500000	-614.215000		
366.000000	-614.103000		
366.500000	-614.500000		
367.000000	-614.322000		
367.500000	-614.095000		
368.000000	-614.370000		
368.500000	-614.217000		
369.000000	-614.773000		
369.500000	-614.424000		
370.000000	-614.589000		
370.500000	-614.488000		
371.000000	-614.498000		
371.500000	-614.184000		
372.000000	-614.337000		
372.500000	-614.313000		
373.000000	-614.157000		
373.500000	-614.539000		
374.000000	-614.433000		
374.500000	-614.417000		
375.000000	-614.327000		
375.500000	-614.432000		
376.000000	-614.384000		
376.500000	-614.448000		
377.000000	-614.685000		
377.500000	-614.605000		
378.000000	-614.634000		
378.500000	-614.257000		
379.000000	-614.417000		
379.500000	-614.394000		
380.000000	-614.149000		
380.500000	-614.155000		
381.000000	-614.846000		
381.500000	-614.419000		
382.000000	-614.307000		
382.500000	-614.414000		
383.000000	-614.492000		
383.500000	-614.574000		
384.000000	-614.282000		
384.500000	-614.419000		
385.000000	-614.472000		
385.500000	-614.696000		
386.000000	-614.537000		
386.500000	-614.777000		
387.000000	-614.535000		
387.500000	-614.373000		
388.000000	-614.013000		
388.500000	-614.615000		
389.000000	-614.551000		
389.500000	-614.449000		
390.000000	-614.349000		
390.500000	-614.223000		
391.000000	-614.207000		
391.500000	-614.326000		
392.000000	-614.185000		
392.500000	-614.073000		
393.000000	-613.962000		
393.500000	-614.211000		
394.000000	-614.390000		
394.500000	-614.200000		
395.000000	-614.253000		
395.500000	-614.267000		
396.000000	-614.577000		
396.500000	-614.468000		
397.000000	-614.164000		
397.500000	-614.631000		
398.000000	-614.112000		
398.500000	-614.120000		
399.000000	-614.357000		
399.500000	-614.441000		
400.000000	-614.058000		
400.500000	-614.234000		
401.000000	-614.240000		
401.500000	-614.115000		
402.000000	-614.313000		
402.500000	-614.481000		
403.000000	-614.131000		
403.500000	-614.200000		
404.000000	-614.332000		
404.500000	-614.404000		
405.000000	-614.597000		
405.500000	-614.138000		
406.000000	-614.480000		
406.500000	-614.046000		
407.000000	-614.158000		
407.500000	-614.233000		
408.000000	-614.612000		
408.500000	-614.181000		
409.000000	-614.105000		
409.500000	-614.306000		
410.000000	-614.107000		
410.500000	-614.212000		
411.000000	-614.474000		
411.500000	-614.400000		
412.000000	-614.228000		
412.500000	-614.303000		
413.000000	-614.132000		
413.500000	-614.034000		
414.000000	-614.129000		
414.500000	-614.353000		
415.000000	-614.171000		
415.500000	-614.063000		
416.000000	-613.968000		
416.500000	-613.895000		
417.000000	-613.185000		
417.500000	-611.718000		
418.000000	-611.766000		
418.500000	-611.825000		
419.000000	-611.778000		
419.500000	-611.566000		
420.000000	-611.995000		
420.500000	-611.706000		
421.000000	-611.910000		
421.500000	-611.813000		
422.000000	-611.757000		
422.500000	-611.549000		
423.000000	-611.792000		
423.500000	-611.519000		
424.000000	-611.874000		
424.500000	-612.194000		
425.000000	-612.186000		
425.500000	-611.941000		
426.000000	-611.677000		
426.500000	-612.146000		
427.000000	-612.091000		
427.500000	-611.746000		
428.000000	-611.934000		
428.500000	-612.250000		
429.000000	-612.062000		
429.500000	-611.948000		
430.000000	-611.924000		
430.500000	-611.996000		
431.000000	-611.794000		
431.500000	-612.142000		
432.000000	-611.919000		
432.500000	-611.528000		
433.000000	-611.758000		
433.500000	-612.018000		
434.000000	-612.023000		
434.500000	-611.881000		
435.000000	-612.045000		
435.500000	-611.906000		
436.000000	-611.954000		
436.500000	-612.121000		
437.000000	-611.959000		
437.500000	-612.046000		
438.000000	-612.213000		
438.500000	-612.097000		
439.000000	-612.453000		
439.500000	-612.245000		
440.000000	-611.980000		
440.500000	-612.093000		
441.000000	-612.365000		
441.500000	-612.642000		
442.000000	-612.407000		
442.500000	-612.228000		
443.000000	-612.400000		
443.500000	-612.738000		
444.000000	-612.504000		
444.500000	-612.333000		
445.000000	-612.184000		
445.500000	-612.598000		
446.000000	-612.620000		
446.500000	-612.819000		
447.000000	-612.558000		
447.500000	-612.858000		
448.000000	-612.774000		
448.500000	-612.950000		
449.000000	-612.529000		
449.500000	-612.863000		
450.000000	-612.546000		
450.500000	-612.637000		
451.000000	-612.786000		
451.500000	-612.844000		
452.000000	-612.817000		
452.500000	-612.759000		
453.000000	-612.956000		
453.500000	-613.097000		
454.000000	-613.068000		
454.500000	-612.871000		
455.000000	-613.173000		
455.500000	-613.287000		
456.000000	-613.191000		
456.500000	-612.809000		
457.000000	-612.835000		
457.500000	-613.070000		
458.000000	-613.098000		
458.500000	-612.720000		
459.000000	-613.262000		
459.500000	-613.131000		
460.000000	-612.864000		
460.500000	-613.154000		
461.000000	-612.915000		
461.500000	-612.893000		
462.000000	-612.989000		
462.500000	-613.313000		
463.000000	-613.173000		
463.500000	-613.201000		
464.000000	-612.875000		
464.500000	-613.170000		
465.000000	-613.039000		
465.500000	-613.178000		
466.000000	-613.008000		
466.500000	-613.038000		
467.000000	-612.888000		
467.500000	-612.882000		
468.000000	-612.721000		
468.500000	-612.924000		
469.000000	-612.804000		
469.500000	-613.050000		
470.000000	-612.834000		
470.500000	-612.796000		
471.000000	-613.198000		
471.500000	-613.097000		
472.000000	-613.350000		
472.500000	-613.065000		
473.000000	-613.361000		
473.500000	-613.097000		
474.000000	-613.105000		
474.500000	-613.038000		
475.000000	-613.364000		
475.500000	-613.139000		
476.000000	-613.112000		
476.500000	-612.724000		
477.000000	-612.994000		
477.500000	-612.690000		
478.000000	-613.013000		
478.500000	-613.298000		
479.000000	-613.170000		
479.500000	-612.897000		
480.000000	-612.929000		
480.500000	-612.906000		
481.000000	-612.896000		
481.500000	-613.024000		
482.000000	-612.931000		
482.500000	-612.933000		
483.000000	-612.960000		
483.500000	-613.130000		
484.000000	-613.007000		
484.500000	-613.006000		
485.000000	-613.035000		
485.500000	-613.149000		
486.000000	-613.136000		
486.500000	-613.165000		
487.000000	-612.977000		
487.500000	-613.003000		
488.000000	-612.943000		
488.500000	-613.021000		
489.000000	-612.833000		
489.500000	-612.926000		
490.000000	-612.875000		
490.500000	-612.784000		
491.000000	-612.724000		
491.500000	-612.815000		
492.000000	-612.532000		
492.500000	-612.801000		
493.000000	-612.791000		
493.500000	-612.829000		
494.000000	-612.228000		
494.500000	-612.650000		
495.000000	-612.994000		
495.500000	-612.929000		
496.000000	-612.348000		
496.500000	-612.452000		
497.000000	-612.961000		
497.500000	-612.855000		
498.000000	-613.027000		
498.500000	-612.819000		
499.000000	-613.014000		
499.500000	-612.933000		
500.000000	-612.901000		
500.500000	-612.987000		
501.000000	-612.849000		
501.500000	-612.486000		
502.000000	-612.781000		
502.500000	-612.895000		
503.000000	-613.070000		
503.500000	-612.859000		
504.000000	-612.720000		
504.500000	-612.493000		
505.000000	-612.685000		
505.500000	-612.786000		
506.000000	-612.975000		
506.500000	-612.969000		
507.000000	-612.978000		
507.500000	-612.807000		
508.000000	-612.906000		
508.500000	-612.641000		
509.000000	-613.049000		
509.500000	-612.954000		
510.000000	-613.061000		
510.500000	-613.194000		
511.000000	-612.954000		
511.500000	-612.946000		
512.000000	-613.126000		
512.500000	-613.317000		
513.000000	-612.689000		
513.500000	-612.630000		
514.000000	-612.954000		
514.500000	-612.928000		
515.000000	-612.768000		
515.500000	-612.931000		
516.000000	-612.988000		
516.500000	-612.946000		
517.000000	-612.695000		
517.500000	-612.677000		
518.000000	-612.795000		
518.500000	-613.047000		
519.000000	-612.858000		
519.500000	-613.271000		
520.000000	-612.943000		
520.500000	-612.986000		
521.000000	-613.026000		
521.500000	-613.030000		
522.000000	-612.973000		
522.500000	-613.265000		
523.000000	-613.312000		
523.500000	-613.199000		
524.000000	-612.756000		
524.500000	-613.011000		
525.000000	-613.057000		
525.500000	-613.097000		
526.000000	-612.819000		
526.500000	-612.877000		
527.000000	-613.211000		
527.500000	-612.895000		
528.000000	-612.786000		
528.500000	-613.053000		
529.000000	-613.219000		
529.500000	-613.081000		
530.000000	-613.090000		
530.500000	-612.971000		
531.000000	-612.939000		
531.500000	-612.912000		
532.000000	-612.984000		
532.500000	-612.811000		
533.000000	-612.912000		
533.500000	-613.200000		
534.000000	-612.947000		
534.500000	-612.775000		
535.000000	-612.991000		
535.500000	-613.077000		
536.000000	-613.020000		
536.500000	-612.916000		
537.000000	-612.901000		
537.500000	-612.939000		
538.000000	-612.898000		
538.500000	-612.608000		
539.000000	-612.667000		
539.500000	-612.475000		
540.000000	-612.781000		
540.500000	-612.934000		
541.000000	-612.869000		
541.500000	-613.022000		
542.000000	-612.877000		
542.500000	-612.485000		
543.000000	-612.825000		
543.500000	-612.881000		
544.000000	-612.814000		
544.500000	-612.513000		
545.000000	-612.771000		
545.500000	-612.773000		
546.000000	-612.846000		
546.500000	-612.539000		
547.000000	-612.529000		
547.500000	-612.788000		
548.000000	-613.047000		
548.500000	-612.507000		
549.000000	-612.621000		
549.500000	-612.507000		
550.000000	-612.568000		
550.500000	-612.501000		
551.000000	-612.277000		
551.500000	-612.113000		
552.000000	-612.596000		
552.500000	-612.749000		
553.000000	-612.638000		
553.500000	-612.541000		
554.000000	-612.492000		
554.500000	-612.538000		
555.000000	-612.605000		
555.500000	-612.335000		
556.000000	-612.445000		
556.500000	-612.658000		
557.000000	-612.716000		
557.500000	-612.710000		
558.000000	-612.823000		
558.500000	-612.503000		
559.000000	-612.628000		
559.500000	-612.798000		
560.000000	-612.384000		
560.500000	-612.632000		
561.000000	-612.600000		
561.500000	-612.563000		
562.000000	-612.452000		
562.500000	-612.436000		
563.000000	-612.455000		
563.500000	-612.425000		
564.000000	-612.541000		
564.500000	-612.561000		
565.000000	-612.452000		
565.500000	-612.474000		
566.000000	-612.431000		
566.500000	-612.725000		
567.000000	-612.488000		
567.500000	-612.340000		
568.000000	-612.497000		
568.500000	-612.348000		
569.000000	-612.511000		
569.500000	-612.663000		
570.000000	-612.341000		
570.500000	-612.313000		
571.000000	-612.417000		
571.500000	-612.648000		
572.000000	-612.230000		
572.500000	-612.569000		
573.000000	-612.600000		
573.500000	-612.541000		
574.000000	-612.544000		
574.500000	-612.543000		
575.000000	-612.429000		
575.500000	-612.638000		
576.000000	-612.325000		
576.500000	-612.743000		
