Date:	Sun, Nov 03, 2013		
measured by:	Rotem		
Second sample, 20 min pirahna, 1h30min min air (still very hydrophillic surface),2*1min HF (perfectly hydrophobic), 2 min 30 till start. Tiny drop of InGa on top left corner			
Time [s]	CPD stream	Light	SPV
0.000000	-607.754000		
0.500000	-607.754000		
1.000000	-607.647000		
1.499000	-607.794000		
2.000000	-608.250000		
2.500000	-608.234000		
3.000000	-607.775000		
3.500000	-607.773000		
4.000000	-607.915000		
4.500000	-608.078000		
4.999000	-607.972000		
5.500000	-607.781000		
5.999000	-607.961000		
6.499000	-608.159000		
6.999000	-607.772000		
7.500000	-607.904000		
7.999000	-607.791000		
8.499000	-607.721000		
8.999000	-607.938000		
9.499000	-607.755000		
10.000000	-607.603000		
10.500000	-607.701000		
11.000000	-607.970000		
11.500000	-608.195000		
12.000000	-608.396000		
12.500000	-608.152000		
13.000000	-608.198000		
13.500000	-608.465000		
14.000000	-608.578000		
14.500000	-608.638000		
15.000000	-608.183000		
15.500000	-608.493000		
16.000000	-608.890000		
16.500000	-608.722000		
17.000000	-608.741000		
17.500000	-609.065000		
18.000000	-609.068000		
18.500000	-609.089000		
19.000000	-609.006000		
19.500000	-608.774000		
20.000000	-608.793000		
20.500000	-609.144000		
20.999000	-609.378000		
21.500000	-609.258000		
22.000000	-609.139000		
22.500000	-609.381000		
23.000000	-609.149000		
23.500000	-609.388000		
24.000000	-609.446000		
24.500000	-609.343000		
25.000000	-609.762000		
25.500000	-609.775000		
26.000000	-609.497000		
26.500000	-609.529000		
27.000000	-609.803000		
27.500000	-609.860000		
28.000000	-609.580000		
28.500000	-609.240000		
29.000000	-609.590000		
29.500000	-610.208000		
30.000000	-610.283000		
30.500000	-610.063000		
31.000000	-610.146000		
31.500000	-610.453000		
32.000000	-610.475000		
32.500000	-610.057000		
33.000000	-609.937000		
33.500000	-610.493000		
34.000000	-610.378000		
34.500000	-610.501000		
35.000000	-610.454000		
35.500000	-610.507000		
36.000000	-610.718000		
36.500000	-610.330000		
37.000000	-610.425000		
37.500000	-610.378000		
38.000000	-610.710000		
38.500000	-610.529000		
39.000000	-610.497000		
39.500000	-610.716000		
40.000000	-610.777000		
40.500000	-610.801000		
41.000000	-610.703000		
41.500000	-610.890000		
42.000000	-610.710000		
42.500000	-610.751000		
43.000000	-610.477000		
43.500000	-610.497000		
44.000000	-610.960000		
44.500000	-611.037000		
45.000000	-611.105000		
45.500000	-611.228000		
46.000000	-611.525000		
46.500000	-611.388000		
47.000000	-611.325000		
47.500000	-611.119000		
48.000000	-610.742000		
48.500000	-610.897000		
49.000000	-611.120000		
49.500000	-611.417000		
50.000000	-611.434000		
50.500000	-611.350000		
51.000000	-610.787000		
51.500000	-611.127000		
52.000000	-611.501000		
52.500000	-611.400000		
53.000000	-611.468000		
53.500000	-611.581000		
54.000000	-611.677000		
54.500000	-611.420000		
55.000000	-611.346000		
55.500000	-611.604000		
56.000000	-611.957000		
56.500000	-611.911000		
57.000000	-611.667000		
57.500000	-611.785000		
58.000000	-611.872000		
58.500000	-611.613000		
59.000000	-611.606000		
59.500000	-611.797000		
60.000000	-612.186000		
60.500000	-612.044000		
61.000000	-611.939000		
61.500000	-611.940000		
62.000000	-612.029000		
62.500000	-612.100000		
63.000000	-612.178000		
63.500000	-612.279000		
64.000000	-612.078000		
64.500000	-612.223000		
65.000000	-612.470000		
65.500000	-612.398000		
66.000000	-611.812000		
66.500000	-611.939000		
67.000000	-612.290000		
67.500000	-612.147000		
68.000000	-612.252000		
68.500000	-612.240000		
69.000000	-612.584000		
69.500000	-612.384000		
70.000000	-612.504000		
70.500000	-612.574000		
71.000000	-612.712000		
71.500000	-612.408000		
72.000000	-612.446000		
72.500000	-612.852000		
73.000000	-612.888000		
73.500000	-612.703000		
74.000000	-612.688000		
74.500000	-612.899000		
75.000000	-612.562000		
75.500000	-612.402000		
76.000000	-612.857000		
76.500000	-612.734000		
77.000000	-612.558000		
77.500000	-612.706000		
78.000000	-612.717000		
78.500000	-612.912000		
79.000000	-612.716000		
79.500000	-612.803000		
80.000000	-612.685000		
80.500000	-612.484000		
81.000000	-612.552000		
81.500000	-612.829000		
82.000000	-612.907000		
82.500000	-612.817000		
83.000000	-612.886000		
83.500000	-613.004000		
84.000000	-612.866000		
84.500000	-612.746000		
85.000000	-612.927000		
85.500000	-613.209000		
86.000000	-612.857000		
86.500000	-612.925000		
87.000000	-613.002000		
87.500000	-612.788000		
88.000000	-613.068000		
88.500000	-613.222000		
89.000000	-612.984000		
89.500000	-612.679000		
90.000000	-613.242000		
90.500000	-613.295000		
91.000000	-612.947000		
91.500000	-613.067000		
92.000000	-613.305000		
92.500000	-613.119000		
93.000000	-613.056000		
93.500000	-613.196000		
94.000000	-613.103000		
94.500000	-613.250000		
95.000000	-613.465000		
95.500000	-613.434000		
96.000000	-613.263000		
96.500000	-612.978000		
97.000000	-612.903000		
97.500000	-613.322000		
98.000000	-613.407000		
98.500000	-613.168000		
99.000000	-613.336000		
99.500000	-613.267000		
100.000000	-613.272000		
100.500000	-613.572000		
101.000000	-613.412000		
101.500000	-613.229000		
102.000000	-613.470000		
102.500000	-613.592000		
103.000000	-613.558000		
103.500000	-613.309000		
104.000000	-613.415000		
104.500000	-613.370000		
105.000000	-613.205000		
105.500000	-613.564000		
106.000000	-613.823000		
106.500000	-613.257000		
107.000000	-613.284000		
107.500000	-614.033000		
108.000000	-613.801000		
108.500000	-613.210000		
109.000000	-613.583000		
109.500000	-613.546000		
110.000000	-613.643000		
110.500000	-613.453000		
111.000000	-613.625000		
111.500000	-613.483000		
112.000000	-613.492000		
112.500000	-613.285000		
113.000000	-613.336000		
113.500000	-613.930000		
114.000000	-613.826000		
114.500000	-613.481000		
115.000000	-613.553000		
115.500000	-613.395000		
116.000000	-613.487000		
116.500000	-613.616000		
117.000000	-613.691000		
117.500000	-613.746000		
118.000000	-613.436000		
118.500000	-613.661000		
119.000000	-613.776000		
119.500000	-613.604000		
120.000000	-613.657000		
120.500000	-613.584000		
121.000000	-613.759000		
121.500000	-613.722000		
122.000000	-613.874000		
122.500000	-613.935000		
123.000000	-613.900000		
123.500000	-614.021000		
124.000000	-614.098000		
124.500000	-613.273000		
125.000000	-613.376000		
125.500000	-613.567000		
126.000000	-613.443000		
126.500000	-613.213000		
127.000000	-613.349000		
127.500000	-613.635000		
128.000000	-613.932000		
128.500000	-613.945000		
129.000000	-613.961000		
129.500000	-613.778000		
130.000000	-613.662000		
130.500000	-613.661000		
131.000000	-613.801000		
131.500000	-613.512000		
132.000000	-613.718000		
132.500000	-613.656000		
133.000000	-613.740000		
133.500000	-613.695000		
134.000000	-613.786000		
134.500000	-613.812000		
135.000000	-613.824000		
135.500000	-613.631000		
136.000000	-613.634000		
136.500000	-613.812000		
137.000000	-613.906000		
137.500000	-613.913000		
138.000000	-613.796000		
138.500000	-613.798000		
139.000000	-613.717000		
139.500000	-614.139000		
140.000000	-614.206000		
140.500000	-614.036000		
141.000000	-613.896000		
141.500000	-613.975000		
142.000000	-613.787000		
142.500000	-613.664000		
143.000000	-613.873000		
143.500000	-613.761000		
144.000000	-613.596000		
144.500000	-613.600000		
145.000000	-613.570000		
145.500000	-613.969000		
146.000000	-613.665000		
146.500000	-613.242000		
147.000000	-613.595000		
147.500000	-613.901000		
148.000000	-613.806000		
148.500000	-613.547000		
149.000000	-613.691000		
149.500000	-613.773000		
150.000000	-613.742000		
150.500000	-614.065000		
151.000000	-614.106000		
151.500000	-613.757000		
152.000000	-613.820000		
152.500000	-613.612000		
153.000000	-613.668000		
153.500000	-613.680000		
154.000000	-613.939000		
154.500000	-613.914000		
155.000000	-613.904000		
155.500000	-613.839000		
156.000000	-614.133000		
156.500000	-614.133000		
157.000000	-613.955000		
157.500000	-614.165000		
158.000000	-614.346000		
158.500000	-614.130000		
159.000000	-614.007000		
159.500000	-614.064000		
160.000000	-613.933000		
160.500000	-613.634000		
161.000000	-613.578000		
161.500000	-613.775000		
162.000000	-613.910000		
162.500000	-614.201000		
163.000000	-613.913000		
163.500000	-613.772000		
164.000000	-613.962000		
164.500000	-613.699000		
165.000000	-613.600000		
165.500000	-613.614000		
166.000000	-613.633000		
166.500000	-613.538000		
167.000000	-613.948000		
167.500000	-613.952000		
168.000000	-613.857000		
168.500000	-613.812000		
169.000000	-613.989000		
169.500000	-613.910000		
170.000000	-614.059000		
170.500000	-614.096000		
171.000000	-613.892000		
171.500000	-614.023000		
172.000000	-614.029000		
172.500000	-613.895000		
173.000000	-614.344000		
173.500000	-614.018000		
174.000000	-613.569000		
174.500000	-613.754000		
175.000000	-613.526000		
175.500000	-613.562000		
176.000000	-613.822000		
176.500000	-613.981000		
177.000000	-613.713000		
177.500000	-613.964000		
178.000000	-614.090000		
178.500000	-613.550000		
179.000000	-613.857000		
179.500000	-613.687000		
180.000000	-613.357000		
180.500000	-613.689000		
181.000000	-613.506000		
181.500000	-613.447000		
182.000000	-613.770000		
182.500000	-613.981000		
183.000000	-613.989000		
183.500000	-614.048000		
184.000000	-613.620000		
184.500000	-613.524000		
185.000000	-613.863000		
185.500000	-613.471000		
186.000000	-613.524000		
186.500000	-613.686000		
187.000000	-613.497000		
187.500000	-613.260000		
188.000000	-613.714000		
188.500000	-613.666000		
189.000000	-613.639000		
189.500000	-613.536000		
190.000000	-613.465000		
190.500000	-613.991000		
191.000000	-613.983000		
191.500000	-613.900000		
