Date:	Wed, Dec 25, 2013		
measured by:	Rotem		
Nir's alumina sample			
Time [s]	CPD stream	Light	SPV
111.000000	-584.551000		
111.500000	-584.591000		
112.000000	-585.065000		
112.500000	-585.000000		
113.000000	-584.981000		
113.500000	-585.257000		
114.000000	-585.329000		
114.500000	-585.640000		
115.000000	-585.744000		
115.500000	-585.662000		
116.000000	-585.645000		
116.500000	-585.886000		
117.000000	-586.029000		
117.500000	-586.026000		
118.000000	-586.014000		
118.500000	-585.917000		
119.000000	-586.303000		
119.500000	-586.283000		
120.000000	-586.248000		
120.500000	-586.193000		
121.000000	-586.451000		
121.500000	-586.792000		
122.000000	-586.970000		
122.500000	-586.684000		
123.000000	-586.653000		
123.500000	-587.132000		
124.000000	-587.405000		
124.500000	-587.177000		
125.000000	-586.938000		
125.500000	-587.211000		
126.000000	-587.363000		
126.500000	-587.615000		
127.000000	-587.530000		
127.500000	-587.384000		
128.000000	-587.635000		
128.500000	-587.882000		
129.000000	-588.186000		
129.500000	-587.895000		
130.000000	-587.635000		
130.500000	-587.971000		
131.000000	-588.254000		
131.500000	-588.308000		
132.000000	-588.150000		
132.500000	-588.281000		
133.000000	-588.205000		
133.500000	-588.182000		
134.000000	-588.097000		
134.500000	-588.636000		
135.000000	-588.684000		
135.500000	-588.609000		
136.000000	-588.592000		
136.500000	-588.525000		
137.000000	-588.686000		
137.500000	-588.727000		
138.000000	-588.725000		
138.500000	-588.758000		
139.000000	-588.861000		
139.500000	-588.900000		
140.000000	-588.972000		
140.500000	-588.904000		
141.000000	-589.341000		
141.500000	-589.376000		
142.000000	-589.183000		
142.500000	-589.166000		
143.000000	-589.063000		
143.500000	-589.364000		
144.000000	-589.295000		
144.500000	-589.295000		
145.000000	-589.347000		
145.500000	-589.388000		
146.000000	-589.737000		
146.500000	-589.928000		
147.000000	-589.710000		
147.500000	-589.568000		
148.000000	-589.954000		
148.500000	-589.812000		
149.000000	-589.798000		
149.500000	-589.782000		
150.000000	-589.571000		
150.500000	-589.997000		
151.000000	-589.985000		
151.500000	-590.011000		
152.000000	-589.812000		
152.500000	-589.964000		
153.000000	-590.030000		
153.500000	-589.833000		
154.000000	-589.804000		
154.500000	-589.976000		
155.000000	-590.031000		
155.500000	-589.824000		
156.000000	-589.802000		
156.500000	-590.301000		
157.000000	-590.088000		
157.500000	-590.156000		
158.000000	-589.879000		
158.500000	-590.500000		
159.000000	-590.455000		
159.500000	-590.499000		
160.000000	-590.067000		
160.500000	-590.318000		
161.000000	-590.657000		
161.500000	-590.641000		
162.000000	-523.541000		
162.500000	0.896000		
163.000000	0.896200		
163.500000	0.896000		
164.000000	0.896100		
164.500000	0.895700		
165.000000	0.896100		
165.500000	0.895100		
166.000000	0.895700		
166.500000	0.895900		
167.000000	0.895000		
167.500000	0.894800		
168.000000	0.895100		
168.500000	0.895000		
169.000000	0.895300		
169.500000	0.894500		
170.000000	0.895000		
170.500000	0.895600		
171.000000	0.895300		
171.500000	0.895300		
172.000000	0.895400		
172.500000	0.895300		
173.000000	0.895300		
173.500000	0.895500		
174.000000	0.894900		
174.500000	0.895100		
175.000000	0.895400		
175.500000	0.895600		
176.000000	0.895300		
176.500000	0.895700		
177.000000	0.895900		
177.500000	0.895400		
178.000000	0.895300		
178.500000	0.894700		
179.000000	0.894600		
179.500000	0.894500		
180.000000	0.894300		
180.500000	0.894500		
181.000000	0.895000		
181.500000	0.895000		
182.000000	0.895300		
182.500000	0.895000		
183.000000	0.895100		
183.500000	0.894700		
184.000000	0.895100		
184.500000	0.895200		
185.000000	0.894600		
185.500000	0.894800		
186.000000	0.895400		
186.500000	0.895300		
187.000000	0.895300		
187.500000	0.895300		
188.000000	0.894600		
188.500000	0.894600		
189.000000	0.894800		
189.500000	0.894700		
190.000000	0.894900		
190.500000	0.895300		
191.000000	0.895900		
191.500000	0.895900		
192.000000	0.896000		
192.500000	0.895800		
193.000000	0.895600		
193.500000	0.895700		
194.000000	0.895800		
194.500000	0.895600		
195.000000	0.895700		
195.500000	0.896500		
196.000000	0.896500		
196.500000	0.896500		
197.000000	0.896000		
197.500000	0.895900		
198.000000	0.896300		
198.500000	0.896400		
199.000000	0.896300		
199.500000	0.895900		
200.000000	0.895800		
200.500000	0.896000		
201.000000	0.895600		
201.500000	0.895700		
