Date:	Wed, Dec 11, 2013		
measured by:	Rotem		
Write here experiment description to be saved in the file header.			
Time [s]	CPD stream	Light	SPV
0.000000	-28.132800		
0.500000	-28.065000		
1.000000	-27.957700		
1.500000	-28.256900		
2.000000	-28.213300		
2.500000	-28.024200		
3.000000	-28.502600		
3.500000	-28.196700		
4.000000	-28.370800		
4.500000	-28.512200		
5.000000	-28.876000		
5.500000	-28.828500		
6.000000	-28.743100		
6.500000	-28.914100		
7.000000	-28.824500		
7.500000	-29.003900		
8.000000	-29.045200		
8.500000	-29.172500		
9.000000	-29.185200		
9.500000	-29.065700		
10.000000	-29.143500		
10.500000	-29.166100		
11.000000	-29.389400		
11.500000	-29.531900		
12.000000	-29.508700		
12.500000	-29.606200		
13.000000	-29.418700		
13.500000	-29.367400		
14.000000	-29.479000		
14.500000	-29.747800		
15.000000	-29.859500		
15.500000	-29.724400		
16.000000	-29.601100		
16.500000	-29.775500		
17.000000	-29.989000		
17.500000	-29.666700		
18.000000	-29.907900		
18.500000	-30.085700		
19.000000	-29.985800		
19.500000	-29.901000		
20.000000	-29.986600		
20.500000	-30.239600		
21.000000	-30.350100		
21.500000	-30.654900		
22.000000	-30.710400		
22.500000	-31.042600		
23.000000	-30.927000		
23.500000	-30.936100		
24.000000	-31.112700		
24.500000	-31.239500		
25.000000	-31.733600		
25.500000	-31.660100		
26.000000	-31.698100		
26.500000	-31.770200		
27.000000	-32.106000		
27.500000	-31.973100		
28.000000	-32.144100		
28.500000	-32.174400		
29.000000	-32.143400		
29.500000	-32.286300		
30.000000	-31.898800		
30.500000	-31.932500		
31.000000	-31.901600		
31.500000	-31.845600		
32.000000	-31.820200		
32.500000	-31.790600		
33.000000	-32.034500		
33.500000	-31.951000		
34.000000	-32.145500		
34.500000	-32.046000		
35.000000	-31.918200		
35.500000	-32.059300		
36.000000	-31.948400		
36.500000	-32.095400		
37.000000	-32.068500		
37.500000	-32.400400		
38.000000	-32.057400		
38.500000	-32.475800		
39.000000	-32.590500		
39.500000	-32.414500		
40.000000	-32.291700		
40.500000	-32.249500		
41.000000	-32.366600		
41.500000	-32.426700		
42.000000	-32.290300		
42.500000	-32.073600		
43.000000	-32.207300		
43.500000	-32.001000		
44.000000	-32.335500		
44.500000	-32.613200		
45.000000	-32.191200		
45.500000	-32.550700		
46.000000	-32.182300		
46.500000	-32.389800		
47.000000	-32.415000		
47.500000	-32.451000		
48.000000	-32.768800		
48.500000	-32.473600		
49.000000	-32.640500		
49.500000	-32.774100		
50.000000	-32.916100		
50.500000	-32.621000		
51.000000	-32.907200		
51.500000	-32.871200		
52.000000	-33.016100		
52.500000	-32.990100		
53.000000	-32.787200		
53.500000	71.369600		
54.000000	171.118500		
54.500000	159.572400		
55.000000	155.330000		
55.500000	155.256200		
56.000000	155.524900		
56.500000	155.087700		
57.000000	154.500500		
57.500000	153.760400		
58.000000	153.448700		
58.500000	153.574300		
59.000000	152.920800		
59.500000	153.565200		
60.000000	153.315700		
60.500000	152.306500		
61.000000	151.363800		
61.500000	150.355900		
62.000000	149.842500		
62.500000	149.233500		
63.000000	147.180400		
63.500000	146.272000		
64.000000	145.904700		
64.500000	145.469000		
65.000000	145.124200		
65.500000	143.111200		
66.000000	141.785700		
66.500000	140.838600		
67.000000	141.021900		
67.500000	141.227800		
68.000000	141.165200		
68.500000	141.147300		
69.000000	141.884000		
69.500000	141.523300		
70.000000	141.645000		
70.500000	141.979500		
71.000000	141.939100		
71.500000	142.170400		
72.000000	142.255400		
72.500000	142.369500		
73.000000	142.498100		
73.500000	142.474700		
74.000000	142.561500		
74.500000	143.211300		
75.000000	143.381900		
75.500000	143.686000		
76.000000	143.629100		
76.500000	143.620400		
77.000000	144.183800		
77.500000	144.370700		
78.000000	144.716800		
78.500000	144.829700		
79.000000	145.126200		
79.500000	145.890400		
80.000000	145.793000		
80.500000	145.804800		
81.000000	146.233800		
81.500000	146.688800		
82.000000	146.863800		
82.500000	147.119700		
83.000000	147.803300		
83.500000	147.998100		
84.000000	148.231200		
84.500000	148.421900		
85.000000	148.700400		
85.500000	149.032100		
86.000000	148.997900		
86.500000	149.406500		
87.000000	149.714700		
87.500000	150.164300		
88.000000	150.690500		
88.500000	150.727800		
89.000000	151.150500		
89.500000	151.344800		
90.000000	151.593800		
90.500000	152.292000		
91.000000	152.511800		
91.500000	152.602700		
92.000000	152.969500		
92.500000	153.302700		
93.000000	153.558600		
93.500000	154.131000		
94.000000	153.884400		
94.500000	154.141200		
95.000000	154.949300		
95.500000	155.158500		
96.000000	155.160400		
96.500000	155.690200		
97.000000	156.224500		
97.500000	156.433700		
98.000000	156.540300		
98.500000	156.817400		
99.000000	157.084500		
99.500000	157.448100		
100.000000	157.764300		
100.500000	158.029200		
101.000000	158.580200		
101.500000	158.652600		
102.000000	159.182500		
102.500000	159.364000		
103.000000	159.514100		
103.500000	159.975800		
104.000000	160.430900		
104.500000	160.403400		
105.000000	160.706200		
105.500000	161.059700		
106.000000	161.135400		
106.500000	162.020300		
107.000000	161.995600		
107.500000	161.846300		
108.000000	162.354300		
108.500000	162.437600		
109.000000	162.667200		
109.500000	163.237500		
110.000000	163.367700		
110.500000	163.683600		
111.000000	164.313900		
111.500000	164.404400		
112.000000	164.381000		
112.500000	164.693700		
113.000000	164.896000		
113.500000	164.815100		
114.000000	165.185200		
114.500000	165.527800		
115.000000	165.701100		
115.500000	165.920200		
116.000000	166.150600		
116.500000	166.692300		
117.000000	166.592000		
117.500000	167.034000		
118.000000	167.465800		
118.500000	167.533300		
119.000000	167.549200		
119.500000	167.686800		
120.000000	168.142600		
120.500000	168.462000		
121.000000	171.949300		
121.500000	156.976900		
122.000000	120.833800		
122.500000	92.311800		
123.000000	71.789800		
123.500000	58.010200		
124.000000	50.384500		
124.500000	43.690100		
125.000000	39.509200		
125.500000	36.325200		
126.000000	33.136400		
126.500000	31.053200		
127.000000	28.991400		
127.500000	27.620900		
128.000000	26.720500		
128.500000	25.372900		
129.000000	24.643400		
129.500000	24.603600		
130.000000	23.733100		
130.500000	23.237800		
131.000000	23.197000		
131.500000	22.623700		
132.000000	22.343800		
132.500000	22.553500		
133.000000	21.932300		
133.500000	21.988300		
134.000000	21.997600		
134.500000	21.482200		
135.000000	21.311800		
135.500000	21.035800		
136.000000	20.994500		
136.500000	21.032700		
137.000000	20.733700		
137.500000	20.656600		
138.000000	20.527900		
138.500000	20.200500		
139.000000	20.630700		
139.500000	20.630200		
140.000000	20.210800		
140.500000	20.164800		
141.000000	20.129900		
141.500000	19.684400		
142.000000	19.966700		
142.500000	19.580300		
143.000000	19.813100		
143.500000	19.779500		
144.000000	19.363100		
144.500000	19.441400		
145.000000	19.305700		
145.500000	19.128100		
146.000000	19.309700		
146.500000	19.088200		
147.000000	19.085200		
147.500000	18.940400		
148.000000	18.983200		
148.500000	19.002700		
149.000000	18.763000		
149.500000	18.442600		
150.000000	18.650700		
150.500000	18.515200		
151.000000	18.406400		
151.500000	18.152100		
152.000000	18.297300		
152.500000	18.378900		
153.000000	18.088400		
153.500000	17.777200		
154.000000	18.276900		
154.500000	17.911300		
155.000000	18.101900		
155.500000	18.151600		
156.000000	17.865100		
156.500000	17.922400		
157.000000	17.379700		
157.500000	17.498000		
158.000000	17.687800		
158.500000	17.578300		
159.000000	17.580200		
159.500000	17.407500		
160.000000	17.192600		
160.500000	17.164600		
161.000000	16.975800		
161.500000	17.094900		
162.000000	17.047000		
162.500000	16.897200		
163.000000	17.076000		
163.500000	16.782400		
164.000000	16.734900		
164.500000	16.716800		
165.000000	16.602400		
165.500000	16.844000		
166.000000	16.616000		
166.500000	16.917600		
167.000000	16.757300		
167.500000	16.538600		
168.000000	16.355700		
168.500000	16.879800		
169.000000	16.405700		
169.500000	16.311000		
170.000000	16.318000		
170.500000	16.060900		
171.000000	16.293700		
171.500000	16.174200		
172.000000	15.852500		
172.500000	15.896700		
173.000000	15.840700		
173.500000	16.051900		
174.000000	15.810000		
174.500000	15.773200		
175.000000	16.017300		
175.500000	16.089800		
176.000000	15.951000		
176.500000	15.970500		
177.000000	15.813400		
177.500000	15.639700		
178.000000	15.744000		
178.500000	15.495000		
179.000000	15.767200		
179.500000	15.468900		
180.000000	15.277700		
180.500000	15.274500		
181.000000	15.406000		
181.500000	15.547200		
182.000000	15.375400		
182.500000	15.410100		
183.000000	15.380500		
183.500000	15.052500		
184.000000	15.204200		
184.500000	15.407200		
185.000000	15.157800		
185.500000	14.810700		
186.000000	14.947800		
186.500000	14.840100		
187.000000	14.933100		
187.500000	15.030400		
188.000000	14.941500		
188.500000	14.663600		
189.000000	14.857200		
189.500000	14.803200		
190.000000	14.966800		
190.500000	14.765000		
191.000000	14.819900		
191.500000	14.656800		
192.000000	14.335800		
192.500000	14.683600		
193.000000	14.500400		
193.500000	14.388700		
194.000000	14.583400		
194.500000	14.349400		
195.000000	14.650400		
195.500000	14.662000		
196.000000	14.335100		
196.500000	14.336200		
197.000000	14.366300		
197.500000	14.432700		
198.000000	14.168200		
198.500000	14.042800		
199.000000	14.531100		
199.500000	14.179700		
200.000000	14.077200		
200.500000	14.337300		
201.000000	13.847700		
201.500000	14.355000		
202.000000	14.095700		
202.500000	13.816800		
203.000000	14.222500		
203.500000	13.933800		
204.000000	13.925200		
204.500000	13.974800		
205.000000	14.270400		
205.500000	13.864600		
206.000000	13.452900		
206.500000	13.676800		
207.000000	13.948000		
207.500000	13.873700		
208.000000	14.022600		
208.500000	13.969100		
209.000000	13.717000		
209.500000	13.549000		
210.000000	13.605000		
210.500000	13.590100		
211.000000	13.627000		
211.500000	13.585300		
212.000000	13.764600		
212.500000	13.599200		
213.000000	13.542700		
213.500000	13.442200		
214.000000	13.567500		
214.500000	13.269700		
215.000000	13.571700		
215.500000	13.527300		
216.000000	13.279100		
216.500000	13.381900		
217.000000	13.358900		
217.500000	13.295800		
218.000000	13.480200		
218.500000	13.144400		
219.000000	13.262700		
219.500000	13.097500		
220.000000	13.257000		
220.500000	13.259000		
221.000000	13.180200		
221.500000	13.280700		
222.000000	13.074100		
222.500000	12.994000		
223.000000	13.129600		
223.500000	12.962800		
224.000000	13.026000		
224.500000	12.929900		
225.000000	12.777000		
225.500000	12.908500		
226.000000	12.882200		
226.500000	12.972000		
227.000000	12.728500		
227.500000	12.685100		
228.000000	12.401500		
228.500000	12.555900		
229.000000	12.770600		
229.500000	12.624000		
230.000000	12.800900		
230.500000	12.756700		
231.000000	12.582800		
231.500000	12.738600		
232.000000	12.718200		
232.500000	12.493200		
233.000000	12.426800		
233.500000	12.325900		
234.000000	12.703600		
234.500000	12.310400		
235.000000	12.410700		
235.500000	12.648800		
236.000000	12.469900		
236.500000	12.537100		
237.000000	12.756600		
237.500000	12.771200		
238.000000	12.448600		
238.500000	12.423800		
239.000000	12.268700		
239.500000	12.482900		
240.000000	12.339200		
240.500000	12.054300		
241.000000	12.239700		
241.500000	12.573700		
242.000000	12.348800		
242.500000	12.594800		
243.000000	12.337000		
243.500000	12.470000		
244.000000	12.275900		
244.500000	12.470000		
245.000000	12.642000		
245.500000	12.220200		
246.000000	12.303300		
246.500000	12.296500		
247.000000	12.150200		
247.500000	12.229800		
248.000000	12.266700		
248.500000	12.121300		
249.000000	12.149100		
249.500000	11.993900		
250.000000	11.965900		
250.500000	12.083500		
251.000000	12.114000		
251.500000	11.983400		
252.000000	12.012300		
252.500000	12.268400		
253.000000	12.350700		
253.500000	12.340200		
254.000000	12.128200		
254.500000	12.114300		
255.000000	12.000600		
255.500000	11.868800		
256.000000	12.097400		
256.500000	12.033300		
257.000000	11.877400		
257.500000	12.129900		
258.000000	11.902100		
258.500000	12.068100		
259.000000	11.800300		
259.500000	11.820200		
260.000000	11.956500		
260.500000	11.956400		
261.000000	11.928500		
261.500000	11.925100		
262.000000	11.742800		
262.500000	11.773900		
263.000000	12.092200		
263.500000	12.209500		
264.000000	11.863500		
264.500000	11.955400		
265.000000	11.621200		
265.500000	11.794900		
266.000000	11.899700		
266.500000	11.891500		
267.000000	11.849300		
267.500000	11.795400		
268.000000	11.774500		
268.500000	11.653300		
269.000000	11.777500		
269.500000	12.008900		
270.000000	11.675400		
270.500000	11.780400		
271.000000	11.765900		
271.500000	12.027200		
272.000000	11.807400		
272.500000	11.545200		
273.000000	11.917600		
273.500000	11.526000		
274.000000	11.669400		
274.500000	11.759500		
275.000000	11.951600		
275.500000	11.708700		
276.000000	11.599700		
276.500000	11.405200		
277.000000	11.468200		
277.500000	11.594100		
278.000000	11.464500		
278.500000	11.443300		
279.000000	11.709500		
279.500000	11.822600		
280.000000	11.894000		
280.500000	11.452000		
281.000000	11.438800		
281.500000	11.601300		
282.000000	11.472800		
282.500000	11.639700		
283.000000	11.520600		
283.500000	11.584300		
284.000000	11.544200		
284.500000	11.381800		
285.000000	11.505600		
285.500000	11.569600		
286.000000	11.567900		
286.500000	11.394900		
287.000000	11.337800		
287.500000	11.596500		
288.000000	11.546300		
288.500000	11.383500		
289.000000	11.208800		
289.500000	11.466300		
290.000000	11.517800		
290.500000	11.108400		
291.000000	11.510400		
291.500000	11.452400		
292.000000	11.354600		
292.500000	11.416000		
293.000000	11.340200		
293.500000	11.723100		
294.000000	11.317300		
294.500000	11.334400		
295.000000	11.471400		
295.500000	11.435700		
296.000000	11.496900		
296.500000	11.055100		
297.000000	11.369700		
297.500000	11.079000		
298.000000	11.462100		
298.500000	11.295000		
299.000000	11.327200		
299.500000	11.235900		
300.000000	11.248600		
300.500000	11.295400		
301.000000	11.182800		
301.500000	11.192000		
302.000000	11.217500		
302.500000	11.004000		
303.000000	11.302800		
303.500000	11.177700		
304.000000	11.216300		
304.500000	11.086600		
305.000000	11.177200		
305.500000	11.383100		
306.000000	11.125200		
306.500000	11.095600		
307.000000	11.251600		
307.500000	11.384100		
308.000000	10.974800		
308.500000	10.988900		
309.000000	11.004200		
309.500000	11.366000		
310.000000	11.209000		
310.500000	10.817300		
311.000000	11.306400		
311.500000	11.251500		
312.000000	11.219300		
312.500000	11.386400		
313.000000	11.173000		
313.500000	11.088300		
314.000000	11.136600		
314.500000	11.128400		
315.000000	11.349900		
315.500000	11.017800		
316.000000	11.224500		
316.500000	11.159600		
317.000000	11.169500		
317.500000	11.156800		
318.000000	11.149300		
318.500000	11.489500		
319.000000	11.247700		
319.500000	11.283600		
320.000000	11.200700		
320.500000	11.334400		
321.000000	11.400300		
321.500000	11.170900		
322.000000	11.457800		
322.500000	10.968000		
323.000000	11.292500		
323.500000	11.271800		
324.000000	11.401000		
324.500000	11.313900		
325.000000	11.159400		
325.500000	11.222800		
326.000000	11.265600		
326.500000	10.998900		
327.000000	10.911600		
327.500000	11.002000		
328.000000	11.082100		
328.500000	11.060100		
329.000000	11.225000		
329.500000	11.220100		
330.000000	11.354800		
330.500000	10.980000		
331.000000	11.042300		
331.500000	10.885200		
332.000000	10.901800		
332.500000	11.249000		
333.000000	11.117300		
333.500000	10.947200		
334.000000	10.934800		
334.500000	10.899200		
335.000000	10.946800		
335.500000	10.872600		
336.000000	11.223200		
336.500000	10.997700		
337.000000	11.106800		
337.500000	11.116700		
338.000000	11.122700		
338.500000	11.095800		
339.000000	11.176900		
339.500000	11.180000		
340.000000	11.011800		
340.500000	11.111100		
341.000000	11.152000		
341.500000	11.218900		
342.000000	11.120500		
342.500000	10.955600		
343.000000	10.976900		
343.500000	10.675900		
344.000000	11.071800		
344.500000	10.799400		
345.000000	10.555400		
345.500000	10.734300		
346.000000	10.615400		
346.500000	10.893200		
347.000000	10.932000		
347.500000	11.161900		
348.000000	10.844800		
348.500000	10.456200		
349.000000	10.991000		
349.500000	10.920500		
350.000000	11.223700		
350.500000	10.965300		
351.000000	10.927400		
351.500000	10.671800		
352.000000	10.744000		
352.500000	11.116000		
353.000000	11.116500		
353.500000	11.053100		
354.000000	11.277800		
354.500000	11.309300		
355.000000	11.050300		
355.500000	10.728200		
356.000000	11.049400		
356.500000	11.143600		
357.000000	11.038300		
357.500000	11.095500		
358.000000	11.013400		
358.500000	10.948100		
359.000000	10.725600		
359.500000	11.060500		
360.000000	10.918800		
360.500000	11.033400		
361.000000	11.186300		
361.500000	11.276000		
362.000000	10.881500		
362.500000	10.783400		
363.000000	10.990300		
363.500000	10.896800		
364.000000	10.853400		
364.500000	11.000400		
365.000000	11.101600		
365.500000	11.177600		
366.000000	11.027700		
366.500000	11.080300		
367.000000	10.752800		
367.500000	11.362200		
368.000000	11.087200		
368.500000	11.068700		
