Date:	Wed, Dec 11, 2013		
measured by:	Rotem		
Perovskites Roby 10/12 sample 3, measured by Ze Djerman :)
"Stable" after about 900s			
Time [s]	CPD stream	Light	SPV
112.500000	-367.532000		
113.000000	-367.326000		
113.500000	-366.869000		
114.000000	-366.820000		
114.500000	-367.139000		
115.000000	-366.862000		
115.500000	-366.949000		
116.000000	-366.984000		
116.500000	-367.131000		
117.000000	-366.921000		
117.500000	-366.818000		
118.000000	-366.663000		
118.500000	-366.469000		
119.000000	-366.652000		
119.500000	-366.588000		
120.000000	-366.677000		
120.500000	-366.705000		
121.000000	-366.521000		
121.500000	-366.423000		
122.000000	-366.108000		
122.500000	-366.184000		
123.000000	-366.081000		
123.500000	-366.078000		
124.000000	-365.908000		
124.500000	-366.054000		
125.000000	-366.037000		
125.500000	-365.946000		
126.000000	-365.774000		
126.500000	-365.984000		
127.000000	-365.840000		
127.500000	-365.585000		
128.000000	-365.290000		
128.500000	-365.549000		
129.000000	-365.661000		
129.500000	-365.869000		
130.000000	-365.827000		
130.500000	-365.512000		
131.000000	-365.424000		
131.500000	-365.221000		
132.000000	-365.262000		
132.500000	-365.190000		
133.000000	-365.316000		
133.500000	-365.391000		
134.000000	-365.076000		
134.500000	-365.175000		
135.000000	-364.933000		
135.500000	-364.879000		
136.000000	-364.979000		
136.500000	-364.955000		
137.000000	-364.644000		
137.500000	-364.706000		
138.000000	-364.813000		
138.500000	-364.843000		
139.000000	-364.693000		
139.500000	-364.033000		
140.000000	-364.263000		
140.500000	-364.160000		
141.000000	-364.436000		
141.500000	-364.603000		
142.000000	-364.117000		
142.500000	-364.128000		
143.000000	-363.980000		
143.500000	-364.082000		
144.000000	-363.924000		
144.500000	-363.807000		
145.000000	-363.989000		
145.500000	-364.004000		
146.000000	-363.977000		
146.500000	-363.951000		
147.000000	-363.932000		
147.500000	-363.573000		
148.000000	-363.384000		
148.500000	-363.574000		
149.000000	-363.502000		
149.500000	-363.671000		
150.000000	-363.282000		
150.500000	-363.483000		
150.999000	-363.491000		
151.500000	-363.757000		
151.999000	-363.606000		
152.500000	-363.336000		
