Date:	Thu, Nov 07, 2013		
measured by:	Rotem		
SiH			
Time [s]	CPD stream	Light	SPV
1228.000000	-578.277000		
1228.500000	-578.427000		
1229.000000	-578.027000		
1229.500000	-578.393000		
1230.000000	-578.226000		
1230.500000	-577.886000		
1231.000000	-578.149000		
1231.500000	-578.275000		
1232.000000	-578.117000		
1232.500000	-577.674000		
1233.000000	-578.128000		
1233.500000	-577.944000		
1234.000000	-577.847000		
1234.500000	-578.205000		
1235.000000	-578.156000		
1235.500000	-578.121000		
1236.000000	-577.943000		
1236.500000	-577.945000		
1237.000000	-578.029000		
1237.500000	-577.943000		
1238.000000	-577.928000		
1238.500000	-578.189000		
1239.000000	-577.832000		
1239.500000	-577.872000		
1240.000000	-577.853000		
1240.500000	-578.045000		
1241.000000	-577.669000		
1241.500000	-578.028000		
1242.000000	-578.041000		
1242.500000	-578.708000		
1243.000000	-578.731000		
1243.500000	-578.444000		
1244.000000	-578.331000		
1244.500000	-578.278000		
1245.000000	-578.293000		
1245.500000	-578.514000		
1246.000000	-578.145000		
1246.500000	-578.064000		
1247.000000	-578.237000		
1247.500000	-578.087000		
1248.000000	-578.034000		
1248.500000	-578.118000		
1249.000000	-578.377000		
1249.500000	-577.928000		
1250.000000	-577.933000		
1250.500000	-578.252000		
1251.000000	-578.178000		
1251.500000	-577.947000		
1252.000000	-577.799000		
1252.500000	-577.920000		
1253.000000	-578.007000		
1253.500000	-577.872000		
1254.000000	-577.729000		
1254.500000	-577.911000		
1255.000000	-577.852000		
1255.500000	-577.765000		
1256.000000	-578.064000		
1256.500000	-577.883000		
1257.000000	-577.809000		
1257.500000	-577.622000		
1258.000000	-578.197000		
1258.500000	-578.252000		
1259.000000	-577.638000		
1259.500000	-578.021000		
1260.000000	-577.924000		
1260.500000	-577.821000		
1261.000000	-578.288000		
1261.500000	-578.612000		
1262.000000	-578.352000		
1262.500000	-578.012000		
1263.000000	-577.924000		
1263.500000	-577.859000		
1264.000000	-578.131000		
1264.500000	-577.989000		
1265.000000	-577.506000		
1265.500000	-577.794000		
1266.000000	-578.131000		
1266.500000	-578.048000		
1267.000000	-577.691000		
1267.500000	-577.672000		
1268.000000	-577.758000		
1268.500000	-577.896000		
1269.000000	-577.681000		
1269.500000	-578.113000		
1270.000000	-578.186000		
1270.500000	-578.395000		
1271.000000	-578.038000		
1271.500000	-578.381000		
1272.000000	-578.370000		
1272.500000	-578.216000		
1273.000000	-578.203000		
1273.500000	-577.749000		
1274.000000	-577.824000		
1274.500000	-578.129000		
1275.000000	-577.832000		
1275.500000	-578.100000		
1276.000000	-578.130000		
1276.500000	-578.083000		
1277.000000	-577.712000		
1277.500000	-577.463000		
1278.000000	-577.874000		
1278.500000	-578.359000		
1279.000000	-577.752000		
1279.500000	-577.740000		
1280.000000	-578.034000		
1280.500000	-577.796000		
1281.000000	-577.655000		
1281.500000	-577.837000		
1282.000000	-577.938000		
1282.500000	-578.128000		
1283.000000	-578.375000		
1283.500000	-578.005000		
1284.000000	-577.903000		
1284.500000	-577.794000		
1285.000000	-577.940000		
1285.500000	-577.977000		
1286.000000	-577.879000		
1286.500000	-577.598000		
1287.000000	-577.762000		
1287.500000	-577.881000		
1288.000000	-577.848000		
1288.500000	-578.267000		
1289.000000	-577.980000		
1289.500000	-577.845000		
1290.000000	-577.933000		
1290.500000	-577.928000		
1291.000000	-578.207000		
1291.500000	-578.122000		
1292.000000	-577.862000		
1292.500000	-577.684000		
1293.000000	-577.867000		
1293.500000	-577.939000		
1294.000000	-578.050000		
1294.500000	-578.151000		
1295.000000	-577.627000		
1295.500000	-577.581000		
1296.000000	-577.887000		
1296.500000	-578.301000		
1297.000000	-578.134000		
1297.500000	-577.828000		
1298.000000	-577.546000		
1298.500000	-577.843000		
1299.000000	-577.983000		
1299.500000	-577.806000		
1300.000000	-577.710000		
1300.500000	-577.631000		
1301.000000	-577.580000		
1301.500000	-577.656000		
1302.000000	-577.279000		
1302.500000	-577.650000		
1303.000000	-577.364000		
1303.500000	-577.633000		
1304.000000	-577.758000		
1304.500000	-577.790000		
1305.000000	-578.368000		
1305.500000	-577.853000		
1306.000000	-577.693000		
1306.500000	-577.647000		
1307.000000	-577.280000		
1307.500000	-578.305000		
1308.000000	-578.066000		
1308.500000	-577.724000		
1309.000000	-577.897000		
1309.500000	-577.775000		
1310.000000	-577.426000		
1310.500000	-577.715000		
1311.000000	-577.750000		
1311.500000	-577.537000		
1312.000000	-577.671000		
1312.500000	-577.827000		
1313.000000	-577.719000		
1313.500000	-577.784000		
1314.000000	-577.407000		
1314.500000	-577.564000		
1315.000000	-577.986000		
1315.500000	-577.973000		
1316.000000	-577.524000		
1316.500000	-577.998000		
1317.000000	-577.885000		
1317.500000	-577.575000		
1318.000000	-577.505000		
1318.500000	-577.560000		
1319.000000	-577.546000		
1319.500000	-577.579000		
1320.000000	-577.774000		
1320.500000	-577.821000		
1321.000000	-577.446000		
1321.500000	-577.602000		
1322.000000	-577.870000		
1322.500000	-578.236000		
1323.000000	-577.841000		
1323.500000	-577.500000		
1324.000000	-577.286000		
1324.500000	-577.540000		
1325.000000	-578.456000		
1325.500000	-578.499000		
1326.000000	-578.406000		
1326.500000	-578.248000		
1327.000000	-577.944000		
1327.500000	-577.634000		
1328.000000	-578.003000		
1328.500000	-577.507000		
1329.000000	-577.635000		
1329.500000	-577.862000		
1330.000000	-577.955000		
1330.500000	-577.422000		
1331.000000	-577.924000		
1331.500000	-577.746000		
1332.000000	-577.898000		
1332.500000	-577.784000		
1333.000000	-577.337000		
1333.500000	-577.620000		
1334.000000	-577.349000		
1334.500000	-577.644000		
1335.000000	-577.186000		
1335.500000	-577.483000		
1336.000000	-577.503000		
1336.500000	-577.597000		
1337.000000	-577.651000		
1337.500000	-577.745000		
1338.000000	-578.041000		
1338.500000	-577.725000		
1339.000000	-577.695000		
1339.500000	-577.763000		
1340.000000	-577.996000		
1340.500000	-577.848000		
1341.000000	-577.460000		
1341.500000	-577.599000		
1342.000000	-577.832000		
1342.500000	-577.811000		
1343.000000	-577.934000		
1343.500000	-577.875000		
1344.000000	-577.526000		
1344.500000	-577.547000		
1345.000000	-577.710000		
1345.500000	-577.676000		
1346.000000	-577.564000		
1346.500000	-578.199000		
1347.000000	-577.597000		
1347.500000	-577.717000		
1348.000000	-577.856000		
1348.500000	-577.926000		
1349.000000	-577.720000		
1349.500000	-577.960000		
1350.000000	-577.782000		
1350.500000	-577.890000		
1351.000000	-577.997000		
1351.500000	-577.849000		
1352.000000	-577.726000		
1352.500000	-577.225000		
1353.000000	-577.783000		
1353.500000	-577.778000		
1354.000000	-577.465000		
1354.500000	-577.204000		
1355.000000	-577.620000		
1355.500000	-577.591000		
1356.000000	-577.498000		
1356.500000	-577.572000		
1357.000000	-577.570000		
1357.500000	-577.778000		
1358.000000	-577.795000		
1358.500000	-577.635000		
1359.000000	-577.770000		
1359.500000	-577.606000		
1360.000000	-577.503000		
1360.500000	-577.318000		
1361.000000	-577.472000		
1361.500000	-577.815000		
1362.000000	-577.496000		
1362.500000	-577.349000		
1363.000000	-577.317000		
1363.500000	-577.402000		
1364.000000	-577.459000		
1364.500000	-577.573000		
1365.000000	-577.733000		
1365.500000	-578.043000		
1366.000000	-577.753000		
1366.500000	-577.261000		
1367.000000	-577.532000		
1367.500000	-577.980000		
1368.000000	-577.712000		
1368.500000	-577.417000		
1369.000000	-577.231000		
1369.500000	-577.504000		
1370.000000	-577.414000		
1370.500000	-577.735000		
1371.000000	-577.704000		
1371.500000	-577.770000		
1372.000000	-577.751000		
1372.500000	-577.926000		
1373.000000	-577.477000		
1373.500000	-577.420000		
1374.000000	-577.617000		
1374.500000	-577.417000		
1375.000000	-577.375000		
1375.500000	-577.578000		
1376.000000	-577.693000		
1376.500000	-577.471000		
1377.000000	-577.552000		
1377.500000	-577.724000		
1378.000000	-577.452000		
1378.500000	-577.451000		
1379.000000	-577.337000		
1379.500000	-577.309000		
1380.000000	-577.560000		
1380.500000	-577.821000		
1381.000000	-577.538000		
1381.500000	-577.438000		
1382.000000	-577.639000		
1382.500000	-577.857000		
1383.000000	-577.483000		
1383.500000	-577.450000		
1384.000000	-577.657000		
1384.500000	-577.341000		
1385.000000	-577.505000		
1385.500000	-577.585000		
1386.000000	-577.768000		
1386.500000	-577.408000		
1387.000000	-577.501000		
1387.500000	-577.941000		
1388.000000	-578.244000		
1388.500000	-578.273000		
1389.000000	-577.987000		
1389.500000	-577.770000		
1390.000000	-577.654000		
1390.500000	-577.425000		
1391.000000	-577.642000		
1391.500000	-578.135000		
1392.000000	-578.255000		
1392.500000	-578.053000		
1393.000000	-577.208000		
1393.500000	-577.496000		
1394.000000	-577.753000		
1394.500000	-577.414000		
1395.000000	-577.626000		
1395.500000	-577.384000		
1396.000000	-577.653000		
1396.500000	-578.014000		
1397.000000	-577.679000		
1397.500000	-577.687000		
1398.000000	-577.918000		
1398.500000	-577.463000		
1399.000000	-577.668000		
1399.500000	-577.274000		
1400.000000	-577.328000		
1400.500000	-577.179000		
1401.000000	-577.401000		
1401.500000	-577.139000		
1402.000000	-577.517000		
1402.500000	-577.776000		
1403.000000	-577.322000		
1403.500000	-577.182000		
1404.000000	-577.457000		
1404.500000	-577.886000		
1405.000000	-577.587000		
1405.500000	-577.415000		
1406.000000	-577.385000		
1406.500000	-577.220000		
1407.000000	-577.361000		
1407.500000	-576.959000		
1408.000000	-577.109000		
1408.500000	-577.235000		
1409.000000	-577.121000		
1409.500000	-577.496000		
1410.000000	-577.299000		
1410.500000	-577.019000		
1411.000000	-577.291000		
1411.500000	-577.460000		
1412.000000	-577.404000		
1412.500000	-577.465000		
1413.000000	-577.640000		
1413.500000	-577.279000		
1414.000000	-577.350000		
1414.500000	-577.541000		
1415.000000	-577.681000		
1415.500000	-577.837000		
1416.000000	-577.738000		
1416.500000	-577.467000		
1417.000000	-577.551000		
1417.500000	-577.408000		
1418.000000	-577.571000		
1418.500000	-577.293000		
1419.000000	-577.279000		
1419.500000	-577.239000		
1420.000000	-577.552000		
1420.500000	-578.108000		
1421.000000	-577.604000		
1421.500000	-577.443000		
1422.000000	-577.501000		
1422.500000	-577.397000		
1423.000000	-577.858000		
1423.500000	-577.732000		
1424.000000	-577.325000		
1424.500000	-577.550000		
1425.000000	-577.607000		
1425.500000	-577.571000		
1426.000000	-577.495000		
1426.500000	-577.550000		
1427.000000	-577.299000		
1427.500000	-577.705000		
1428.000000	-577.479000		
1428.500000	-577.742000		
1429.000000	-577.495000		
1429.500000	-577.682000		
1430.000000	-577.350000		
1430.500000	-577.587000		
1431.000000	-577.399000		
1431.500000	-577.388000		
1432.000000	-577.233000		
1432.500000	-577.306000		
1433.000000	-577.372000		
1433.500000	-577.436000		
1434.000000	-577.386000		
1434.500000	-577.161000		
1435.000000	-577.317000		
1435.500000	-576.965000		
1436.000000	-577.189000		
1436.500000	-577.244000		
1437.000000	-577.163000		
1437.500000	-577.153000		
1438.000000	-577.379000		
1438.500000	-577.779000		
1439.000000	-577.078000		
1439.500000	-577.205000		
1440.000000	-577.441000		
1440.500000	-577.279000		
1441.000000	-577.277000		
1441.500000	-577.307000		
1442.000000	-577.541000		
1442.500000	-577.268000		
1443.000000	-577.413000		
1443.500000	-577.386000		
1444.000000	-577.115000		
1444.500000	-577.164000		
1445.000000	-577.338000		
1445.500000	-577.110000		
1446.000000	-577.798000		
1446.500000	-577.846000		
1447.000000	-577.429000		
1447.500000	-577.464000		
1448.000000	-577.244000		
1448.500000	-577.673000		
1449.000000	-577.487000		
1449.500000	-577.727000		
1450.000000	-577.284000		
1450.500000	-577.454000		
1451.000000	-577.580000		
1451.500000	-577.401000		
1452.000000	-577.283000		
1452.500000	-577.116000		
1453.000000	-577.460000		
1453.500000	-577.634000		
1454.000000	-577.382000		
1454.500000	-577.326000		
1455.000000	-577.473000		
1455.500000	-577.764000		
1456.000000	-578.060000		
1456.500000	-577.970000		
1457.000000	-577.237000		
1457.500000	-577.394000		
1458.000000	-577.325000		
1458.500000	-577.646000		
1459.000000	-577.232000		
1459.500000	-577.136000		
1460.000000	-577.595000		
1460.500000	-577.666000		
1461.000000	-577.466000		
1461.500000	-577.684000		
1462.000000	-577.398000		
1462.500000	-577.505000		
1463.000000	-577.539000		
1463.500000	-577.238000		
1464.000000	-577.372000		
1464.500000	-577.497000		
1465.000000	-577.520000		
1465.500000	-577.581000		
1466.000000	-577.419000		
1466.500000	-577.011000		
1467.000000	-577.390000		
1467.500000	-577.569000		
1468.000000	-577.311000		
1468.500000	-577.145000		
1469.000000	-577.094000		
1469.500000	-577.191000		
1470.000000	-577.592000		
1470.500000	-577.752000		
1471.000000	-578.402000		
1471.500000	-577.973000		
1472.000000	-577.478000		
1472.500000	-577.827000		
1473.000000	-577.295000		
1473.500000	-577.511000		
1474.000000	-577.461000		
1474.500000	-577.558000		
1475.000000	-577.611000		
1475.500000	-577.676000		
1476.000000	-577.160000		
1476.500000	-577.219000		
1477.000000	-576.911000		
1477.500000	-577.339000		
1478.000000	-577.542000		
1478.500000	-577.328000		
1479.000000	-577.878000		
1479.500000	-577.658000		
1480.000000	-577.167000		
1480.500000	-577.125000		
1481.000000	-577.069000		
1481.500000	-577.704000		
1482.000000	-577.580000		
1482.500000	-577.198000		
1483.000000	-577.366000		
1483.500000	-577.053000		
1484.000000	-577.092000		
1484.500000	-576.889000		
1485.000000	-576.982000		
1485.500000	-577.486000		
1486.000000	-577.016000		
1486.500000	-576.709000		
1487.000000	-577.282000		
1487.500000	-577.548000		
1488.000000	-577.060000		
1488.500000	-576.928000		
1489.000000	-577.495000		
1489.500000	-577.321000		
1490.000000	-577.029000		
1490.500000	-576.960000		
1491.000000	-577.310000		
1491.500000	-577.320000		
1492.000000	-577.200000		
1492.500000	-577.517000		
1493.000000	-577.244000		
1493.500000	-577.086000		
1494.000000	-577.223000		
1494.500000	-577.284000		
1495.000000	-577.296000		
1495.500000	-577.851000		
1496.000000	-577.778000		
1496.500000	-577.428000		
1497.000000	-577.466000		
1497.500000	-577.161000		
1498.000000	-577.290000		
1498.500000	-577.541000		
1499.000000	-577.819000		
1499.500000	-577.984000		
1500.000000	-577.451000		
1500.500000	-577.350000		
1501.000000	-577.057000		
1501.500000	-577.390000		
1502.000000	-577.686000		
1502.500000	-577.127000		
1503.000000	-577.114000		
1503.500000	-577.173000		
1504.000000	-577.003000		
1504.500000	-577.018000		
1505.000000	-577.310000		
1505.500000	-576.977000		
1506.000000	-576.944000		
1506.500000	-577.250000		
1507.000000	-577.452000		
1507.500000	-577.463000		
1508.000000	-577.413000		
1508.500000	-577.154000		
1509.000000	-577.160000		
1509.500000	-577.089000		
1510.000000	-576.922000		
1510.500000	-577.783000		
1511.000000	-577.722000		
1511.500000	-577.682000		
1512.000000	-577.492000		
1512.500000	-577.896000		
1513.000000	-578.234000		
1513.500000	-577.326000		
1514.000000	-577.410000		
1514.500000	-577.682000		
1515.000000	-577.209000		
1515.500000	-577.199000		
1516.000000	-577.304000		
1516.500000	-577.175000		
1517.000000	-577.546000		
1517.500000	-577.051000		
1518.000000	-577.156000		
1518.500000	-577.348000		
1519.000000	-577.374000		
1519.500000	-577.385000		
1520.000000	-577.161000		
1520.500000	-576.752000		
1521.000000	-576.855000		
1521.500000	-577.141000		
1522.000000	-577.185000		
1522.500000	-577.375000		
1523.000000	-577.497000		
1523.500000	-577.324000		
1524.000000	-577.157000		
1524.500000	-577.335000		
1525.000000	-577.084000		
1525.500000	-577.210000		
1526.000000	-577.398000		
1526.500000	-577.250000		
1527.000000	-577.458000		
1527.500000	-577.089000		
1528.000000	-577.632000		
1528.500000	-577.464000		
1529.000000	-577.197000		
1529.500000	-576.899000		
1530.000000	-577.008000		
1530.500000	-577.013000		
1531.000000	-577.116000		
1531.500000	-577.326000		
1532.000000	-577.554000		
1532.500000	-577.206000		
1533.000000	-577.116000		
1533.500000	-577.212000		
1534.000000	-576.799000		
1534.500000	-577.224000		
1535.000000	-576.968000		
1535.500000	-577.582000		
1536.000000	-577.121000		
1536.500000	-576.775000		
1537.000000	-576.986000		
1537.500000	-577.085000		
1538.000000	-576.990000		
1538.500000	-576.878000		
1539.000000	-577.103000		
1539.500000	-576.705000		
1540.000000	-577.164000		
1540.500000	-577.482000		
1541.000000	-577.648000		
1541.500000	-577.227000		
1542.000000	-577.561000		
1542.500000	-577.499000		
1543.000000	-577.534000		
1543.500000	-577.522000		
1544.000000	-578.177000		
1544.500000	-577.746000		
1545.000000	-577.315000		
1545.500000	-577.614000		
1546.000000	-577.117000		
1546.500000	-577.112000		
1547.000000	-576.981000		
1547.500000	-576.956000		
1548.000000	-577.535000		
1548.500000	-577.234000		
1549.000000	-577.081000		
1549.500000	-576.999000		
1550.000000	-576.955000		
1550.500000	-577.151000		
1551.000000	-577.006000		
1551.500000	-576.820000		
1552.000000	-576.791000		
1552.500000	-576.887000		
1553.000000	-576.931000		
1553.500000	-577.022000		
1554.000000	-577.263000		
1554.500000	-576.766000		
1555.000000	-577.052000		
1555.500000	-576.971000		
1556.000000	-576.750000		
1556.500000	-576.768000		
1557.000000	-576.992000		
1557.500000	-576.792000		
1558.000000	-576.983000		
1558.500000	-576.840000		
1559.000000	-576.915000		
1559.500000	-576.849000		
1560.000000	-576.907000		
1560.500000	-576.816000		
1561.000000	-577.188000		
1561.500000	-577.207000		
1562.000000	-576.864000		
1562.500000	-576.949000		
1563.000000	-576.983000		
1563.500000	-577.181000		
1564.000000	-577.158000		
1564.500000	-577.339000		
1565.000000	-577.734000		
1565.500000	-577.136000		
1566.000000	-577.207000		
1566.500000	-577.364000		
1567.000000	-577.043000		
1567.500000	-576.892000		
1568.000000	-576.601000		
1568.500000	-576.802000		
1569.000000	-576.741000		
1569.500000	-577.007000		
1570.000000	-577.401000		
1570.500000	-577.274000		
1571.000000	-576.942000		
1571.500000	-577.051000		
1572.000000	-576.871000		
1572.500000	-576.863000		
1573.000000	-576.883000		
1573.500000	-577.149000		
1574.000000	-577.109000		
1574.500000	-577.192000		
1575.000000	-578.086000		
1575.500000	-578.370000		
1576.000000	-577.953000		
1576.500000	-577.686000		
1577.000000	-577.544000		
1577.500000	-577.520000		
1578.000000	-577.641000		
1578.500000	-576.992000		
1579.000000	-577.384000		
1579.500000	-577.191000		
1580.000000	-577.266000		
1580.500000	-577.469000		
1581.000000	-577.581000		
1581.500000	-577.127000		
1582.000000	-577.036000		
1582.500000	-576.710000		
1583.000000	-576.652000		
1583.500000	-577.003000		
1584.000000	-576.858000		
1584.500000	-576.908000		
1585.000000	-576.648000		
1585.500000	-576.733000		
1586.000000	-576.947000		
1586.500000	-577.114000		
1587.000000	-577.249000		
1587.500000	-577.165000		
1588.000000	-576.970000		
1588.500000	-576.807000		
1589.000000	-576.831000		
1589.500000	-577.100000		
1590.000000	-577.373000		
1590.500000	-577.223000		
1591.000000	-576.553000		
1591.500000	-576.737000		
1592.000000	-577.120000		
1592.500000	-577.629000		
1593.000000	-577.879000		
1593.500000	-577.211000		
1594.000000	-577.012000		
1594.500000	-577.491000		
1595.000000	-577.210000		
1595.500000	-576.816000		
1596.000000	-576.718000		
1596.500000	-577.338000		
1597.000000	-577.143000		
1597.500000	-576.951000		
1598.000000	-576.580000		
1598.500000	-576.803000		
1599.000000	-576.707000		
1599.500000	-577.347000		
1600.000000	-577.616000		
1600.500000	-577.131000		
1601.000000	-577.229000		
1601.500000	-577.378000		
1602.000000	-577.567000		
1602.500000	-577.241000		
1603.000000	-576.871000		
1603.500000	-577.086000		
1604.000000	-577.613000		
1604.500000	-578.057000		
1605.000000	-578.432000		
1605.500000	-577.925000		
1606.000000	-577.870000		
1606.500000	-577.304000		
1607.000000	-576.801000		
1607.500000	-576.925000		
1608.000000	-577.041000		
1608.500000	-576.835000		
1609.000000	-576.728000		
1609.500000	-576.900000		
1610.000000	-576.684000		
1610.500000	-576.931000		
1611.000000	-576.531000		
1611.500000	-576.921000		
1612.000000	-577.372000		
1612.500000	-577.115000		
1613.000000	-576.641000		
1613.500000	-577.060000		
1614.000000	-576.986000		
1614.500000	-576.914000		
1615.000000	-577.060000		
1615.500000	-577.051000		
1616.000000	-576.803000		
1616.500000	-576.739000		
1617.000000	-577.288000		
1617.500000	-577.062000		
1618.000000	-576.966000		
1618.500000	-577.146000		
1619.000000	-577.107000		
1619.500000	-577.112000		
1620.000000	-576.690000		
1620.500000	-577.255000		
1621.000000	-577.089000		
1621.500000	-576.837000		
1622.000000	-576.983000		
1622.500000	-576.826000		
1623.000000	-576.987000		
1623.500000	-577.726000		
1624.000000	-577.252000		
1624.500000	-577.033000		
1625.000000	-576.816000		
1625.500000	-576.890000		
1626.000000	-577.079000		
1626.500000	-576.742000		
1627.000000	-576.750000		
1627.500000	-576.745000		
1628.000000	-577.595000		
1628.500000	-577.452000		
1629.000000	-577.661000		
1629.500000	-577.726000		
1630.000000	-577.268000		
1630.500000	-577.090000		
1631.000000	-577.376000		
1631.500000	-577.195000		
1632.000000	-576.914000		
1632.500000	-576.878000		
1633.000000	-577.304000		
1633.500000	-576.945000		
1634.000000	-577.461000		
1634.500000	-576.899000		
1635.000000	-576.749000		
1635.500000	-576.862000		
1636.000000	-576.745000		
1636.500000	-577.198000		
1637.000000	-576.820000		
1637.500000	-576.717000		
1638.000000	-576.780000		
1638.500000	-576.694000		
1639.000000	-576.576000		
1639.500000	-576.583000		
1640.000000	-576.616000		
1640.500000	-576.975000		
1641.000000	-576.936000		
1641.500000	-576.980000		
1642.000000	-576.508000		
1642.500000	-576.649000		
1643.000000	-576.889000		
1643.500000	-576.964000		
1644.000000	-576.909000		
1644.500000	-576.838000		
1645.000000	-576.661000		
1645.500000	-576.394000		
1646.000000	-576.888000		
1646.500000	-577.128000		
1647.000000	-576.850000		
1647.500000	-577.194000		
1648.000000	-576.744000		
1648.500000	-576.605000		
1649.000000	-576.978000		
1649.500000	-576.874000		
1650.000000	-576.569000		
1650.500000	-576.976000		
1651.000000	-577.248000		
1651.500000	-577.805000		
1652.000000	-576.959000		
1652.500000	-576.944000		
1653.000000	-576.656000		
1653.500000	-576.557000		
1654.000000	-576.647000		
1654.500000	-576.495000		
1655.000000	-576.863000		
1655.500000	-577.305000		
1656.000000	-577.023000		
1656.500000	-577.774000		
1657.000000	-577.141000		
1657.500000	-577.033000		
1658.000000	-577.032000		
1658.500000	-577.152000		
1659.000000	-577.099000		
1659.500000	-577.490000		
1660.000000	-576.889000		
1660.500000	-576.903000		
1661.000000	-576.880000		
1661.500000	-576.997000		
1662.000000	-576.657000		
1662.500000	-576.939000		
1663.000000	-577.008000		
1663.500000	-576.988000		
1664.000000	-576.615000		
1664.500000	-576.740000		
1665.000000	-576.870000		
1665.500000	-577.217000		
1666.000000	-576.861000		
1666.500000	-576.698000		
1667.000000	-576.517000		
1667.500000	-576.526000		
1668.000000	-577.155000		
1668.500000	-576.698000		
1669.000000	-576.769000		
1669.500000	-576.895000		
1670.000000	-576.676000		
1670.500000	-576.463000		
1671.000000	-576.768000		
1671.500000	-576.922000		
1672.000000	-576.718000		
1672.500000	-577.134000		
1673.000000	-576.784000		
1673.500000	-576.932000		
1674.000000	-576.695000		
1674.500000	-576.582000		
1675.000000	-576.646000		
1675.500000	-576.795000		
1676.000000	-577.106000		
1676.500000	-576.684000		
1677.000000	-576.680000		
1677.500000	-576.592000		
1678.000000	-576.993000		
1678.500000	-576.849000		
1679.000000	-576.750000		
1679.500000	-576.422000		
1680.000000	-576.342000		
1680.500000	-576.453000		
1681.000000	-576.902000		
1681.500000	-576.733000		
1682.000000	-576.598000		
1682.500000	-576.516000		
1683.000000	-576.420000		
1683.500000	-576.894000		
1684.000000	-576.851000		
1684.500000	-577.196000		
1685.000000	-576.907000		
1685.500000	-576.645000		
1686.000000	-576.590000		
1686.500000	-577.458000		
1687.000000	-577.174000		
1687.500000	-576.643000		
1688.000000	-577.056000		
1688.500000	-577.290000		
1689.000000	-577.586000		
1689.500000	-577.853000		
1690.000000	-576.829000		
1690.500000	-576.807000		
1691.000000	-577.266000		
1691.500000	-577.352000		
1692.000000	-576.794000		
1692.500000	-576.788000		
1693.000000	-576.839000		
1693.500000	-576.392000		
1694.000000	-576.857000		
1694.500000	-576.732000		
1695.000000	-576.526000		
1695.500000	-576.446000		
1696.000000	-576.480000		
1696.500000	-576.276000		
1697.000000	-576.350000		
1697.500000	-576.702000		
1698.000000	-576.753000		
1698.500000	-576.893000		
1699.000000	-576.630000		
1699.500000	-576.909000		
1700.000000	-576.646000		
1700.500000	-576.543000		
1701.000000	-576.606000		
1701.500000	-576.480000		
1702.000000	-576.657000		
1702.500000	-576.973000		
1703.000000	-577.034000		
1703.500000	-576.764000		
1704.000000	-576.571000		
1704.500000	-576.674000		
1705.000000	-576.682000		
1705.500000	-576.789000		
1706.000000	-576.554000		
1706.500000	-576.789000		
1707.000000	-576.727000		
1707.500000	-576.530000		
1708.000000	-577.025000		
1708.500000	-576.740000		
1709.000000	-577.070000		
1709.500000	-576.888000		
1710.000000	-576.461000		
1710.500000	-576.602000		
1711.000000	-576.772000		
1711.500000	-576.943000		
1712.000000	-576.918000		
1712.500000	-576.824000		
1713.000000	-576.532000		
1713.500000	-576.787000		
1714.000000	-576.557000		
1714.500000	-576.692000		
1715.000000	-576.947000		
1715.500000	-577.105000		
1716.000000	-576.446000		
1716.500000	-576.787000		
1717.000000	-576.482000		
1717.500000	-576.290000		
1718.000000	-576.714000		
1718.500000	-577.433000		
1719.000000	-577.693000		
1719.500000	-577.354000		
1720.000000	-577.145000		
1720.500000	-577.136000		
1721.000000	-577.050000		
1721.500000	-576.478000		
1722.000000	-577.064000		
1722.500000	-577.290000		
1723.000000	-576.512000		
1723.500000	-576.294000		
1724.000000	-576.629000		
1724.500000	-576.624000		
1725.000000	-576.756000		
1725.500000	-576.554000		
1726.000000	-576.627000		
1726.500000	-576.649000		
1727.000000	-576.853000		
1727.500000	-576.637000		
1728.000000	-576.452000		
1728.500000	-576.586000		
1729.000000	-576.418000		
1729.500000	-576.522000		
1730.000000	-576.492000		
1730.500000	-576.411000		
1731.000000	-576.512000		
1731.500000	-576.846000		
1732.000000	-576.473000		
1732.500000	-576.379000		
1733.000000	-576.368000		
1733.500000	-576.416000		
1734.000000	-576.433000		
1734.500000	-576.679000		
1735.000000	-576.753000		
1735.500000	-576.919000		
1736.000000	-576.254000		
1736.500000	-576.637000		
1737.000000	-576.587000		
1737.500000	-576.926000		
1738.000000	-576.619000		
1738.500000	-576.457000		
1739.000000	-576.404000		
1739.500000	-576.527000		
1740.000000	-576.419000		
1740.500000	-576.459000		
1741.000000	-576.228000		
1741.500000	-576.349000		
1742.000000	-576.058000		
1742.500000	-576.175000		
1743.000000	-576.373000		
1743.500000	-576.497000		
1744.000000	-576.540000		
1744.500000	-576.355000		
1745.000000	-576.192000		
1745.500000	-576.629000		
1746.000000	-576.801000		
1746.500000	-576.969000		
1747.000000	-577.054000		
1747.500000	-576.509000		
1748.000000	-576.534000		
1748.500000	-576.597000		
1749.000000	-576.961000		
1749.500000	-576.940000		
1750.000000	-576.364000		
1750.500000	-576.654000		
1751.000000	-576.246000		
1751.500000	-576.521000		
1752.000000	-576.411000		
1752.500000	-576.474000		
1753.000000	-576.302000		
1753.500000	-576.472000		
1754.000000	-576.027000		
1754.500000	-576.419000		
1755.000000	-576.375000		
1755.500000	-576.512000		
1756.000000	-577.059000		
1756.500000	-576.443000		
1757.000000	-576.428000		
1757.500000	-576.418000		
1758.000000	-576.265000		
1758.500000	-576.757000		
1759.000000	-576.811000		
1759.500000	-576.505000		
1760.000000	-576.423000		
1760.500000	-576.334000		
1761.000000	-576.389000		
1761.500000	-576.500000		
1762.000000	-576.567000		
1762.500000	-576.578000		
1763.000000	-576.595000		
1763.500000	-576.442000		
