Date:	Mon, Nov 25, 2013		
measured by:	Rotem		
Si for Mmantsae, started measurement 3 min 20 sec. after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-558.731000		
0.500000	-558.666000		
1.000000	-558.650000		
1.500000	-558.820000		
2.000000	-558.817000		
2.500000	-558.939000		
3.000000	-559.346000		
3.500000	-559.515000		
4.000000	-559.480000		
4.500000	-559.443000		
5.000000	-559.304000		
5.500000	-559.430000		
6.000000	-559.126000		
6.500000	-559.109000		
7.000000	-559.201000		
7.500000	-559.338000		
8.000000	-559.407000		
8.501000	-559.220000		
9.000000	-558.935000		
9.500000	-558.959000		
10.000000	-559.150000		
10.500000	-559.210000		
11.000000	-558.978000		
11.500000	-559.030000		
12.000000	-559.260000		
12.500000	-559.274000		
13.000000	-559.329000		
13.500000	-559.184000		
14.000000	-559.059000		
14.500000	-559.036000		
15.000000	-559.263000		
15.500000	-559.624000		
16.000000	-560.059000		
16.500000	-559.792000		
17.000000	-559.596000		
17.500000	-559.630000		
18.000000	-559.482000		
18.500000	-559.173000		
19.000000	-559.163000		
19.500000	-559.291000		
20.000000	-559.171000		
20.500000	-559.021000		
21.000000	-558.999000		
21.500000	-559.195000		
22.000000	-559.429000		
22.500000	-559.556000		
23.000000	-559.507000		
23.500000	-559.705000		
24.000000	-559.764000		
24.500000	-559.327000		
25.000000	-559.385000		
25.500000	-559.149000		
26.000000	-559.111000		
26.500000	-559.034000		
27.000000	-558.851000		
27.500000	-558.993000		
28.000000	-559.149000		
28.500000	-559.185000		
29.000000	-559.686000		
29.500000	-559.400000		
30.000000	-559.352000		
30.500000	-559.622000		
31.000000	-559.559000		
31.500000	-559.398000		
32.000000	-559.444000		
32.500000	-559.651000		
33.000000	-559.766000		
33.500000	-559.736000		
34.000000	-559.739000		
34.500000	-559.613000		
35.000000	-559.316000		
35.500000	-559.300000		
36.000000	-559.524000		
36.500000	-559.919000		
37.000000	-559.683000		
37.500000	-559.944000		
38.000000	-559.858000		
38.500000	-559.757000		
39.000000	-559.244000		
39.500000	-559.412000		
40.000000	-559.784000		
40.500000	-559.625000		
41.000000	-559.625000		
41.500000	-559.781000		
42.000000	-559.789000		
42.500000	-559.922000		
43.000000	-559.970000		
43.500000	-559.973000		
44.000000	-559.836000		
44.500000	-559.387000		
45.000000	-559.422000		
45.500000	-559.483000		
46.000000	-559.642000		
46.500000	-559.945000		
47.000000	-559.890000		
47.500000	-559.733000		
48.000000	-559.078000		
48.500000	-559.250000		
49.000000	-559.838000		
49.500000	-559.969000		
50.000000	-559.703000		
50.500000	-559.885000		
51.000000	-559.813000		
51.500000	-559.967000		
52.000000	-559.911000		
52.500000	-559.760000		
53.001000	-559.570000		
53.500000	-559.636000		
54.000000	-559.575000		
54.500000	-559.579000		
55.001000	-559.744000		
55.500000	-559.548000		
56.000000	-559.804000		
56.500000	-560.030000		
57.000000	-560.082000		
57.500000	-560.159000		
58.000000	-559.947000		
58.500000	-559.790000		
59.001000	-559.764000		
59.501000	-559.882000		
60.001000	-559.952000		
60.501000	-559.995000		
61.001000	-560.029000		
61.501000	-559.825000		
