Date:	Mon, Nov 25, 2013		
measured by:	Rotem		
Si for Mmantsae, 5min after etch (stable between 20s and 60s)			
Time [s]	CPD stream	Light	SPV
0.000000	-550.401000		
0.500000	-550.511000		
1.000000	-550.666000		
1.500000	-551.015000		
2.000000	-551.165000		
2.500000	-551.349000		
3.000000	-551.333000		
3.500000	-551.161000		
4.000000	-551.126000		
4.500000	-551.180000		
5.000000	-551.233000		
5.501000	-551.224000		
6.000000	-550.951000		
6.501000	-551.039000		
7.000000	-550.786000		
7.500000	-550.885000		
8.000000	-551.121000		
8.500000	-551.119000		
9.000000	-551.041000		
9.500000	-550.996000		
10.000000	-551.115000		
10.500000	-550.967000		
11.000000	-550.920000		
11.500000	-550.853000		
12.000000	-551.062000		
12.500000	-550.971000		
13.000000	-550.866000		
13.500000	-550.782000		
14.000000	-550.718000		
14.500000	-550.914000		
15.000000	-550.851000		
15.500000	-550.978000		
16.000000	-550.972000		
16.500000	-550.811000		
17.000000	-550.566000		
17.500000	-550.565000		
18.000000	-550.763000		
18.500000	-551.087000		
19.000000	-550.736000		
19.500000	-551.098000		
20.000000	-551.261000		
20.500000	-551.387000		
21.000000	-551.180000		
21.500000	-551.297000		
22.000000	-551.194000		
22.500000	-551.103000		
23.000000	-551.301000		
23.500000	-551.037000		
24.000000	-551.312000		
24.500000	-551.465000		
25.000000	-551.853000		
25.500000	-551.665000		
26.000000	-551.366000		
26.500000	-551.657000		
27.000000	-551.392000		
27.500000	-551.272000		
28.000000	-551.384000		
28.500000	-551.063000		
29.000000	-550.951000		
29.500000	-551.182000		
30.000000	-551.340000		
30.500000	-551.297000		
31.000000	-551.363000		
31.500000	-551.279000		
32.000000	-551.234000		
32.500000	-551.456000		
33.000000	-551.595000		
33.500000	-551.504000		
34.000000	-551.344000		
34.500000	-551.613000		
35.000000	-551.698000		
35.500000	-551.516000		
36.000000	-551.572000		
36.500000	-551.509000		
37.000000	-551.419000		
37.500000	-551.347000		
38.000000	-551.204000		
38.500000	-551.271000		
39.000000	-551.421000		
39.500000	-551.458000		
40.000000	-551.332000		
40.500000	-551.658000		
41.000000	-551.523000		
41.500000	-551.552000		
42.000000	-551.432000		
42.500000	-551.559000		
43.000000	-551.529000		
43.500000	-551.544000		
44.000000	-551.506000		
44.500000	-551.621000		
45.000000	-551.467000		
45.500000	-551.624000		
46.000000	-551.869000		
46.500000	-551.809000		
47.000000	-551.486000		
47.500000	-551.361000		
48.000000	-551.472000		
48.500000	-551.607000		
49.000000	-551.622000		
49.500000	-551.889000		
50.000000	-552.089000		
50.500000	-552.136000		
51.000000	-552.079000		
51.500000	-551.985000		
52.000000	-551.494000		
52.500000	-551.471000		
53.000000	-551.493000		
53.500000	-551.748000		
54.000000	-551.949000		
54.500000	-551.812000		
55.000000	-551.599000		
55.500000	-551.264000		
56.000000	-551.443000		
56.500000	-551.695000		
57.000000	-551.843000		
57.500000	-551.645000		
58.000000	-551.597000		
58.500000	-551.801000		
59.000000	-551.700000		
59.500000	-551.562000		
60.000000	-551.515000		
60.500000	-551.738000		
61.000000	-551.433000		
61.500000	-551.414000		
62.000000	-551.658000		
62.500000	-552.073000		
63.000000	-552.362000		
63.500000	-552.253000		
64.000000	-552.090000		
64.500000	-551.751000		
65.000000	-551.676000		
65.500000	-551.714000		
66.000000	-552.017000		
66.500000	-551.998000		
67.000000	-551.939000		
67.500000	-551.825000		
68.000000	-552.033000		
68.500000	-551.798000		
69.000000	-551.707000		
69.500000	-551.903000		
70.000000	-551.955000		
70.500000	-551.828000		
71.000000	-551.928000		
71.500000	-551.702000		
72.000000	-551.730000		
72.500000	-551.792000		
73.000000	-551.810000		
73.500000	-551.949000		
