Date:	Mon, Nov 25, 2013		
measured by:	Rotem		
Si for Mmantsae, started measurement 5 min 40 sec. after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-562.233000		
0.499000	-562.212000		
0.999000	-561.951000		
1.500000	-562.129000		
1.999000	-562.339000		
2.500000	-562.404000		
2.999000	-562.387000		
3.500000	-562.154000		
3.999000	-561.904000		
4.499000	-562.189000		
4.999000	-562.366000		
5.499000	-561.850000		
5.999000	-561.934000		
6.499000	-561.944000		
6.999000	-562.166000		
7.499000	-562.064000		
7.999000	-561.533000		
8.499000	-561.666000		
8.999000	-562.026000		
9.499000	-562.034000		
9.999000	-561.938000		
10.499000	-562.005000		
10.999000	-561.782000		
11.499000	-561.420000		
11.999000	-561.357000		
12.499000	-561.156000		
12.999000	-561.393000		
13.499000	-561.380000		
13.999000	-561.464000		
14.499000	-561.440000		
14.999000	-561.476000		
15.499000	-561.629000		
15.999000	-561.673000		
16.499000	-561.334000		
16.999000	-561.161000		
17.499000	-561.447000		
17.999000	-561.443000		
18.499000	-561.201000		
18.999000	-561.115000		
19.499000	-561.057000		
19.999000	-560.948000		
20.499000	-560.903000		
20.999000	-560.970000		
21.499000	-561.322000		
21.999000	-561.015000		
22.499000	-560.893000		
22.999000	-560.729000		
23.499000	-560.883000		
23.999000	-560.916000		
24.499000	-560.761000		
24.999000	-560.669000		
25.499000	-560.894000		
25.999000	-560.925000		
26.499000	-560.758000		
26.999000	-561.015000		
27.499000	-561.031000		
27.999000	-560.690000		
28.499000	-560.778000		
28.999000	-560.750000		
29.499000	-560.773000		
29.999000	-560.992000		
30.499000	-560.897000		
30.999000	-560.932000		
31.499000	-561.068000		
31.999000	-561.035000		
32.499000	-561.194000		
32.999000	-561.181000		
33.499000	-560.914000		
33.999000	-560.853000		
34.499000	-560.734000		
34.999000	-560.702000		
35.499000	-560.626000		
35.999000	-560.409000		
36.499000	-560.264000		
36.999000	-560.297000		
37.499000	-560.229000		
37.999000	-560.195000		
38.499000	-560.572000		
38.999000	-561.051000		
39.499000	-560.630000		
39.999000	-560.390000		
40.499000	-560.584000		
40.999000	-560.662000		
41.499000	-560.559000		
41.999000	-560.897000		
42.499000	-560.796000		
42.999000	-560.777000		
43.499000	-560.821000		
43.999000	-560.735000		
44.499000	-561.010000		
44.999000	-561.086000		
45.499000	-560.951000		
45.999000	-560.851000		
46.499000	-560.751000		
46.999000	-560.512000		
47.499000	-560.700000		
47.999000	-560.752000		
48.499000	-560.473000		
48.999000	-560.748000		
49.499000	-560.943000		
49.999000	-560.846000		
50.499000	-560.973000		
50.999000	-560.913000		
51.499000	-560.765000		
51.999000	-560.598000		
52.499000	-560.536000		
52.999000	-560.476000		
53.499000	-560.265000		
53.999000	-560.155000		
54.499000	-560.342000		
54.999000	-560.125000		
55.499000	-560.235000		
55.999000	-560.395000		
56.499000	-560.340000		
56.999000	-560.173000		
57.499000	-560.056000		
57.999000	-560.232000		
58.499000	-560.410000		
58.999000	-560.599000		
59.499000	-560.474000		
59.999000	-560.543000		
