Date:	Mon, Nov 25, 2013		
measured by:	Rotem		
p-Si (+) 9 min 20 after etch, touched.			
Time [s]	CPD stream	Light	SPV
0.000000	-511.107000		
0.500000	-511.059000		
1.000000	-511.020000		
1.500000	-511.081000		
2.000000	-511.455000		
2.500000	-511.164000		
3.000000	-511.403000		
3.500000	-511.185000		
4.000000	-510.990000		
4.500000	-510.756000		
5.000000	-510.771000		
5.500000	-510.825000		
6.000000	-510.670000		
6.501000	-510.412000		
7.000000	-510.387000		
7.500000	-510.514000		
8.000000	-510.535000		
8.500000	-510.497000		
9.000000	-510.507000		
9.500000	-510.598000		
10.000000	-510.234000		
10.500000	-510.339000		
11.000000	-510.708000		
11.500000	-510.855000		
12.000000	-510.827000		
12.500000	-510.702000		
13.000000	-510.670000		
13.500000	-510.193000		
14.000000	-509.970000		
14.500000	-509.879000		
15.000000	-510.136000		
15.500000	-510.090000		
16.000000	-509.946000		
16.500000	-509.885000		
17.000000	-509.986000		
17.500000	-510.011000		
18.000000	-510.338000		
18.500000	-510.284000		
19.000000	-510.138000		
19.500000	-510.044000		
20.000000	-509.935000		
20.500000	-509.870000		
21.000000	-510.091000		
21.500000	-509.653000		
22.000000	-509.690000		
22.500000	-509.721000		
23.000000	-509.733000		
23.500000	-509.950000		
24.000000	-510.120000		
24.500000	-509.965000		
25.000000	-509.720000		
25.500000	-509.642000		
26.000000	-509.739000		
26.500000	-509.758000		
27.000000	-509.736000		
27.500000	-509.671000		
28.000000	-509.411000		
28.500000	-509.542000		
29.000000	-509.398000		
29.500000	-509.669000		
30.000000	-509.321000		
30.500000	-509.202000		
31.000000	-509.286000		
31.500000	-509.356000		
32.000000	-509.456000		
32.500000	-509.148000		
33.000000	-509.069000		
33.500000	-509.258000		
34.000000	-509.069000		
34.500000	-509.087000		
35.000000	-509.081000		
35.500000	-508.850000		
36.000000	-508.466000		
36.500000	-508.386000		
37.000000	-508.536000		
37.500000	-508.867000		
38.000000	-508.968000		
38.500000	-508.750000		
39.000000	-508.749000		
39.500000	-508.610000		
40.000000	-508.938000		
40.500000	-509.213000		
41.000000	-508.947000		
41.500000	-508.918000		
42.000000	-508.563000		
42.500000	-508.695000		
43.000000	-508.428000		
43.500000	-508.650000		
44.000000	-508.320000		
44.500000	-508.101000		
45.000000	-508.366000		
45.500000	-508.682000		
46.000000	-508.621000		
46.500000	-508.322000		
47.000000	-508.367000		
47.500000	-508.258000		
48.000000	-507.972000		
