Date:	Mon, Nov 25, 2013		
measured by:	Rotem		
Si for Mmantsae, spv 24, 28, 30, 32			
Time [s]	CPD stream	Light	SPV
0.000000	-556.363000		
0.500000	-556.334000		
1.000000	-556.278000		
1.500000	-556.347000		
2.000000	-556.276000		
2.500000	-556.031000		
3.000000	-556.098000		
3.500000	-556.202000		
4.000000	-555.821000		
4.500000	-555.811000		
5.001000	-555.844000		
5.500000	-555.913000		
6.001000	-556.196000		
6.500000	-556.271000		
7.001000	-555.775000		
7.500000	-555.570000		
8.001000	-555.761000		
8.500000	-555.875000		
9.001000	-556.138000		
9.500000	-555.690000		
10.000000	-555.910000		
10.500000	-555.615000		
11.000000	-555.458000		
11.500000	-555.850000		
12.000000	-555.880000		
12.500000	-555.663000		
13.000000	-555.508000		
13.500000	-555.463000		
14.000000	-555.524000		
14.500000	-555.226000		
15.000000	-555.347000		
15.500000	-555.355000		
16.000000	-555.379000		
16.500000	-555.323000		
17.000000	-555.214000		
17.500000	-555.505000		
18.000000	-555.468000		
18.500000	-555.433000		
19.000000	-555.308000		
19.500000	-555.071000		
20.000000	-555.090000		
20.500000	-555.387000		
21.000000	-555.320000		
21.500000	-555.122000		
22.000000	-555.052000		
22.500000	-554.871000		
23.000000	-554.751000		
23.500000	-554.529000		
24.000000	-554.679000		
24.500000	-554.590000		
25.000000	-555.051000		
25.500000	-555.057000		
26.000000	-554.966000		
26.500000	-555.278000		
27.000000	-555.311000		
27.500000	-555.028000		
28.000000	-554.888000		
28.500000	-554.917000		
29.000000	-554.896000		
29.500000	-554.766000		
30.000000	-554.679000		
30.500000	-554.890000		
31.000000	-554.877000		
31.500000	-554.921000		
32.000000	-554.623000		
32.500000	-554.743000		
33.000000	-554.848000		
33.500000	-554.898000		
34.000000	-554.919000		
34.500000	-554.859000		
35.000000	-554.831000		
35.500000	-554.585000		
36.000000	-554.852000		
36.500000	-554.973000		
37.000000	-555.142000		
37.500000	-554.897000		
38.000000	-554.845000		
38.500000	-554.818000		
39.000000	-554.910000		
39.500000	-554.770000		
40.000000	-554.519000		
40.500000	-554.739000		
41.000000	-555.023000		
41.500000	-554.793000		
42.000000	-554.984000		
42.500000	-554.899000		
43.000000	-554.901000		
43.500000	-555.102000		
44.000000	-555.048000		
44.500000	-555.357000		
45.000000	-555.367000		
45.500000	-555.041000		
46.000000	-554.908000		
46.500000	-554.553000		
47.000000	-554.923000		
47.500000	-555.092000		
48.000000	-554.884000		
48.500000	-554.876000		
49.000000	-554.748000		
49.500000	-554.762000		
50.000000	-554.502000		
50.500000	-554.472000		
51.000000	-554.557000		
51.500000	-554.616000		
52.000000	-554.563000		
52.500000	-554.725000		
53.000000	-554.866000		
53.500000	-554.792000		
54.000000	-554.581000		
54.500000	-554.449000		
55.000000	-554.568000		
55.500000	-554.587000		
56.000000	-554.694000		
56.500000	-554.659000		
57.000000	-554.735000		
57.500000	-554.847000		
58.000000	-554.923000		
58.500000	-554.857000		
59.000000	-554.823000		
59.500000	-554.665000		
60.000000	-554.776000		
60.500000	-554.881000		
61.000000	-554.830000		
61.500000	-554.854000		
62.000000	-554.962000		
62.500000	-554.867000		
63.000000	-554.628000		
63.500000	-554.663000		
64.000000	-554.584000		
64.500000	-554.611000		
65.000000	-554.741000		
65.500000	-554.678000		
