Date:	Mon, Nov 25, 2013		
measured by:	Rotem		
p-Si (+) 2 min 10 after etch			
Time [s]	CPD stream	Light	SPV
0.000000	-498.939000		
0.500000	-498.875000		
1.000000	-498.799000		
1.500000	-499.095000		
2.000000	-499.227000		
2.501000	-499.155000		
3.000000	-499.319000		
3.500000	-499.567000		
4.000000	-499.417000		
4.500000	-499.474000		
5.000000	-499.318000		
5.501000	-499.405000		
6.001000	-499.492000		
6.501000	-499.713000		
7.001000	-499.780000		
7.501000	-499.740000		
8.001000	-499.573000		
8.501000	-499.536000		
9.000000	-499.651000		
9.500000	-499.596000		
10.000000	-499.808000		
10.500000	-499.790000		
11.000000	-499.948000		
11.500000	-499.544000		
12.000000	-499.651000		
12.500000	-499.893000		
13.000000	-500.050000		
13.500000	-500.180000		
14.000000	-499.956000		
14.500000	-499.792000		
15.000000	-499.864000		
15.500000	-499.865000		
16.000000	-499.835000		
16.500000	-499.711000		
17.000000	-500.352000		
17.500000	-500.202000		
18.000000	-500.207000		
18.500000	-500.136000		
19.000000	-500.123000		
19.501000	-500.125000		
20.001000	-500.143000		
20.501000	-499.867000		
21.001000	-499.774000		
21.501000	-499.917000		
22.001000	-500.063000		
22.501000	-500.084000		
23.001000	-499.974000		
23.501000	-499.857000		
24.001000	-499.848000		
24.501000	-500.285000		
25.001000	-500.459000		
25.501000	-500.102000		
26.001000	-500.058000		
26.501000	-500.139000		
27.001000	-500.138000		
27.501000	-500.070000		
28.001000	-499.865000		
28.501000	-500.102000		
29.001000	-500.430000		
29.501000	-500.411000		
30.001000	-500.158000		
30.501000	-500.261000		
31.001000	-500.171000		
31.501000	-500.250000		
32.001000	-500.539000		
32.501000	-500.594000		
33.001000	-500.392000		
33.501000	-500.248000		
34.001000	-500.281000		
34.501000	-500.415000		
35.001000	-500.467000		
35.501000	-500.815000		
36.001000	-500.460000		
36.501000	-500.321000		
37.001000	-500.715000		
37.501000	-500.645000		
38.001000	-500.587000		
38.501000	-500.652000		
39.001000	-500.664000		
39.501000	-500.792000		
40.001000	-500.671000		
40.501000	-500.423000		
41.001000	-500.560000		
41.501000	-500.665000		
42.001000	-500.763000		
42.501000	-500.959000		
43.001000	-500.733000		
43.501000	-500.688000		
44.001000	-500.710000		
44.501000	-500.786000		
45.001000	-500.546000		
45.501000	-500.570000		
46.001000	-500.674000		
46.501000	-500.444000		
47.001000	-500.860000		
47.501000	-500.999000		
48.001000	-500.654000		
48.501000	-500.486000		
49.001000	-500.786000		
49.501000	-500.939000		
50.001000	-501.083000		
50.501000	-500.928000		
51.001000	-501.010000		
51.501000	-500.947000		
