Date:	Mon, Nov 04, 2013		
measured by:	Rotem		
Cleaned yesterday, sealed off over night. HF (either 1min or 2*1min, depending on hydrophobicity), ahser 3min at 100W, HF, 1 min 10 sec. SPV: 24W, 34W, 42W at 500 sec			
Time [s]	CPD stream	Light	SPV
0.000000	-642.990000		
0.501000	-642.955000		
1.000000	-642.800000		
1.501000	-642.749000		
2.000000	-642.981000		
2.501000	-642.789000		
3.000000	-642.934000		
3.501000	-642.745000		
4.001000	-642.818000		
4.501000	-643.016000		
5.001000	-642.833000		
5.500000	-643.130000		
6.001000	-643.203000		
6.500000	-642.694000		
7.001000	-642.779000		
7.500000	-642.632000		
8.001000	-642.679000		
8.500000	-642.569000		
9.001000	-642.494000		
9.501000	-641.866000		
10.000000	-642.045000		
10.501000	-642.445000		
11.001000	-642.304000		
11.501000	-642.166000		
12.001000	-642.316000		
12.501000	-641.949000		
13.001000	-641.819000		
13.501000	-641.643000		
14.001000	-641.449000		
14.501000	-641.574000		
15.001000	-641.586000		
15.501000	-641.298000		
16.001000	-641.167000		
16.501000	-641.018000		
17.001000	-640.715000		
17.501000	-640.564000		
18.001000	-640.366000		
18.501000	-640.428000		
19.001000	-640.626000		
19.501000	-640.567000		
20.001000	-640.584000		
20.501000	-640.719000		
21.001000	-640.619000		
21.501000	-641.060000		
22.001000	-641.659000		
22.501000	-642.454000		
23.001000	-642.910000		
23.501000	-642.965000		
24.001000	-642.599000		
24.501000	-642.395000		
25.001000	-642.187000		
25.501000	-642.124000		
26.001000	-642.151000		
26.501000	-642.478000		
27.001000	-642.786000		
27.501000	-642.841000		
28.001000	-642.681000		
28.501000	-642.321000		
29.001000	-642.178000		
29.501000	-642.127000		
30.001000	-642.459000		
30.501000	-642.448000		
31.001000	-642.227000		
31.501000	-642.839000		
32.001000	-643.116000		
32.501000	-643.153000		
33.001000	-643.335000		
33.501000	-643.059000		
34.001000	-642.760000		
34.501000	-643.028000		
35.001000	-643.318000		
35.501000	-643.548000		
36.001000	-643.518000		
36.501000	-643.341000		
37.001000	-643.056000		
37.501000	-643.049000		
38.001000	-643.296000		
38.501000	-643.525000		
39.001000	-642.917000		
39.501000	-643.068000		
40.001000	-643.294000		
40.501000	-642.988000		
41.001000	-643.024000		
41.501000	-643.030000		
42.001000	-643.134000		
42.501000	-643.176000		
43.001000	-643.356000		
43.501000	-643.353000		
44.001000	-643.108000		
44.501000	-642.992000		
45.001000	-643.040000		
45.501000	-642.860000		
46.001000	-643.033000		
46.501000	-642.907000		
47.001000	-642.841000		
47.501000	-642.723000		
48.001000	-643.353000		
48.501000	-643.343000		
49.001000	-642.997000		
49.501000	-642.750000		
50.001000	-642.711000		
50.501000	-642.738000		
51.001000	-643.056000		
51.501000	-642.927000		
52.001000	-642.307000		
52.501000	-642.387000		
53.001000	-642.668000		
53.501000	-642.809000		
54.001000	-642.753000		
54.501000	-642.844000		
55.001000	-642.638000		
55.501000	-642.625000		
56.001000	-642.284000		
56.501000	-642.518000		
57.001000	-642.649000		
57.501000	-642.782000		
58.001000	-642.813000		
58.501000	-642.411000		
59.001000	-642.053000		
59.501000	-642.332000		
60.001000	-642.457000		
60.501000	-642.384000		
61.001000	-642.366000		
61.501000	-642.360000		
62.001000	-642.296000		
62.501000	-642.273000		
63.001000	-642.402000		
63.501000	-642.308000		
64.001000	-642.215000		
64.501000	-642.191000		
65.001000	-642.417000		
65.501000	-642.427000		
66.001000	-642.041000		
66.501000	-641.894000		
67.001000	-642.082000		
67.501000	-642.014000		
68.001000	-642.044000		
68.501000	-641.895000		
69.001000	-642.078000		
69.501000	-642.210000		
70.001000	-642.239000		
70.501000	-642.132000		
71.001000	-641.831000		
71.501000	-642.045000		
72.001000	-641.884000		
72.501000	-641.626000		
73.001000	-641.432000		
73.501000	-641.236000		
74.001000	-641.234000		
74.501000	-641.581000		
75.001000	-641.657000		
75.501000	-641.414000		
76.001000	-641.784000		
76.501000	-641.501000		
77.001000	-640.930000		
77.501000	-641.519000		
78.001000	-641.735000		
78.501000	-641.580000		
79.001000	-641.492000		
79.501000	-641.682000		
80.001000	-641.800000		
80.501000	-641.664000		
81.001000	-641.838000		
81.501000	-641.506000		
82.001000	-640.851000		
82.501000	-640.841000		
83.001000	-641.044000		
83.501000	-641.090000		
84.001000	-641.002000		
84.501000	-641.172000		
85.001000	-641.173000		
85.501000	-641.044000		
86.001000	-641.144000		
86.501000	-641.102000		
87.001000	-641.091000		
87.501000	-641.281000		
88.001000	-641.518000		
88.501000	-641.964000		
89.001000	-641.595000		
89.501000	-641.524000		
90.001000	-641.652000		
90.501000	-641.578000		
91.001000	-641.554000		
91.501000	-641.675000		
92.001000	-641.466000		
92.501000	-641.223000		
93.001000	-641.127000		
93.501000	-641.404000		
94.001000	-641.421000		
94.501000	-641.420000		
95.001000	-641.240000		
95.501000	-641.087000		
96.001000	-641.594000		
96.501000	-641.509000		
97.001000	-641.709000		
97.501000	-641.410000		
98.001000	-641.250000		
98.501000	-640.921000		
99.001000	-641.286000		
99.501000	-641.642000		
100.001000	-641.273000		
100.501000	-641.152000		
101.001000	-641.137000		
101.501000	-641.162000		
102.001000	-641.330000		
102.501000	-641.499000		
103.001000	-641.425000		
103.501000	-640.987000		
104.001000	-641.239000		
104.501000	-641.411000		
105.001000	-641.295000		
105.501000	-641.236000		
106.001000	-641.092000		
106.501000	-641.219000		
107.001000	-641.108000		
107.501000	-641.192000		
108.001000	-641.224000		
108.501000	-641.293000		
109.001000	-641.361000		
109.501000	-641.400000		
110.001000	-641.306000		
110.501000	-641.334000		
111.001000	-641.128000		
111.501000	-640.871000		
112.001000	-640.993000		
112.501000	-641.268000		
113.001000	-640.679000		
113.501000	-640.339000		
114.001000	-640.415000		
114.501000	-640.561000		
115.001000	-641.044000		
115.501000	-640.894000		
116.001000	-640.740000		
116.501000	-640.630000		
117.001000	-640.721000		
117.501000	-640.952000		
118.001000	-640.747000		
118.501000	-640.618000		
119.001000	-640.433000		
119.501000	-640.467000		
120.001000	-640.694000		
120.501000	-640.598000		
121.000000	-640.483000		
121.501000	-640.398000		
122.001000	-640.028000		
