Date:	Wed, Nov 06, 2013		
measured by:	Rotem		
HOPG			
Time [s]	CPD stream	Light	SPV
0.000000	-329.397000		
0.500000	-329.558000		
1.000000	-329.597000		
1.500000	-329.449000		
2.000000	-329.575000		
2.500000	-329.473000		
3.000000	-329.443000		
3.500000	-329.251000		
4.000000	-329.520000		
4.499000	-329.479000		
5.000000	-329.493000		
5.500000	-329.302000		
6.000000	-329.201000		
6.500000	-329.265000		
7.000000	-329.339000		
7.500000	-329.198000		
8.000000	-329.322000		
8.500000	-329.056000		
9.000000	-329.349000		
9.500000	-329.490000		
10.000000	-329.311000		
10.500000	-329.253000		
11.000000	-329.238000		
11.500000	-329.331000		
12.000000	-328.842000		
12.500000	-329.052000		
13.000000	-329.239000		
13.500000	-329.295000		
14.000000	-329.442000		
14.500000	-329.209000		
15.000000	-329.648000		
15.500000	-329.765000		
16.000000	-329.518000		
16.500000	-329.306000		
17.000000	-329.052000		
17.500000	-329.246000		
18.000000	-329.209000		
18.500000	-329.034000		
19.000000	-329.514000		
19.500000	-329.513000		
20.000000	-329.505000		
20.500000	-329.220000		
21.000000	-329.503000		
21.500000	-329.627000		
22.000000	-329.592000		
22.500000	-329.687000		
23.000000	-329.476000		
23.500000	-329.297000		
24.000000	-329.226000		
24.500000	-329.665000		
25.000000	-329.621000		
25.500000	-329.383000		
26.000000	-329.474000		
26.500000	-329.427000		
27.000000	-329.398000		
27.500000	-329.256000		
28.000000	-329.515000		
28.500000	-329.644000		
29.000000	-329.550000		
29.500000	-329.630000		
30.000000	-329.494000		
30.500000	-329.554000		
31.000000	-329.310000		
31.500000	-329.383000		
32.000000	-329.435000		
32.500000	-329.380000		
33.000000	-329.409000		
33.500000	-329.534000		
34.000000	-329.607000		
34.500000	-329.302000		
35.000000	-329.247000		
35.500000	-329.434000		
36.000000	-329.635000		
36.500000	-329.071000		
37.000000	-329.133000		
37.500000	-329.424000		
38.000000	-329.346000		
38.500000	-329.357000		
39.000000	-329.402000		
39.500000	-329.506000		
40.000000	-329.428000		
40.500000	-329.149000		
41.000000	-329.309000		
41.500000	-329.450000		
42.000000	-329.464000		
42.500000	-329.253000		
43.000000	-329.655000		
43.500000	-329.309000		
44.000000	-329.188000		
